ANNOTATION,POTENTIAL_SET,TYPE,GREATER,LESS,TWO_SIDED,N,GREATER.ADJ,LESS.ADJ
Enformer:ENCFF399SZY,1,AVE,0.5822190501416139,0.4189147859178318,0.8378295718356636,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF399SZY,1,TSS,0.4121221978288918,0.5890074032360126,0.8242443956577836,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF399SZY,2,AVE,0.16295495560813994,0.8374212522344732,0.3259099112162799,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF399SZY,2,TSS,0.26161986698754414,0.7388774332472483,0.5232397339750883,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF399SZY,3,AVE,0.2664176569249447,0.7339344813168582,0.5328353138498894,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF399SZY,3,TSS,0.111636210628379,0.8885674773278002,0.223272421256758,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF806TFL,1,AVE,0.9364444425419524,0.06391808535688875,0.1278361707137775,119,0.955918422811812,0.9550803413552041
Enformer:ENCFF806TFL,1,TSS,0.6998657854305602,0.3011445817695314,0.6022891635390628,119,0.8831880033201392,0.9550803413552041
Enformer:ENCFF806TFL,2,AVE,0.3720447802975182,0.628533409123134,0.7440895605950364,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF806TFL,2,TSS,0.29389818306088644,0.7066282475503523,0.5877963661217729,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF806TFL,3,AVE,0.11482753791994035,0.8853802891706407,0.2296550758398807,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF806TFL,3,TSS,0.1090090248490176,0.8911912125631064,0.2180180496980352,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF702MTT,1,AVE,0.9531853515782824,0.04709940031432234,0.09419880062864468,119,0.9677574297948569,0.9550803413552041
Enformer:ENCFF702MTT,1,TSS,0.7931016213609977,0.2077287372753507,0.4154574745507015,119,0.8945172133032633,0.9550803413552041
Enformer:ENCFF702MTT,2,AVE,0.34858937107905597,0.6519759670994342,0.6971787421581119,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF702MTT,2,TSS,0.3384658405869926,0.6620932517336096,0.6769316811739852,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF702MTT,3,AVE,0.2644749167822327,0.735878336578673,0.5289498335644655,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF702MTT,3,TSS,0.30785132394683495,0.6925258108955303,0.6157026478936699,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF851GCH,1,AVE,0.8905530329684496,0.10999185779725654,0.21998371559451307,119,0.9326544247453015,0.9550803413552041
Enformer:ENCFF851GCH,1,TSS,0.7717590096735264,0.2291196798473636,0.4582393596947272,119,0.894474255616129,0.9550803413552041
Enformer:ENCFF851GCH,2,AVE,0.41495182211775994,0.5856441501610452,0.8299036442355199,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF851GCH,2,TSS,0.5094538775366275,0.4911559466736357,0.9823118933472714,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF851GCH,3,AVE,0.2405107489939246,0.7598229360724078,0.4810214979878492,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF851GCH,3,TSS,0.3335652217637558,0.6668247715418273,0.6671304435275116,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF647IAI,1,AVE,0.6454450915994856,0.3556358217818716,0.7112716435637432,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF647IAI,1,TSS,0.4486039790157627,0.5525443596595978,0.8972079580315254,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF647IAI,2,AVE,0.4516253834364458,0.5489800547453929,0.9032507668728916,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF647IAI,2,TSS,0.45465422788921733,0.545951759106278,0.9093084557784348,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF647IAI,3,AVE,0.22995898442574503,0.7703665295307597,0.4599179688514901,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF647IAI,3,TSS,0.18524038563642475,0.8150460010283433,0.3704807712728495,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF951RXW,1,AVE,0.9382331319693242,0.06212142612295905,0.1242428522459181,119,0.9560155288748801,0.9550803413552041
Enformer:ENCFF951RXW,1,TSS,0.8530216460164055,0.14764711241584816,0.2952942248316963,119,0.9137205297462255,0.9550803413552041
Enformer:ENCFF951RXW,2,AVE,0.5100636781790866,0.49054612384447616,0.9810922476889524,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF951RXW,2,TSS,0.42451309859658737,0.5760858460047963,0.8490261971931747,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF951RXW,3,AVE,0.15209348477895288,0.8481587660255702,0.30418696955790575,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF951RXW,3,TSS,0.19918959576768103,0.8011118731891109,0.39837919153536205,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF916XGL,1,AVE,0.647603400498236,0.3534751650325165,0.706950330065033,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF916XGL,1,TSS,0.6551197285650899,0.34595037544062335,0.6919007508812467,119,0.8826135722553539,0.9550803413552041
Enformer:ENCFF916XGL,2,AVE,0.37436043026893256,0.6262189064740857,0.7487208605378651,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF916XGL,2,TSS,0.2681287079412094,0.7323748507598915,0.5362574158824188,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF916XGL,3,AVE,0.15285192349428312,0.8474011617842286,0.30570384698856623,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF916XGL,3,TSS,0.1103170425503414,0.8898849176866969,0.2206340851006828,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF870HVW,1,AVE,0.8916369925909157,0.10890401768798331,0.21780803537596663,119,0.9326544247453015,0.9550803413552041
Enformer:ENCFF870HVW,1,TSS,0.7134340214266768,0.28756831702873076,0.5751366340574615,119,0.8831880033201392,0.9550803413552041
Enformer:ENCFF870HVW,2,AVE,0.5048797557515274,0.4957301887624183,0.9914603775248366,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF870HVW,2,TSS,0.3813342596077717,0.619248402224751,0.7626685192155434,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF870HVW,3,AVE,0.13756772795718245,0.8626680245059872,0.2751354559143649,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF870HVW,3,TSS,0.03364307620937521,0.966437070652694,0.06728615241875043,257,0.8817125154072698,0.9742030828275818
Enformer:ENCFF103EJS,1,AVE,0.5548397066648347,0.44630774194617095,0.8926154838923419,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF103EJS,1,TSS,0.6069747251130756,0.39414200316632353,0.7882840063326471,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF103EJS,2,AVE,0.27192047467532177,0.728586639388972,0.5438409493506435,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF103EJS,2,TSS,0.5115880789038613,0.4890216617315925,0.978043323463185,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF103EJS,3,AVE,0.05312835567739747,0.946987630087345,0.10625671135479492,257,0.8817125154072698,0.9666808629010962
Enformer:ENCFF103EJS,3,TSS,0.14623908187851264,0.854006638670145,0.2924781637570253,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF373KCT,1,AVE,0.8455531749831167,0.15513799183934843,0.3102759836786969,119,0.9109159228386656,0.9550803413552041
Enformer:ENCFF373KCT,1,TSS,0.7583813553676187,0.2425253771737212,0.4850507543474424,119,0.8937500524113168,0.9550803413552041
Enformer:ENCFF373KCT,2,AVE,0.19194038435029975,0.808476850438357,0.3838807687005995,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF373KCT,2,TSS,0.15052660674984725,0.8498335701692731,0.3010532134996945,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF373KCT,3,AVE,0.28069371996156445,0.7196676432449255,0.5613874399231289,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF373KCT,3,TSS,0.294404920161739,0.7059646924630772,0.588809840323478,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF821PRO,1,AVE,0.6114326402817009,0.38968051609181864,0.7793610321836373,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF821PRO,1,TSS,0.40535583558522825,0.5957692048993658,0.8107116711704565,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF821PRO,2,AVE,0.06284783622673223,0.9373408009889568,0.12569567245346447,202,0.8817125154072698,0.963506513993927
Enformer:ENCFF821PRO,2,TSS,0.0218604187288686,0.9782192786617272,0.04372083745773721,202,0.8817125154072698,0.9818773195561025
Enformer:ENCFF821PRO,3,AVE,0.2637824252179631,0.7365679378933906,0.5275648504359262,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF821PRO,3,TSS,0.22253779871323687,0.7777817335601148,0.44507559742647373,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF916YVI,1,AVE,0.8364089499812156,0.16430872521512904,0.3286174504302581,119,0.9086642211877379,0.9550803413552041
Enformer:ENCFF916YVI,1,TSS,0.7028876471494359,0.29811809397276323,0.5962361879455265,119,0.8831880033201392,0.9550803413552041
Enformer:ENCFF916YVI,2,AVE,0.08170596407484008,0.918524751413024,0.16341192814968017,202,0.8817125154072698,0.9587858888227787
Enformer:ENCFF916YVI,2,TSS,0.25765512011782377,0.7428382705749451,0.5153102402356475,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF916YVI,3,AVE,0.295144774813749,0.7052252662373697,0.590289549627498,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF916YVI,3,TSS,0.11461971082935928,0.8855878484326316,0.22923942165871855,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF872HOJ,1,AVE,0.6443641782181284,0.3567178973244911,0.7134357946489822,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF872HOJ,1,TSS,0.6615140617034752,0.3395484931043334,0.6790969862086668,119,0.8831880033201392,0.9550803413552041
Enformer:ENCFF872HOJ,2,AVE,0.2347725516357867,0.7656968025128096,0.4695451032715734,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF872HOJ,2,TSS,0.18799906012707657,0.812412882543142,0.3759981202541531,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF872HOJ,3,AVE,0.41298570492758346,0.5874319097692908,0.8259714098551669,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF872HOJ,3,TSS,0.37138093515094595,0.629024441200136,0.7427618703018919,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF683NGY,1,AVE,0.8399667441251841,0.1607407365531046,0.3214814731062092,119,0.9090076921856631,0.9550803413552041
Enformer:ENCFF683NGY,1,TSS,0.7761239296045739,0.22474523996709217,0.44949047993418434,119,0.894474255616129,0.9550803413552041
Enformer:ENCFF683NGY,2,AVE,0.5265147788827159,0.4740938886842996,0.9481877773685992,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF683NGY,2,TSS,0.5143315539510267,0.48627805350529046,0.9725561070105808,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF683NGY,3,AVE,0.1463620462477538,0.8538838130928391,0.29272409249550757,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF683NGY,3,TSS,0.1191471539119603,0.8810661863662715,0.2382943078239206,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF641QFU,1,AVE,0.808502132642383,0.1922904831125427,0.3845809662250854,119,0.8949008899541672,0.9550803413552041
Enformer:ENCFF641QFU,1,TSS,0.8021052101248368,0.1987033834436724,0.3974067668873448,119,0.8949008899541672,0.9550803413552041
Enformer:ENCFF641QFU,2,AVE,0.567083985608421,0.4335174320170594,0.8670348640341188,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF641QFU,2,TSS,0.48079291157686543,0.5198163432510033,0.9615858231537308,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF641QFU,3,AVE,0.1053473735772626,0.8948479884797871,0.2106947471545252,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF641QFU,3,TSS,0.2797907488533248,0.7205700502132322,0.5595814977066496,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF732LDY,1,AVE,0.6432821026755089,0.35780112714823387,0.7156022542964677,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF732LDY,1,TSS,0.22300881432903455,0.7778565251514904,0.4460176286580691,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF732LDY,2,AVE,0.5640753713628781,0.43652680247714903,0.8730536049542981,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF732LDY,2,TSS,0.5483746165635541,0.452230934155148,0.904461868310296,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF732LDY,3,AVE,0.16720017881895738,0.8330682109407572,0.33440035763791476,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF732LDY,3,TSS,0.1434300470246524,0.8568124835935818,0.2868600940493048,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF564YOV,1,AVE,0.5191026702116982,0.4820542609639085,0.964108521927817,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF564YOV,1,TSS,0.6783353261405463,0.32270581129980885,0.6454116225996177,119,0.8831880033201392,0.9550803413552041
Enformer:ENCFF564YOV,2,AVE,0.40307133533274553,0.5975204440095423,0.8061426706654911,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF564YOV,2,TSS,0.3977534722150608,0.602836249996543,0.7955069444301216,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF564YOV,3,AVE,0.27906937684851796,0.7212909696886254,0.5581387536970359,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF564YOV,3,TSS,0.257512453887246,0.7428335940737977,0.515024907774492,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF027PQW,1,AVE,0.7538293344327709,0.24708655723010833,0.49417311446021667,119,0.8930465042755491,0.9550803413552041
Enformer:ENCFF027PQW,1,TSS,0.6432821026755089,0.35780112714823387,0.7156022542964677,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF027PQW,2,AVE,0.23925730548551483,0.7612169604538281,0.4785146109710297,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF027PQW,2,TSS,0.15173507702009187,0.8486238810259107,0.30347015404018374,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF027PQW,3,AVE,0.10801046611869602,0.892188449469873,0.21602093223739205,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF027PQW,3,TSS,0.1323299933222202,0.8678995616387623,0.2646599866444404,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF249CGE,1,AVE,0.8000801215700457,0.20073344094053672,0.40146688188107343,119,0.8949008899541672,0.9550803413552041
Enformer:ENCFF249CGE,1,TSS,0.5731300067478864,0.4280089629861398,0.8560179259722795,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF249CGE,2,AVE,0.2603774979995727,0.7401185852029277,0.5207549959991454,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF249CGE,2,TSS,0.25938581961786356,0.7411092868606592,0.5187716392357271,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF249CGE,3,AVE,0.286141032471833,0.7142236789731627,0.572282064943666,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF249CGE,3,TSS,0.1727633832329004,0.8275107006632159,0.34552676646580077,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF357OHD,1,AVE,0.919790269368574,0.08064306445581934,0.16128612891163868,119,0.9474846844134307,0.9550803413552041
Enformer:ENCFF357OHD,1,TSS,0.8116525312568533,0.189132055661018,0.378264111322036,119,0.8975080389706047,0.9550803413552041
Enformer:ENCFF357OHD,2,AVE,0.4972550905986781,0.5033548761963317,0.9945101811973562,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF357OHD,2,TSS,0.22024002405737655,0.7802127204221806,0.4404800481147531,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF357OHD,3,AVE,0.08137011478609392,0.918791273260378,0.16274022957218784,257,0.8817125154072698,0.9587858888227787
Enformer:ENCFF357OHD,3,TSS,0.09736648530870654,0.902817974680842,0.19473297061741307,257,0.8817125154072698,0.9557574385405838
Enformer:ENCFF655JEP,1,AVE,0.5306615305493684,0.47049335477290144,0.9409867095458028,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF655JEP,1,TSS,0.5929551872959568,0.4081717933042546,0.8163435866085093,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF655JEP,2,AVE,0.3518981244186288,0.6486741305968086,0.7037962488372576,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF655JEP,2,TSS,0.3131334273184906,0.6874081481268651,0.6262668546369812,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF655JEP,3,AVE,0.27048413463162757,0.7298706982774715,0.5409682692632551,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF655JEP,3,TSS,0.25994154474997394,0.7404061903738599,0.5198830894999479,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF335BBU,1,AVE,0.8510091379116358,0.1496657271163485,0.299331454232697,119,0.9132978295648638,0.9550803413552041
Enformer:ENCFF335BBU,1,TSS,0.6998657854305602,0.3011445817695314,0.6022891635390628,119,0.8831880033201392,0.9550803413552041
Enformer:ENCFF335BBU,2,AVE,0.8676623752930304,0.1326653637476469,0.2653307274952938,202,0.915696005965462,0.9550803413552041
Enformer:ENCFF335BBU,2,TSS,0.6314199655835794,0.3691567623718188,0.7383135247436377,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF335BBU,3,AVE,0.18710857008538048,0.8131796043146738,0.37421714017076096,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF335BBU,3,TSS,0.3390438545492933,0.6613486244161404,0.6780877090985866,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF388KAP,1,AVE,0.7380146016534826,0.2629316361667258,0.5258632723334516,119,0.8845206849965839,0.9550803413552041
Enformer:ENCFF388KAP,1,TSS,0.5957692048993658,0.40535583558522825,0.8107116711704565,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF388KAP,2,AVE,0.5880260548227602,0.4125691210230355,0.8251382420460711,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF388KAP,2,TSS,0.683608707182696,0.31693567179161286,0.6338713435832257,202,0.8831880033201392,0.9550803413552041
Enformer:ENCFF388KAP,3,AVE,0.2701293308469088,0.7302252690353301,0.5402586616938176,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF388KAP,3,TSS,0.1061314474859698,0.8940649650968426,0.2122628949719396,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF239BIV,1,AVE,0.6783353261405463,0.32270581129980885,0.6454116225996177,119,0.8831880033201392,0.9550803413552041
Enformer:ENCFF239BIV,1,TSS,0.5225724595798255,0.4785839597929304,0.9571679195858608,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF239BIV,2,AVE,0.3611099093804929,0.6394625683463416,0.7222198187609858,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF239BIV,2,TSS,0.19783989223238804,0.8025851022204913,0.3956797844647761,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF239BIV,3,AVE,0.503423019096681,0.4970048496768291,0.9940096993536582,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF239BIV,3,TSS,0.6707147392158035,0.32967343469697696,0.6593468693939539,257,0.8831880033201392,0.9550803413552041
Enformer:ENCFF878TJY,1,AVE,0.38412396380285,0.6169845348757987,0.7682479276057,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF878TJY,1,TSS,0.5433461228256693,0.45780539474492293,0.915610789489846,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF878TJY,2,AVE,0.357109186911934,0.6434610793532092,0.714218373823868,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF878TJY,2,TSS,0.5289488160258699,0.47165959545929326,0.9433191909185864,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF878TJY,3,AVE,0.19278283636636911,0.8075106828350926,0.3855656727327383,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF878TJY,3,TSS,0.7090977164746952,0.291270062083213,0.582540124166426,257,0.8831880033201392,0.9550803413552041
Enformer:ENCFF720RCP,1,AVE,0.5765432225199968,0.4245938912437391,0.8491877824874782,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF720RCP,1,TSS,0.3363646078256115,0.6646940723722204,0.672729215651223,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF720RCP,2,AVE,0.26561569312486,0.7348854726391023,0.53123138624972,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF720RCP,2,TSS,0.360537451180174,0.6400347140496185,0.721074902360348,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF720RCP,3,AVE,0.1657274586886222,0.8345394016569788,0.3314549173772444,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF720RCP,3,TSS,0.09792142224710504,0.9022638083445986,0.1958428444942101,257,0.8817125154072698,0.9557574385405838
Enformer:ENCFF087OWB,1,AVE,0.4405751863647607,0.5605698712025244,0.8811503727295213,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF087OWB,1,TSS,0.11725313485569272,0.8833171976482006,0.23450626971138544,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF087OWB,2,AVE,0.17986651810721815,0.8205342251009676,0.3597330362144363,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF087OWB,2,TSS,0.5347251609181355,0.46588255178045734,0.9317651035609148,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF087OWB,3,AVE,0.23421407433050295,0.7661147814540188,0.4684281486610059,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF087OWB,3,TSS,0.09866491756853696,0.9015213424908828,0.19732983513707392,257,0.8817125154072698,0.9557574385405838
Enformer:ENCFF636KMF,1,AVE,0.7455211527224337,0.2554109640731176,0.5108219281462352,119,0.8872444173015069,0.9550803413552041
Enformer:ENCFF636KMF,1,TSS,0.7108771198793712,0.29011601996088604,0.5802320399217721,119,0.8831880033201392,0.9550803413552041
Enformer:ENCFF636KMF,2,AVE,0.3301174665272632,0.6704361532281871,0.6602349330545264,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF636KMF,2,TSS,0.13764858670051633,0.8626875504007754,0.27529717340103266,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF636KMF,3,AVE,0.35648055457339206,0.6439192527891103,0.7129611091467841,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF636KMF,3,TSS,0.35089778987997655,0.6494997670249342,0.7017955797599531,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF171MDW,1,AVE,0.6345846119560012,0.366507565123004,0.733015130246008,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF171MDW,1,TSS,0.5144740775649943,0.4866833997833217,0.9733667995666434,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF171MDW,2,AVE,0.4431601230139115,0.5574435936306746,0.886320246027823,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF171MDW,2,TSS,0.5210347126173505,0.47957444821072,0.95914889642144,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF171MDW,3,AVE,0.5452580461664358,0.4551671059985043,0.9103342119970088,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF171MDW,3,TSS,0.33142247239813544,0.6689665247591049,0.6628449447962709,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF039JOT,1,AVE,0.97012800874045,0.03006936504760411,0.06013873009520822,119,0.9796730964829767,0.9550803413552041
Enformer:ENCFF039JOT,1,TSS,0.7980423720508756,0.20277614656619344,0.4055522931323868,119,0.8949008899541672,0.9550803413552041
Enformer:ENCFF039JOT,2,AVE,0.17926564904882092,0.8211342514944364,0.35853129809764184,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF039JOT,2,TSS,0.2765056294422822,0.724005695283434,0.5530112588845644,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF039JOT,3,AVE,0.6346844738282271,0.3657188609341205,0.731437721868241,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF039JOT,3,TSS,0.2920062695703507,0.7083619424698828,0.5840125391407014,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF583MDQ,1,AVE,0.6047402898329728,0.3963781704957347,0.7927563409914695,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF583MDQ,1,TSS,0.30825963249805205,0.6927613105951194,0.6165192649961041,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF583MDQ,2,AVE,0.1603333072937516,0.8400389412660714,0.3206666145875032,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF583MDQ,2,TSS,0.22663434870212296,0.7738258357658254,0.4532686974042459,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF583MDQ,3,AVE,0.03750355111488245,0.962584063236156,0.0750071022297649,257,0.8817125154072698,0.9724910462653005
Enformer:ENCFF583MDQ,3,TSS,0.10282809034442963,0.8973638717508626,0.2056561806888593,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF469XZI,1,AVE,0.5329705177923373,0.46818384203836694,0.936367684076734,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF469XZI,1,TSS,0.4155153360457701,0.585616423458467,0.8310306720915402,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF469XZI,2,AVE,0.3636898940205173,0.636883975124594,0.7273797880410346,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF469XZI,2,TSS,0.5234708504271957,0.4771381053607433,0.9542762107214864,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF469XZI,3,AVE,0.27997121899191124,0.720389693053398,0.5599424379838225,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF469XZI,3,TSS,0.14562524888947995,0.8546197778107989,0.2912504977789599,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF440TNS,1,AVE,0.7114276901460597,0.2895779510736794,0.5791559021473588,119,0.8831880033201392,0.9550803413552041
Enformer:ENCFF440TNS,1,TSS,0.4785839597929304,0.5225724595798255,0.9571679195858608,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF440TNS,2,AVE,0.49085102654904295,0.5097587871467151,0.981702053098086,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF440TNS,2,TSS,0.36082363153704033,0.6397486901236555,0.7216472630740807,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF440TNS,3,AVE,0.09997594597706956,0.9002121210993437,0.19995189195413915,257,0.8817125154072698,0.9557574385405838
Enformer:ENCFF440TNS,3,TSS,0.44159033571433415,0.5588329191810947,0.8831806714286683,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF195RAW,1,AVE,0.7804410138580656,0.22041855777204392,0.4408371155440879,119,0.894474255616129,0.9550803413552041
Enformer:ENCFF195RAW,1,TSS,0.45435194327467,0.5467984538958174,0.90870388654934,119,0.8817125154072698,0.9550803413552041
Enformer:ENCFF195RAW,2,AVE,0.3879859105691468,0.6126048696963909,0.7759718211382937,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF195RAW,2,TSS,0.2469150437246908,0.7535673812234001,0.4938300874493816,202,0.8817125154072698,0.9550803413552041
Enformer:ENCFF195RAW,3,AVE,0.1835261961666037,0.8167585378509651,0.3670523923332074,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF195RAW,3,TSS,0.2966270867818865,0.7037438074355231,0.593254173563773,257,0.8817125154072698,0.9550803413552041
Enformer:ENCFF116XIJ,1,AVE,0.7752547600329078,0.2256163199243536,0.4512326398487072,119,0.894474255616129,0.9550803413552041
