ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
ENCFF578TBN,Maximum AF Diff,Correlation Test,1,AVE,0.01290952,0.3350066,0.66499339,0.67001322,0.9724989181818182,0.8823920459001957
ENCFF578TBN,Maximum AF Diff,Correlation Test,2,TSS,0.03527174,0.1678471,0.8321529,0.3356942,0.9724989181818182,0.8890933042492919
ENCFF578TBN,Maximum AF Diff,Correlation Test,2,AVE,0.03634213,0.1606129,0.83938711,0.32122579,0.9724989181818182,0.8897346030084349
ENCFF578TBN,Maximum AF Diff,Correlation Test,3,TSS,-0.04316339,0.8337241,0.16627589,0.33255177,0.9724989181818182,0.8664624181395348
ENCFF578TBN,Maximum AF Diff,Correlation Test,3,AVE,-0.02765166,0.7325649,0.26743506,0.53487012,0.9724989181818182,0.8664624181395348
ENCFF293CPQ,Maximum AF Diff,Correlation Test,1,TSS,0.01435165,0.317843494,0.6821565,0.635686989,0.9724989181818182,0.8823920459001957
ENCFF293CPQ,Maximum AF Diff,Correlation Test,1,AVE,-0.01783387,0.721968578,0.2780314,0.556062845,0.9724989181818182,0.8664624181395348
ENCFF293CPQ,Maximum AF Diff,Correlation Test,2,TSS,0.01708765,0.320507701,0.6794923,0.641015403,0.9724989181818182,0.8823920459001957
ENCFF293CPQ,Maximum AF Diff,Correlation Test,2,AVE,0.03475308,0.171426618,0.8285734,0.342853235,0.9724989181818182,0.8890933042492919
ENCFF293CPQ,Maximum AF Diff,Correlation Test,3,TSS,-0.04137873,0.823526256,0.1764737,0.352947488,0.9724989181818182,0.8664624181395348
ENCFF293CPQ,Maximum AF Diff,Correlation Test,3,AVE,-0.03849282,0.806220735,0.1937793,0.387558531,0.9724989181818182,0.8664624181395348
ENCFF782WWH,Maximum AF Diff,Correlation Test,1,TSS,0.009582657,0.37588454,0.6241155,0.7517691,0.9724989181818182,0.8823920459001957
ENCFF782WWH,Maximum AF Diff,Correlation Test,1,AVE,0.01430701,0.3183692,0.6816308,0.6367384,0.9724989181818182,0.8823920459001957
ENCFF782WWH,Maximum AF Diff,Correlation Test,2,TSS,0.007802112,0.41570716,0.5842928,0.8314143,0.9724989181818182,0.8823920459001957
ENCFF782WWH,Maximum AF Diff,Correlation Test,2,AVE,0.0191278,0.30084913,0.6991509,0.6016983,0.9724989181818182,0.8823920459001957
ENCFF782WWH,Maximum AF Diff,Correlation Test,3,TSS,-0.05556646,0.89394958,0.1060504,0.2121008,0.9724989181818182,0.8664624181395348
ENCFF782WWH,Maximum AF Diff,Correlation Test,3,AVE,-0.03967917,0.81345605,0.186544,0.3730879,0.9724989181818182,0.8664624181395348
ENCFF170NTY,Maximum AF Diff,Correlation Test,1,TSS,0.02694836,0.1868238,0.813176204,0.37364759,0.9724989181818182,0.8890933042492919
ENCFF170NTY,Maximum AF Diff,Correlation Test,1,AVE,-0.006758374,0.5882634,0.411736586,0.82347317,0.9724989181818182,0.8664624181395348
ENCFF170NTY,Maximum AF Diff,Correlation Test,2,TSS,-0.05825226,0.9441721,0.05582787,0.11165574,0.9726293867759562,0.8664624181395348
ENCFF170NTY,Maximum AF Diff,Correlation Test,2,AVE,-0.06171509,0.95405740000000006,0.045942615,0.09188523,0.9747415712737127,0.8664624181395348
ENCFF170NTY,Maximum AF Diff,Correlation Test,3,TSS,-0.0871223,0.9749229,0.025077102,0.0501542,0.9853778372654156,0.8664624181395348
ENCFF170NTY,Maximum AF Diff,Correlation Test,3,AVE,-0.0860169,0.9734251,0.026574875,0.05314975,0.9847439965116279,0.8664624181395348
ENCFF766HMR,Maximum AF Diff,Correlation Test,1,TSS,0.01711437,0.28605554,0.71394446,0.57211107,0.9724989181818182,0.8823920459001957
ENCFF766HMR,Maximum AF Diff,Correlation Test,1,AVE,0.003700818,0.45138795,0.54861205,0.9027759,0.9724989181818182,0.8823920459001957
ENCFF766HMR,Maximum AF Diff,Correlation Test,2,TSS,-0.04002817,0.86272134,0.13727866,0.27455731,0.9724989181818182,0.8664624181395348
ENCFF766HMR,Maximum AF Diff,Correlation Test,2,AVE,-0.01132063,0.6213009,0.3786991,0.7573982,0.9724989181818182,0.8664624181395348
ENCFF766HMR,Maximum AF Diff,Correlation Test,3,TSS,-0.04607841,0.84954741,0.15045259,0.30090518,0.9724989181818182,0.8664624181395348
ENCFF766HMR,Maximum AF Diff,Correlation Test,3,AVE,-0.04648572,0.851676,0.148324,0.29664801,0.9724989181818182,0.8664624181395348
ENCFF983EKB,Maximum AF Diff,Correlation Test,1,TSS,0.002707026,0.4644009,0.53559913,0.92880174,0.9724989181818182,0.8823920459001957
ENCFF983EKB,Maximum AF Diff,Correlation Test,1,AVE,-0.003651838,0.5479718,0.45202821,0.90405642,0.9724989181818182,0.8769192204288164
ENCFF983EKB,Maximum AF Diff,Correlation Test,2,TSS,-0.04253672,0.8772121,0.1227879,0.24557579,0.9724989181818182,0.8664624181395348
ENCFF983EKB,Maximum AF Diff,Correlation Test,2,AVE,-0.03107629,0.8018194,0.19818056,0.39636113,0.9724989181818182,0.8664624181395348
ENCFF983EKB,Maximum AF Diff,Correlation Test,3,TSS,-0.05536382,0.8931125,0.1068875,0.213775,0.9724989181818182,0.8664624181395348
ENCFF983EKB,Maximum AF Diff,Correlation Test,3,AVE,-0.07210476,0.9473897,0.05261031,0.10522062,0.9736914596730245,0.8664624181395348
ENCFF109ZHE,Maximum AF Diff,Correlation Test,1,TSS,0.00980667,0.37308176,0.62691824,0.74616351,0.9724989181818182,0.8823920459001957
ENCFF109ZHE,Maximum AF Diff,Correlation Test,1,AVE,0.005179191,0.43213009,0.56786991,0.86426018,0.9724989181818182,0.8823920459001957
ENCFF109ZHE,Maximum AF Diff,Correlation Test,2,TSS,-0.002679107,0.52913712,0.47086288,0.94172576,0.9724989181818182,0.8823920459001957
ENCFF109ZHE,Maximum AF Diff,Correlation Test,2,AVE,0.01111717,0.38081258,0.61918742,0.76162516,0.9724989181818182,0.8823920459001957
ENCFF109ZHE,Maximum AF Diff,Correlation Test,3,TSS,-0.04954268,0.86700873,0.13299127,0.26598254,0.9724989181818182,0.8664624181395348
ENCFF109ZHE,Maximum AF Diff,Correlation Test,3,AVE,-0.07036823,0.94305407,0.05694593,0.11389185,0.9726293867759562,0.8664624181395348
ENCFF950RYY,Maximum AF Diff,Correlation Test,1,TSS,0.01564415,0.3027851,0.69721489,0.6055702,0.9724989181818182,0.8823920459001957
ENCFF950RYY,Maximum AF Diff,Correlation Test,1,AVE,0.01599882,0.2987094,0.70129064,0.5974187,0.9724989181818182,0.8823920459001957
ENCFF950RYY,Maximum AF Diff,Correlation Test,2,TSS,-0.009350294,0.6006899,0.39931007,0.7986201,0.9724989181818182,0.8664624181395348
ENCFF950RYY,Maximum AF Diff,Correlation Test,2,AVE,-0.0189025,0.6970067,0.3029933,0.6059866,0.9724989181818182,0.8664624181395348
ENCFF950RYY,Maximum AF Diff,Correlation Test,3,TSS,-0.05504546,0.8917878,0.10821216,0.21642429999999999,0.9724989181818182,0.8664624181395348
ENCFF950RYY,Maximum AF Diff,Correlation Test,3,AVE,-0.04890047,0.8638815,0.13611853,0.2722371,0.9724989181818182,0.8664624181395348
ENCFF300YPA,Maximum AF Diff,Correlation Test,1,TSS,0.01941717,0.26076971,0.7392303,0.52153942,0.9724989181818182,0.8823920459001957
ENCFF300YPA,Maximum AF Diff,Correlation Test,1,AVE,0.02076737,0.24649703,0.753503,0.49299406,0.9724989181818182,0.8823920459001957
ENCFF300YPA,Maximum AF Diff,Correlation Test,2,TSS,0.01188055,0.37290139,0.6270986,0.74580277,0.9724989181818182,0.8823920459001957
ENCFF300YPA,Maximum AF Diff,Correlation Test,2,AVE,-0.002630162,0.52860573,0.4713943,0.94278854,0.9724989181818182,0.8823920459001957
ENCFF300YPA,Maximum AF Diff,Correlation Test,3,TSS,0.06585198,0.06953728,0.9304627,0.13907456,0.9724989181818182,0.9472127036003599
ENCFF300YPA,Maximum AF Diff,Correlation Test,3,AVE,0.06347266,0.07697906,0.9230209,0.15395813,0.9724989181818182,0.9413315039675384
ENCFF595QZS,Maximum AF Diff,Correlation Test,1,TSS,0.02770916,0.1801515,0.8198485,0.360303,0.9724989181818182,0.8890933042492919
ENCFF595QZS,Maximum AF Diff,Correlation Test,1,AVE,0.005674163,0.4257159,0.5742841,0.8514318,0.9724989181818182,0.8823920459001957
ENCFF595QZS,Maximum AF Diff,Correlation Test,2,TSS,-0.008161418,0.58811252,0.4118875,0.823775,0.9724989181818182,0.8664624181395348
ENCFF595QZS,Maximum AF Diff,Correlation Test,2,AVE,-0.01990071,0.70645406,0.2935459,0.5870919,0.9724989181818182,0.8664624181395348
ENCFF595QZS,Maximum AF Diff,Correlation Test,3,TSS,-0.01144537,0.60134457,0.3986554,0.7973109,0.9724989181818182,0.8664624181395348
ENCFF595QZS,Maximum AF Diff,Correlation Test,3,AVE,0.006991015,0.43767287,0.5623271,0.8753457,0.9724989181818182,0.8823920459001957
ENCFF899KXS,Maximum AF Diff,Correlation Test,1,TSS,0.0350506,0.12357673,0.8764233,0.2471535,0.9724989181818182,0.9110613532169118
ENCFF899KXS,Maximum AF Diff,Correlation Test,1,AVE,0.03691234,0.11145962,0.8885404,0.2229192,0.9724989181818182,0.9202739857142858
ENCFF899KXS,Maximum AF Diff,Correlation Test,2,TSS,-0.006811105,0.57371754,0.4262825,0.8525649,0.9724989181818182,0.8664624181395348
ENCFF899KXS,Maximum AF Diff,Correlation Test,2,AVE,-0.009319318,0.60036348,0.3996365,0.799273,0.9724989181818182,0.8664624181395348
ENCFF899KXS,Maximum AF Diff,Correlation Test,3,TSS,-7.038337e-4,0.50630031,0.4936997,0.9873994,0.9724989181818182,0.8823920459001957
ENCFF899KXS,Maximum AF Diff,Correlation Test,3,AVE,-0.0176873,0.65428418,0.3457158,0.6914316,0.9724989181818182,0.8664624181395348
ENCFF554YCY,Maximum AF Diff,Correlation Test,1,TSS,-0.005041323,0.56608006,0.43391994,0.86783989,0.9724989181818182,0.874212124567474
ENCFF554YCY,Maximum AF Diff,Correlation Test,1,AVE,-0.007610517,0.59917349,0.40082651,0.80165301,0.9724989181818182,0.8664624181395348
ENCFF554YCY,Maximum AF Diff,Correlation Test,2,TSS,0.01397795,0.35144787,0.64855213,0.70289575,0.9724989181818182,0.8823920459001957
ENCFF554YCY,Maximum AF Diff,Correlation Test,2,AVE,0.001801569,0.48039716,0.51960284,0.96079432,0.9724989181818182,0.8823920459001957
ENCFF554YCY,Maximum AF Diff,Correlation Test,3,TSS,-0.007669837,0.56832233,0.43167767,0.86335533,0.9724989181818182,0.8718347228035715
ENCFF554YCY,Maximum AF Diff,Correlation Test,3,AVE,-0.01089097,0.5965347,0.4034653,0.80693059,0.9724989181818182,0.8664624181395348
ENCFF483PQP,Maximum AF Diff,Correlation Test,1,TSS,0.002390668,0.468552,0.531448,0.937104,0.9724989181818182,0.8823920459001957
ENCFF483PQP,Maximum AF Diff,Correlation Test,1,AVE,-7.301069e-4,0.5096132,0.4903868,0.9807736,0.9724989181818182,0.8823920459001957
ENCFF483PQP,Maximum AF Diff,Correlation Test,2,TSS,-0.003371937,0.5366531,0.4633469,0.9266938,0.9724989181818182,0.8823920459001957
ENCFF483PQP,Maximum AF Diff,Correlation Test,2,AVE,-0.01619293,0.6707054,0.32929464,0.6585893,0.9724989181818182,0.8664624181395348
ENCFF483PQP,Maximum AF Diff,Correlation Test,3,TSS,-0.05715903,0.9003643,0.09963567,0.1992713,0.9724989181818182,0.8664624181395348
ENCFF483PQP,Maximum AF Diff,Correlation Test,3,AVE,-0.05574201,0.8946709,0.10532907,0.2106581,0.9724989181818182,0.8664624181395348
ENCFF935KTD,Maximum AF Diff,Correlation Test,1,TSS,0.02144041,0.23954175,0.76045825,0.4790835,0.9724989181818182,0.8823920459001957
ENCFF935KTD,Maximum AF Diff,Correlation Test,1,AVE,0.02279686,0.22585515,0.77414485,0.4517103,0.9724989181818182,0.8823920459001957
ENCFF935KTD,Maximum AF Diff,Correlation Test,2,TSS,-0.04393863,0.884827,0.115173,0.230346,0.9724989181818182,0.8664624181395348
ENCFF935KTD,Maximum AF Diff,Correlation Test,2,AVE,-0.01824215,0.69068333,0.30931667,0.6186333,0.9724989181818182,0.8664624181395348
ENCFF935KTD,Maximum AF Diff,Correlation Test,3,TSS,-0.02138562,0.68435881,0.31564119,0.6312824,0.9724989181818182,0.8664624181395348
ENCFF935KTD,Maximum AF Diff,Correlation Test,3,AVE,-0.04495255,0.84355871,0.15644129,0.3128826,0.9724989181818182,0.8664624181395348
ENCFF725QBH,Maximum AF Diff,Correlation Test,1,TSS,0.01261538,0.33855148,0.6614485,0.677103,0.9724989181818182,0.8823920459001957
ENCFF725QBH,Maximum AF Diff,Correlation Test,1,AVE,0.01890875,0.26625215,0.7337479,0.5325043,0.9724989181818182,0.8823920459001957
ENCFF725QBH,Maximum AF Diff,Correlation Test,2,TSS,0.006936653,0.42493961,0.5750604,0.8498792,0.9724989181818182,0.8823920459001957
ENCFF725QBH,Maximum AF Diff,Correlation Test,2,AVE,-0.0102857,0.61051375,0.3894863,0.7789725,0.9724989181818182,0.8664624181395348
ENCFF725QBH,Maximum AF Diff,Correlation Test,3,TSS,-0.0255317,0.71667575,0.2833243,0.5666485,0.9724989181818182,0.8664624181395348
ENCFF725QBH,Maximum AF Diff,Correlation Test,3,AVE,-0.0199184,0.67255874,0.3274413,0.6548825,0.9724989181818182,0.8664624181395348
ENCFF985ZEV,Maximum AF Diff,Correlation Test,1,TSS,0.02185574,0.2353037,0.76469629,0.47060741,0.9724989181818182,0.8823920459001957
ENCFF985ZEV,Maximum AF Diff,Correlation Test,1,AVE,-0.001487663,0.5195819,0.48041813,0.96083626,0.9724989181818182,0.8823920459001957
ENCFF985ZEV,Maximum AF Diff,Correlation Test,2,TSS,-0.04277813,0.8785479,0.12145208,0.24290417,0.9724989181818182,0.8664624181395348
ENCFF985ZEV,Maximum AF Diff,Correlation Test,2,AVE,-0.02991209,0.79285,0.20715002,0.41430005,0.9724989181818182,0.8664624181395348
ENCFF985ZEV,Maximum AF Diff,Correlation Test,3,TSS,-0.04748427,0.856809,0.14319101,0.28638202,0.9724989181818182,0.8664624181395348
ENCFF985ZEV,Maximum AF Diff,Correlation Test,3,AVE,-0.07230154,0.9478641,0.05213594,0.10427189,0.9736914596730245,0.8664624181395348
ENCFF039XKQ,Maximum AF Diff,Correlation Test,1,TSS,0.02711356,0.18536212,0.8146379,0.3707242,0.9724989181818182,0.8890933042492919
ENCFF039XKQ,Maximum AF Diff,Correlation Test,1,AVE,0.0149518,0.31081194,0.6891881,0.6216239,0.9724989181818182,0.8823920459001957
ENCFF039XKQ,Maximum AF Diff,Correlation Test,2,TSS,7.961251e-4,0.49133458,0.5086654,0.9826692,0.9724989181818182,0.8823920459001957
ENCFF039XKQ,Maximum AF Diff,Correlation Test,2,AVE,0.01012088,0.39121233,0.6087877,0.7824247,0.9724989181818182,0.8823920459001957
ENCFF039XKQ,Maximum AF Diff,Correlation Test,3,TSS,-0.03286386,0.7696289,0.2303711,0.4607422,0.9724989181818182,0.8664624181395348
ENCFF039XKQ,Maximum AF Diff,Correlation Test,3,AVE,-0.04339658,0.83502798,0.164972,0.329944,0.9724989181818182,0.8664624181395348
ENCFF710EKC,Maximum AF Diff,Correlation Test,1,TSS,0.005769579,0.4244816,0.57551838,0.84896324,0.9724989181818182,0.8823920459001957
ENCFF710EKC,Maximum AF Diff,Correlation Test,1,AVE,0.01419663,0.3196707,0.68032931,0.63934139,0.9724989181818182,0.8823920459001957
ENCFF710EKC,Maximum AF Diff,Correlation Test,2,TSS,0.005428698,0.4411217,0.55887833,0.88224334,0.9724989181818182,0.8823920459001957
ENCFF710EKC,Maximum AF Diff,Correlation Test,2,AVE,-0.00443357,0.5481438,0.45185625,0.90371249,0.9724989181818182,0.8769192204288164
ENCFF710EKC,Maximum AF Diff,Correlation Test,3,TSS,-0.09226312,0.9809929,0.01900709,0.03801419,0.9888618270053475,0.8664624181395348
ENCFF710EKC,Maximum AF Diff,Correlation Test,3,AVE,-0.07564947,0.9554271,0.04457293,0.08914585,0.9749095783769162,0.8664624181395348
ENCFF436YJO,Maximum AF Diff,Correlation Test,1,TSS,0.003785749,0.45027807,0.54972193,0.90055613,0.9724989181818182,0.8823920459001957
ENCFF436YJO,Maximum AF Diff,Correlation Test,1,AVE,-0.008731347,0.61340551,0.38659449,0.77318898,0.9724989181818182,0.8664624181395348
ENCFF436YJO,Maximum AF Diff,Correlation Test,2,TSS,-0.007146668,0.57730475,0.42269525,0.84539051,0.9724989181818182,0.8664624181395348
ENCFF436YJO,Maximum AF Diff,Correlation Test,2,AVE,0.02371084,0.25879854,0.74120146,0.51759708,0.9724989181818182,0.8823920459001957
ENCFF436YJO,Maximum AF Diff,Correlation Test,3,TSS,-0.0195217,0.66933784,0.33066216,0.66132432,0.9724989181818182,0.8664624181395348
ENCFF436YJO,Maximum AF Diff,Correlation Test,3,AVE,-0.0304192,0.75261084,0.24738916,0.49477832,0.9724989181818182,0.8664624181395348
ENCFF569CSW,Maximum AF Diff,Correlation Test,1,TSS,0.02306847,0.22316857,0.77683143,0.44633715,0.9724989181818182,0.8823920459001957
ENCFF569CSW,Maximum AF Diff,Correlation Test,1,AVE,0.03344279,0.13475874,0.86524126,0.26951748,0.9724989181818182,0.9048268638632163
ENCFF569CSW,Maximum AF Diff,Correlation Test,2,TSS,-0.05610183,0.93723568,0.06276432,0.12552864,0.9726293867759562,0.8664624181395348
ENCFF569CSW,Maximum AF Diff,Correlation Test,2,AVE,-0.02596808,0.7607361,0.2392639,0.47852779,0.9724989181818182,0.8664624181395348
ENCFF569CSW,Maximum AF Diff,Correlation Test,3,TSS,-0.08479546,0.9716842,0.0283158,0.0566316,0.9838628739480751,0.8664624181395348
ENCFF569CSW,Maximum AF Diff,Correlation Test,3,AVE,-0.05770717,0.90250545,0.09749455,0.19498911,0.9724989181818182,0.8664624181395348
ENCFF003DXG,Maximum AF Diff,Correlation Test,1,TSS,-0.007172217,0.59357096,0.406429,0.8128581,0.9724989181818182,0.8664624181395348
ENCFF003DXG,Maximum AF Diff,Correlation Test,1,AVE,-0.0022802,0.52999766,0.4700023,0.9400047,0.9724989181818182,0.8823920459001957
ENCFF003DXG,Maximum AF Diff,Correlation Test,2,TSS,0.005922413,0.43581138,0.5641886,0.8716228,0.9724989181818182,0.8823920459001957
ENCFF003DXG,Maximum AF Diff,Correlation Test,2,AVE,0.01347838,0.35651811,0.6434819,0.7130362,0.9724989181818182,0.8823920459001957
ENCFF003DXG,Maximum AF Diff,Correlation Test,3,TSS,-0.04581058,0.84813675,0.1518632,0.3037265,0.9724989181818182,0.8664624181395348
ENCFF003DXG,Maximum AF Diff,Correlation Test,3,AVE,-0.02207136,0.68981127,0.3101887,0.6203775,0.9724989181818182,0.8664624181395348
ENCFF629RRF,Maximum AF Diff,Correlation Test,1,TSS,-0.006285391,0.5821776,0.41782236,0.83564472,0.9724989181818182,0.8664624181395348
ENCFF629RRF,Maximum AF Diff,Correlation Test,1,AVE,-0.01692607,0.7118266,0.28817344,0.57634688,0.9724989181818182,0.8664624181395348
ENCFF629RRF,Maximum AF Diff,Correlation Test,2,TSS,-0.04289105,0.8791692,0.12083078,0.24166156,0.9724989181818182,0.8664624181395348
ENCFF629RRF,Maximum AF Diff,Correlation Test,2,AVE,-0.02205343,0.7263506,0.27364943,0.54729886,0.9724989181818182,0.8664624181395348
ENCFF629RRF,Maximum AF Diff,Correlation Test,3,TSS,-0.01962795,0.6702017,0.32979828,0.65959656,0.9724989181818182,0.8664624181395348
ENCFF629RRF,Maximum AF Diff,Correlation Test,3,AVE,0.007997553,0.4287889,0.57121113,0.85757774,0.9724989181818182,0.8823920459001957
ENCFF791ZIC,Maximum AF Diff,Correlation Test,1,TSS,0.00143113,0.4811617,0.518838298,0.962323404,0.9724989181818182,0.8823920459001957
ENCFF791ZIC,Maximum AF Diff,Correlation Test,1,AVE,0.00542224,0.4289781,0.571021852,0.857956296,0.9724989181818182,0.8823920459001957
ENCFF791ZIC,Maximum AF Diff,Correlation Test,2,TSS,-0.05070988,0.9169029,0.083097056,0.166194112,0.9726293867759562,0.8664624181395348
ENCFF791ZIC,Maximum AF Diff,Correlation Test,2,AVE,-0.02506867,0.75305009999999994,0.246949854,0.493899708,0.9724989181818182,0.8664624181395348
ENCFF791ZIC,Maximum AF Diff,Correlation Test,3,TSS,-0.0310126,0.7568023,0.243197702,0.486395404,0.9724989181818182,0.8664624181395348
ENCFF791ZIC,Maximum AF Diff,Correlation Test,3,AVE,-0.01128706,0.5999726,0.400027351,0.800054703,0.9724989181818182,0.8664624181395348
ENCFF912GHA,Maximum AF Diff,Correlation Test,1,TSS,0.02664997,0.1894819,0.8105181,0.37896381,0.9724989181818182,0.8882712898255813
ENCFF912GHA,Maximum AF Diff,Correlation Test,1,AVE,0.02813259,0.17650351,0.82349649,0.35300702,0.9724989181818182,0.8890933042492919
ENCFF912GHA,Maximum AF Diff,Correlation Test,2,TSS,8.033512e-4,0.49125594,0.50874406,0.98251188,0.9724989181818182,0.8823920459001957
ENCFF912GHA,Maximum AF Diff,Correlation Test,2,AVE,-0.007537065,0.58147008,0.41852992,0.83705984,0.9724989181818182,0.8664624181395348
ENCFF912GHA,Maximum AF Diff,Correlation Test,3,TSS,-0.01347791,0.61884246,0.38115754,0.76231509,0.9724989181818182,0.8664624181395348
ENCFF912GHA,Maximum AF Diff,Correlation Test,3,AVE,-0.007089312,0.56319618,0.43680382,0.87360764,0.9724989181818182,0.874212124567474
ENCFF676UXN,Maximum AF Diff,Correlation Test,1,TSS,0.02377691,0.21624752,0.78375248,0.43249504,0.9724989181818182,0.8823920459001957
ENCFF676UXN,Maximum AF Diff,Correlation Test,1,AVE,0.0196119,0.25868535,0.74131465,0.51737069,0.9724989181818182,0.8823920459001957
ENCFF676UXN,Maximum AF Diff,Correlation Test,2,TSS,0.006124864,0.43363713,0.56636287,0.86727426,0.9724989181818182,0.8823920459001957
ENCFF676UXN,Maximum AF Diff,Correlation Test,2,AVE,0.01128163,0.37910397,0.62089603,0.75820794,0.9724989181818182,0.8823920459001957
ENCFF676UXN,Maximum AF Diff,Correlation Test,3,TSS,-0.0387885,0.80803978,0.19196022,0.38392044,0.9724989181818182,0.8664624181395348
ENCFF676UXN,Maximum AF Diff,Correlation Test,3,AVE,-0.04929681,0.86581731,0.13418269,0.26836537,0.9724989181818182,0.8664624181395348
ENCFF928WEU,Maximum AF Diff,Correlation Test,1,TSS,0.02551721,0.19978247,0.80021753,0.39956494,0.9724989181818182,0.8828345951020409
ENCFF928WEU,Maximum AF Diff,Correlation Test,1,AVE,0.03249979,0.14163044,0.85836956,0.28326089,0.9724989181818182,0.9025800551208177
ENCFF928WEU,Maximum AF Diff,Correlation Test,2,TSS,-0.01662637,0.6749743,0.3250257,0.65005139,0.9724989181818182,0.8664624181395348
ENCFF928WEU,Maximum AF Diff,Correlation Test,2,AVE,-0.0119511,0.62782707,0.37217293,0.74434586,0.9724989181818182,0.8664624181395348
ENCFF928WEU,Maximum AF Diff,Correlation Test,3,TSS,-0.05237926,0.88022968,0.11977032,0.23954065,0.9724989181818182,0.8664624181395348
ENCFF928WEU,Maximum AF Diff,Correlation Test,3,AVE,-0.0503505,0.87087194,0.12912806,0.25825613,0.9724989181818182,0.8664624181395348
ENCFF319YAI,Maximum AF Diff,Correlation Test,1,TSS,0.006458857,0.41558804,0.58441196,0.8311761,0.9724989181818182,0.8823920459001957
ENCFF319YAI,Maximum AF Diff,Correlation Test,1,AVE,0.009757339,0.3736984,0.6263016,0.7473968,0.9724989181818182,0.8823920459001957
ENCFF319YAI,Maximum AF Diff,Correlation Test,2,TSS,-0.00558777,0.56059048,0.43940952,0.878819,0.9724989181818182,0.874212124567474
ENCFF319YAI,Maximum AF Diff,Correlation Test,2,AVE,0.007109149,0.42309602,0.57690398,0.846192,0.9724989181818182,0.8823920459001957
ENCFF319YAI,Maximum AF Diff,Correlation Test,3,TSS,-0.02627584,0.72230429,0.27769571,0.5553914,0.9724989181818182,0.8664624181395348
ENCFF319YAI,Maximum AF Diff,Correlation Test,3,AVE,-0.04385101,0.83754994,0.16245006,0.3249001,0.9724989181818182,0.8664624181395348
ENCFF676GTP,Maximum AF Diff,Correlation Test,1,TSS,0.02456966,0.208652,0.79134797,0.41730407,0.9724989181818182,0.8823920459001957
ENCFF676GTP,Maximum AF Diff,Correlation Test,1,AVE,0.009420767,0.3779142,0.62208585,0.7558283,0.9724989181818182,0.8823920459001957
ENCFF676GTP,Maximum AF Diff,Correlation Test,2,TSS,-0.05543325,0.9349477,0.06505229,0.13010458,0.9726293867759562,0.8664624181395348
ENCFF676GTP,Maximum AF Diff,Correlation Test,2,AVE,-0.05523075,0.9342421,0.06575788,0.13151575,0.9726293867759562,0.8664624181395348
ENCFF676GTP,Maximum AF Diff,Correlation Test,3,TSS,-0.06502805,0.9279509,0.07204909,0.14409818,0.9726293867759562,0.8664624181395348
ENCFF676GTP,Maximum AF Diff,Correlation Test,3,AVE,-0.08406092,0.9705924,0.02940757,0.05881514,0.9836379967741936,0.8664624181395348
ENCFF366YYF,Maximum AF Diff,Correlation Test,1,TSS,0.003623494,0.4523988,0.54760124,0.90479753,0.9724989181818182,0.8823920459001957
ENCFF366YYF,Maximum AF Diff,Correlation Test,1,AVE,0.003308598,0.4565183,0.54348168,0.91303664,0.9724989181818182,0.8823920459001957
ENCFF366YYF,Maximum AF Diff,Correlation Test,2,TSS,0.02294112,0.2656434,0.7343566,0.5312868,0.9724989181818182,0.8823920459001957
ENCFF366YYF,Maximum AF Diff,Correlation Test,2,AVE,0.01943842,0.2979042,0.70209579,0.59580842,0.9724989181818182,0.8823920459001957
ENCFF366YYF,Maximum AF Diff,Correlation Test,3,TSS,0.02817147,0.2636085,0.73639146,0.52721709,0.9724989181818182,0.8823920459001957
ENCFF366YYF,Maximum AF Diff,Correlation Test,3,AVE,0.0382511,0.1952742,0.80472583,0.39054834,0.9724989181818182,0.8836358385728155
ENCFF359QVU,Maximum AF Diff,Correlation Test,1,TSS,-0.01577841,0.69876067,0.30123933,0.6024787,0.9724989181818182,0.8664624181395348
ENCFF359QVU,Maximum AF Diff,Correlation Test,1,AVE,-0.00776247,0.60111114,0.39888886,0.7977777,0.9724989181818182,0.8664624181395348
ENCFF359QVU,Maximum AF Diff,Correlation Test,2,TSS,-0.0175323,0.68382252,0.31617748,0.632355,0.9724989181818182,0.8664624181395348
ENCFF359QVU,Maximum AF Diff,Correlation Test,2,AVE,-0.004984574,0.55409236,0.44590764,0.8918153,0.9724989181818182,0.874212124567474
ENCFF359QVU,Maximum AF Diff,Correlation Test,3,TSS,-0.003293029,0.52945178,0.47054822,0.9410964,0.9724989181818182,0.8823920459001957
ENCFF359QVU,Maximum AF Diff,Correlation Test,3,AVE,-0.003406928,0.53046852,0.46953148,0.939063,0.9724989181818182,0.8823920459001957
ENCFF699ETX,Maximum AF Diff,Correlation Test,1,TSS,0.007504496,0.4021799,0.5978201,0.8043598,0.9724989181818182,0.8823920459001957
ENCFF699ETX,Maximum AF Diff,Correlation Test,1,AVE,0.005119501,0.43290483,0.56709517,0.86580966,0.9724989181818182,0.8823920459001957
ENCFF699ETX,Maximum AF Diff,Correlation Test,2,TSS,-0.01733583,0.68191227,0.31808773,0.63617546,0.9724989181818182,0.8664624181395348
ENCFF699ETX,Maximum AF Diff,Correlation Test,2,AVE,0.02321757,0.26317449,0.73682551,0.52634897,0.9724989181818182,0.8823920459001957
