ANNOTATION,POTENTIAL_SET,TYPE,GREATER,LESS,TWO_SIDED,N,GREATER.ADJ,LESS.ADJ
Enformer:ENCFF399SZY,3,TSS,0.29081585932589915,0.7095841363957025,0.5816317186517983,239,0.967814322276626,0.8924758075255673
Enformer:ENCFF806TFL,1,AVE,0.7233122182351905,0.2783571786611084,0.5567143573222167,90,0.967814322276626,0.799112687122777
Enformer:ENCFF806TFL,1,TSS,0.9242790077144664,0.07643374536237864,0.15286749072475728,90,0.971037774382709,0.799112687122777
Enformer:ENCFF806TFL,2,AVE,0.7357072661829005,0.2648608863221638,0.5297217726443276,181,0.967814322276626,0.799112687122777
Enformer:ENCFF806TFL,2,TSS,0.8868585713937956,0.11347485125019718,0.22694970250039437,181,0.967814322276626,0.799112687122777
Enformer:ENCFF806TFL,3,AVE,0.6098789458201679,0.39056906563584626,0.7811381312716925,239,0.967814322276626,0.8165209948874131
Enformer:ENCFF806TFL,3,TSS,0.28010755196324233,0.7202853544629588,0.5602151039264847,239,0.967814322276626,0.8924758075255673
Enformer:ENCFF702MTT,1,AVE,0.7477483125981389,0.253844618215942,0.507689236431884,90,0.967814322276626,0.799112687122777
Enformer:ENCFF702MTT,1,TSS,0.7587496137498015,0.242805867336022,0.485611734672044,90,0.967814322276626,0.799112687122777
Enformer:ENCFF702MTT,2,AVE,0.5193841154704416,0.48130765814769794,0.962615316295396,181,0.967814322276626,0.8347460885831212
Enformer:ENCFF702MTT,2,TSS,0.7627667665350728,0.23776982732039448,0.47553965464078896,181,0.967814322276626,0.799112687122777
Enformer:ENCFF702MTT,3,AVE,0.7435458620587778,0.25683025291200934,0.5136605058240187,239,0.967814322276626,0.799112687122777
Enformer:ENCFF702MTT,3,TSS,0.6880388706876686,0.3123742199472963,0.6247484398945926,239,0.967814322276626,0.799112687122777
Enformer:ENCFF851GCH,1,AVE,0.5119204403069798,0.4900658479820887,0.9801316959641774,90,0.967814322276626,0.8351917230950598
Enformer:ENCFF851GCH,1,TSS,0.757194132663978,0.24436676015232983,0.48873352030465966,90,0.967814322276626,0.799112687122777
Enformer:ENCFF851GCH,2,AVE,0.5214590777779698,0.47923251448749105,0.958465028974982,181,0.967814322276626,0.8347460885831212
Enformer:ENCFF851GCH,2,TSS,0.7259650490875806,0.27461350163692677,0.5492270032738535,181,0.967814322276626,0.799112687122777
Enformer:ENCFF851GCH,3,AVE,0.6053923591128981,0.3950570802199293,0.7901141604398586,239,0.967814322276626,0.8165209948874131
Enformer:ENCFF851GCH,3,TSS,0.4218014674536707,0.5786552208908128,0.8436029349073414,239,0.967814322276626,0.8628325936975377
Enformer:ENCFF647IAI,1,AVE,0.9646977690786191,0.03569156737207763,0.07138313474415527,90,0.980299350249702,0.799112687122777
Enformer:ENCFF647IAI,1,TSS,0.8028120908067448,0.1985734025522229,0.3971468051044458,90,0.967814322276626,0.799112687122777
Enformer:ENCFF647IAI,2,AVE,0.9667433371323502,0.03338549021994045,0.0667709804398809,181,0.9814961528695584,0.799112687122777
Enformer:ENCFF647IAI,2,TSS,0.9172884684754348,0.08297650575510075,0.1659530115102015,181,0.971037774382709,0.799112687122777
Enformer:ENCFF647IAI,3,AVE,0.39955906114589546,0.6008917491751863,0.7991181222917909,239,0.967814322276626,0.8670961409482544
Enformer:ENCFF647IAI,3,TSS,0.2672848314083448,0.7330990624795135,0.5345696628166896,239,0.967814322276626,0.8924758075255673
Enformer:ENCFF951RXW,1,AVE,0.696030457191804,0.30571378936001914,0.6114275787200383,90,0.967814322276626,0.799112687122777
Enformer:ENCFF951RXW,1,TSS,0.4603249738143,0.5416517258882225,0.9206499476286,90,0.967814322276626,0.8499559510842256
Enformer:ENCFF951RXW,2,AVE,0.5865719838350184,0.414104335378883,0.828208670757766,181,0.967814322276626,0.8231142413242825
Enformer:ENCFF951RXW,2,TSS,0.6100676897533426,0.39059850475863767,0.7811970095172753,181,0.967814322276626,0.8165209948874131
Enformer:ENCFF951RXW,3,AVE,0.567207836439543,0.43325130122295696,0.8665026024459139,239,0.967814322276626,0.8250600593679583
Enformer:ENCFF951RXW,3,TSS,0.36615964386351185,0.6342795238748602,0.7323192877270237,239,0.967814322276626,0.870833876271167
Enformer:ENCFF916XGL,1,AVE,0.757194132663978,0.24436676015232983,0.48873352030465966,90,0.967814322276626,0.799112687122777
Enformer:ENCFF916XGL,1,TSS,0.767967774885721,0.23355483413628544,0.4671096682725709,90,0.967814322276626,0.799112687122777
Enformer:ENCFF916XGL,2,AVE,0.615385457092897,0.3852781005189865,0.770556201037973,181,0.967814322276626,0.8165209948874131
Enformer:ENCFF916XGL,2,TSS,0.553855247220986,0.4468310754212711,0.8936621508425423,181,0.967814322276626,0.82576135016578045
Enformer:ENCFF916XGL,3,AVE,0.3878831872719994,0.61256394042233,0.7757663745439988,239,0.967814322276626,0.8670961409482544
Enformer:ENCFF916XGL,3,TSS,0.3665989869932993,0.6338403561364881,0.7331979739865986,239,0.967814322276626,0.870833876271167
Enformer:ENCFF870HVW,1,AVE,0.3233938862676218,0.6783930638709437,0.6467877725352436,90,0.967814322276626,0.8885265582588207
Enformer:ENCFF870HVW,1,TSS,0.5770096750803457,0.4249411563821118,0.8498823127642235,90,0.967814322276626,0.8239196573255042
Enformer:ENCFF870HVW,2,AVE,0.8737750963202913,0.12658850099291724,0.2531770019858345,181,0.967814322276626,0.799112687122777
Enformer:ENCFF870HVW,2,TSS,0.9224551193616756,0.07779725191255416,0.1555945038251083,181,0.971037774382709,0.799112687122777
Enformer:ENCFF870HVW,3,AVE,0.3811922077362856,0.61925262256439,0.7623844154725712,239,0.967814322276626,0.8691014354512301
Enformer:ENCFF870HVW,3,TSS,0.24880751725316216,0.7515623602996607,0.4976150345063243,239,0.967814322276626,0.9022473793864774
Enformer:ENCFF103EJS,1,AVE,0.5770096750803457,0.4249411563821118,0.8498823127642235,90,0.967814322276626,0.8239196573255042
Enformer:ENCFF103EJS,1,TSS,0.5099341366182466,0.4920523949859454,0.9841047899718908,90,0.967814322276626,0.8351917230950598
Enformer:ENCFF103EJS,2,AVE,0.6519532590081043,0.34868865420059014,0.6973773084011803,181,0.967814322276626,0.8042935390363837
Enformer:ENCFF103EJS,2,TSS,0.7497065857085828,0.250845739265094,0.501691478530188,181,0.967814322276626,0.799112687122777
Enformer:ENCFF103EJS,3,AVE,0.3136149057934897,0.686798891382852,0.6272298115869794,239,0.967814322276626,0.8903569367823262
Enformer:ENCFF103EJS,3,TSS,0.4052052977596477,0.5952471455011406,0.8104105955192953,239,0.967814322276626,0.8670961409482544
Enformer:ENCFF373KCT,1,AVE,0.8658287797931612,0.1352720681956395,0.270544136391279,90,0.967814322276626,0.799112687122777
Enformer:ENCFF373KCT,1,TSS,0.7249766941166945,0.27668778176480946,0.5533755635296189,90,0.967814322276626,0.799112687122777
Enformer:ENCFF373KCT,2,AVE,0.6969299535674452,0.30367668213818644,0.6073533642763729,181,0.967814322276626,0.799112687122777
Enformer:ENCFF373KCT,2,TSS,0.8475480856763429,0.15286143085027787,0.30572286170055574,181,0.967814322276626,0.799112687122777
Enformer:ENCFF373KCT,3,AVE,0.44844973529854154,0.5520120529830062,0.8968994705970831,239,0.967814322276626,0.8559559311429908
Enformer:ENCFF373KCT,3,TSS,0.39865757502679106,0.6017929656743293,0.7973151500535821,239,0.967814322276626,0.8670961409482544
Enformer:ENCFF821PRO,1,AVE,0.7556332398476702,0.2459330446706476,0.4918660893412952,90,0.967814322276626,0.799112687122777
Enformer:ENCFF821PRO,1,TSS,0.7556332398476702,0.2459330446706476,0.4918660893412952,90,0.967814322276626,0.799112687122777
Enformer:ENCFF821PRO,2,AVE,0.45465212818792,0.5460424490872133,0.90930425637584,181,0.967814322276626,0.8506529062226422
Enformer:ENCFF821PRO,2,TSS,0.43450360016218686,0.5661795095884505,0.8690072003243737,181,0.967814322276626,0.8583468093184305
Enformer:ENCFF821PRO,3,AVE,0.6067398422883085,0.393709174664736,0.7874183493294721,239,0.967814322276626,0.8165209948874131
Enformer:ENCFF821PRO,3,TSS,0.4318741609958085,0.5685847026916528,0.8637483219916169,239,0.967814322276626,0.8583468093184305
Enformer:ENCFF916YVI,1,AVE,0.6942862106399809,0.30746245514207104,0.6149249102841421,90,0.967814322276626,0.799112687122777
Enformer:ENCFF916YVI,1,TSS,0.742953749141771,0.25865490759286236,0.5173098151857247,90,0.967814322276626,0.799112687122777
Enformer:ENCFF916YVI,2,AVE,0.9030955807648868,0.09720248500234104,0.1944049700046821,181,0.967814322276626,0.799112687122777
Enformer:ENCFF916YVI,2,TSS,0.8015488460835495,0.19893525221781844,0.3978705044356369,181,0.967814322276626,0.799112687122777
Enformer:ENCFF916YVI,3,AVE,0.40497906819081536,0.5954733114535796,0.8099581363816307,239,0.967814322276626,0.8670961409482544
Enformer:ENCFF916YVI,3,TSS,0.11014680412123236,0.89007275757495,0.22029360824246472,239,0.967814322276626,0.9370237376108835
Enformer:ENCFF872HOJ,1,AVE,0.33692346363992676,0.6648932411885413,0.6738469272798535,90,0.967814322276626,0.8867856789908493
Enformer:ENCFF872HOJ,1,TSS,0.3901522920812458,0.6117575966171889,0.7803045841624916,90,0.967814322276626,0.8670961409482544
Enformer:ENCFF872HOJ,2,AVE,0.7785515858741772,0.22196471071753104,0.4439294214350621,181,0.967814322276626,0.799112687122777
Enformer:ENCFF872HOJ,2,TSS,0.7800963063873227,0.22041792643634464,0.4408358528726893,181,0.967814322276626,0.799112687122777
Enformer:ENCFF872HOJ,3,AVE,0.5692728303630858,0.4311858943262139,0.8623717886524278,239,0.967814322276626,0.8250600593679583
Enformer:ENCFF872HOJ,3,TSS,0.31984977865873354,0.6805674926183968,0.6396995573174671,239,0.967814322276626,0.8885265582588207
Enformer:ENCFF683NGY,1,AVE,0.44454291022116327,0.557424201430027,0.8890858204423265,90,0.967814322276626,0.8568036766313049
Enformer:ENCFF683NGY,1,TSS,0.4583482741117774,0.5436273960681847,0.9166965482235548,90,0.967814322276626,0.8506529062226422
Enformer:ENCFF683NGY,2,AVE,0.7354233063086655,0.2651451564738473,0.5302903129476946,181,0.967814322276626,0.799112687122777
Enformer:ENCFF683NGY,2,TSS,0.7474934221840239,0.25306147547225255,0.5061229509445051,181,0.967814322276626,0.799112687122777
Enformer:ENCFF683NGY,3,AVE,0.2808941662910682,0.7194992743339639,0.5617883325821365,239,0.967814322276626,0.8924758075255673
Enformer:ENCFF683NGY,3,TSS,0.30517956081049,0.6952293323717564,0.61035912162098,239,0.967814322276626,0.8924758075255673
Enformer:ENCFF641QFU,1,AVE,0.3414820553532716,0.6603441079231962,0.6829641107065432,90,0.967814322276626,0.8838451906048933
Enformer:ENCFF641QFU,1,TSS,0.6977702525205784,0.303969542808196,0.607939085616392,90,0.967814322276626,0.799112687122777
Enformer:ENCFF641QFU,2,AVE,0.8370914533353924,0.16333629070875033,0.32667258141750066,181,0.967814322276626,0.799112687122777
Enformer:ENCFF641QFU,2,TSS,0.7041668688682456,0.29643316660998265,0.5928663332199653,181,0.967814322276626,0.799112687122777
Enformer:ENCFF641QFU,3,AVE,0.7243946637506732,0.27599541514285914,0.5519908302857183,239,0.967814322276626,0.799112687122777
Enformer:ENCFF641QFU,3,TSS,0.5699607360942753,0.4304978481570816,0.8609956963141632,239,0.967814322276626,0.8250600593679583
Enformer:ENCFF732LDY,1,AVE,0.7858020587427244,0.21565297191839433,0.43130594383678866,90,0.967814322276626,0.799112687122777
Enformer:ENCFF732LDY,1,TSS,0.6942862106399809,0.30746245514207104,0.6149249102841421,90,0.967814322276626,0.799112687122777
Enformer:ENCFF732LDY,2,AVE,0.846111634773077,0.15430043279048014,0.3086008655809603,181,0.967814322276626,0.799112687122777
Enformer:ENCFF732LDY,2,TSS,0.9280895402384312,0.07214872156730344,0.14429744313460688,181,0.971037774382709,0.799112687122777
Enformer:ENCFF732LDY,3,AVE,0.6094309343641537,0.3910172224234698,0.7820344448469396,239,0.967814322276626,0.8165209948874131
Enformer:ENCFF732LDY,3,TSS,0.32782074520058424,0.6726007829482472,0.6556414904011685,239,0.967814322276626,0.8885265582588207
Enformer:ENCFF564YOV,1,AVE,0.5376973454867323,0.4642812676097983,0.9285625352195966,90,0.967814322276626,0.8317908907784584
Enformer:ENCFF564YOV,1,TSS,0.7098215620349179,0.29188620451401137,0.5837724090280227,90,0.967814322276626,0.799112687122777
Enformer:ENCFF564YOV,2,AVE,0.9264089817197644,0.07383352959336278,0.14766705918672557,181,0.971037774382709,0.799112687122777
Enformer:ENCFF564YOV,2,TSS,0.8810948677795427,0.11925051694183111,0.23850103388366223,181,0.967814322276626,0.799112687122777
Enformer:ENCFF564YOV,3,AVE,0.2974526606065786,0.7029515325466136,0.5949053212131572,239,0.967814322276626,0.8924758075255673
Enformer:ENCFF564YOV,3,TSS,0.28424912165234795,0.7161465733907462,0.5684982433046959,239,0.967814322276626,0.8924758075255673
Enformer:ENCFF027PQW,1,AVE,0.45637260393181533,0.5456019882758112,0.9127452078636308,90,0.967814322276626,0.8506529062226422
Enformer:ENCFF027PQW,1,TSS,0.8785942446548837,0.12241323489329062,0.24482646978658124,90,0.967814322276626,0.799112687122777
Enformer:ENCFF027PQW,2,AVE,0.8241670189639291,0.17628219026120637,0.35256438052241273,181,0.967814322276626,0.799112687122777
Enformer:ENCFF027PQW,2,TSS,0.7570994756119631,0.2434440608198355,0.486888121639671,181,0.967814322276626,0.799112687122777
Enformer:ENCFF027PQW,3,AVE,0.6632771626271565,0.33714908669342936,0.6742981733868587,239,0.967814322276626,0.7994038093297036
Enformer:ENCFF027PQW,3,TSS,0.5593906557214581,0.4410699308419206,0.8821398616838412,239,0.967814322276626,0.8250600593679583
Enformer:ENCFF249CGE,1,AVE,0.6872653565576081,0.3145006602301811,0.6290013204603622,90,0.967814322276626,0.799112687122777
Enformer:ENCFF249CGE,1,TSS,0.8150165644319473,0.18631583838296437,0.37263167676592873,90,0.967814322276626,0.799112687122777
Enformer:ENCFF249CGE,2,AVE,0.7407925622242859,0.2597699628336246,0.5195399256672492,181,0.967814322276626,0.799112687122777
Enformer:ENCFF249CGE,2,TSS,0.5565989043720209,0.44408676084704657,0.8881735216940931,181,0.967814322276626,0.8255796904107318
Enformer:ENCFF249CGE,3,AVE,0.44798795142184816,0.5524737663433982,0.8959759028436963,239,0.967814322276626,0.8559559311429908
Enformer:ENCFF249CGE,3,TSS,0.30825400134538405,0.6921567064706944,0.6165080026907681,239,0.967814322276626,0.8905907110561495
Enformer:ENCFF357OHD,1,AVE,0.7445571865053264,0.2570462508582289,0.5140925017164578,90,0.967814322276626,0.799112687122777
Enformer:ENCFF357OHD,1,TSS,0.8800941450467321,0.12090457258535452,0.24180914517070903,90,0.967814322276626,0.799112687122777
Enformer:ENCFF357OHD,2,AVE,0.7183972698865202,0.28218901599870727,0.5643780319974145,181,0.967814322276626,0.799112687122777
Enformer:ENCFF357OHD,2,TSS,0.6902274082356893,0.31038510788203755,0.6207702157640751,181,0.967814322276626,0.799112687122777
Enformer:ENCFF357OHD,3,AVE,0.1941531539543175,0.8061676898350587,0.388306307908635,239,0.967814322276626,0.9172780650327088
Enformer:ENCFF357OHD,3,TSS,0.0501222562190807,0.9499982611238637,0.1002445124381614,239,0.967814322276626,0.9690279685749017
Enformer:ENCFF655JEP,1,AVE,0.7166053760426242,0.2850834318244227,0.5701668636488454,90,0.967814322276626,0.799112687122777
Enformer:ENCFF655JEP,1,TSS,0.8578842023251231,0.14323871928054702,0.28647743856109403,90,0.967814322276626,0.799112687122777
Enformer:ENCFF655JEP,2,AVE,0.8519467769887853,0.14846256321699966,0.2969251264339993,181,0.967814322276626,0.799112687122777
Enformer:ENCFF655JEP,2,TSS,0.9079171308814098,0.092369934260627,0.184739868521254,181,0.967814322276626,0.799112687122777
Enformer:ENCFF655JEP,3,AVE,0.4195190828376309,0.5809370706257558,0.8390381656752617,239,0.967814322276626,0.8628325936975377
Enformer:ENCFF655JEP,3,TSS,0.5841270588574056,0.41632832067044384,0.8326566413408877,239,0.967814322276626,0.8239196573255042
Enformer:ENCFF335BBU,1,AVE,0.5633168575342253,0.4386458670346623,0.8772917340693246,90,0.967814322276626,0.8250600593679583
Enformer:ENCFF335BBU,1,TSS,0.44257579856997303,0.5593898983960703,0.8851515971399461,90,0.967814322276626,0.8568036766313049
Enformer:ENCFF335BBU,2,AVE,0.5770810355478494,0.4235986735270834,0.8471973470541669,181,0.967814322276626,0.8239196573255042
Enformer:ENCFF335BBU,2,TSS,0.7271203405438527,0.27345700314831495,0.5469140062966299,181,0.967814322276626,0.799112687122777
Enformer:ENCFF335BBU,3,AVE,0.7459835602042919,0.25439068285951644,0.5087813657190329,239,0.967814322276626,0.799112687122777
Enformer:ENCFF335BBU,3,TSS,0.5506264748914845,0.44983552107126856,0.8996710421425371,239,0.967814322276626,0.8262927287457826
Enformer:ENCFF388KAP,1,AVE,0.7149165681755774,0.2867770225589698,0.5735540451179396,90,0.967814322276626,0.799112687122777
Enformer:ENCFF388KAP,1,TSS,0.7332243364444071,0.2684151409088661,0.5368302818177322,90,0.967814322276626,0.799112687122777
Enformer:ENCFF388KAP,2,AVE,0.6908393966449462,0.3097725917643107,0.6195451835286214,181,0.967814322276626,0.799112687122777
Enformer:ENCFF388KAP,2,TSS,0.8101405386552795,0.19033069527785507,0.38066139055571013,181,0.967814322276626,0.799112687122777
Enformer:ENCFF388KAP,3,AVE,0.6031437714659612,0.39730636050680623,0.7946127210136125,239,0.967814322276626,0.8165209948874131
Enformer:ENCFF388KAP,3,TSS,0.3701199825086392,0.6303207446539622,0.7402399650172784,239,0.967814322276626,0.870833876271167
Enformer:ENCFF239BIV,1,AVE,0.7445571865053264,0.2570462508582289,0.5140925017164578,90,0.967814322276626,0.799112687122777
Enformer:ENCFF239BIV,1,TSS,0.7166053760426242,0.2850834318244227,0.5701668636488454,90,0.967814322276626,0.799112687122777
Enformer:ENCFF239BIV,2,AVE,0.700558323647829,0.30004503564770835,0.6000900712954167,181,0.967814322276626,0.799112687122777
Enformer:ENCFF239BIV,2,TSS,0.47784939456500014,0.5228420664057869,0.9556987891300004,181,0.967814322276626,0.8379938642852082
Enformer:ENCFF239BIV,3,AVE,0.7657562705755853,0.23460197903230784,0.4692039580646157,239,0.967814322276626,0.799112687122777
Enformer:ENCFF239BIV,3,TSS,0.5538584905911313,0.4466030120321829,0.8932060240643658,239,0.967814322276626,0.82576135016578045
Enformer:ENCFF878TJY,1,AVE,0.7958261705712116,0.20558849743621888,0.41117699487243775,90,0.967814322276626,0.799112687122777
Enformer:ENCFF878TJY,1,TSS,0.7493359569022282,0.2522516874018611,0.5045033748037222,90,0.967814322276626,0.799112687122777
Enformer:ENCFF878TJY,2,AVE,0.7407926016173223,0.2597699235024735,0.519539847004947,181,0.967814322276626,0.799112687122777
Enformer:ENCFF878TJY,2,TSS,0.6279267894167988,0.3727300393806342,0.7454600787612684,181,0.967814322276626,0.8165209948874131
Enformer:ENCFF878TJY,3,AVE,0.5358119588358508,0.4646519044939518,0.9293038089879035,239,0.967814322276626,0.8317908907784584
Enformer:ENCFF878TJY,3,TSS,0.4948772563024451,0.5055884184769872,0.9897545126048902,239,0.967814322276626,0.8370966735919491
Enformer:ENCFF720RCP,1,AVE,0.6136647865517261,0.38824240338281113,0.7764848067656223,90,0.967814322276626,0.8165209948874131
Enformer:ENCFF720RCP,1,TSS,0.4841079438550637,0.5178773068416214,0.9682158877101276,90,0.967814322276626,0.8379388183660569
Enformer:ENCFF720RCP,2,AVE,0.8212341046591656,0.17921981704371395,0.3584396340874279,181,0.967814322276626,0.799112687122777
Enformer:ENCFF720RCP,2,TSS,0.920675412306388,0.07958133551894706,0.1591626710378941,181,0.971037774382709,0.799112687122777
Enformer:ENCFF720RCP,3,AVE,0.05585501585536612,0.944276314848602,0.11171003171073224,239,0.967814322276626,0.9647484300756718
Enformer:ENCFF720RCP,3,TSS,0.03264325500741134,0.9674418291245206,0.06528651001482268,239,0.967814322276626,0.9839718603775475
Enformer:ENCFF087OWB,1,AVE,0.5574242898485974,0.4445428247911292,0.8890856495822583,90,0.967814322276626,0.8255796904107318
Enformer:ENCFF087OWB,1,TSS,0.6890270850757482,0.3127346434423918,0.6254692868847836,90,0.967814322276626,0.799112687122777
Enformer:ENCFF087OWB,2,AVE,0.8087246840219313,0.19174870207764225,0.3834974041552845,181,0.967814322276626,0.799112687122777
Enformer:ENCFF087OWB,2,TSS,0.9449768670221496,0.05521658066112996,0.11043316132225992,181,0.9731863258070841,0.799112687122777
Enformer:ENCFF087OWB,3,AVE,0.2669009375204865,0.7334826776241827,0.533801875040973,239,0.967814322276626,0.8924758075255673
Enformer:ENCFF087OWB,3,TSS,0.10098747084892322,0.8992187226157459,0.20197494169784644,239,0.967814322276626,0.9373422813625885
Enformer:ENCFF636KMF,1,AVE,0.5770096750803457,0.4249411563821118,0.8498823127642235,90,0.967814322276626,0.8239196573255042
Enformer:ENCFF636KMF,1,TSS,0.7799477058642827,0.22153009736829235,0.4430601947365847,90,0.967814322276626,0.799112687122777
Enformer:ENCFF636KMF,2,AVE,0.6344743250336637,0.36617870430757066,0.7323574086151413,181,0.967814322276626,0.8165209948874131
Enformer:ENCFF636KMF,2,TSS,0.6020525585977746,0.39861736860732727,0.7972347372146545,181,0.967814322276626,0.8165209948874131
Enformer:ENCFF636KMF,3,AVE,0.21878389411906404,0.7815605039378204,0.4375677882381281,239,0.967814322276626,0.9094083641498714
Enformer:ENCFF636KMF,3,TSS,0.24201247069681825,0.7583519388917341,0.4840249413936365,239,0.967814322276626,0.9022473793864774
Enformer:ENCFF171MDW,1,AVE,0.2700596693422698,0.7315848590911339,0.5401193386845397,90,0.967814322276626,0.8924758075255673
Enformer:ENCFF171MDW,1,TSS,0.2602687606515114,0.7413450924071376,0.5205375213030228,90,0.967814322276626,0.895947324747388
Enformer:ENCFF171MDW,2,AVE,0.17382065896066587,0.8266245566852435,0.34764131792133174,181,0.967814322276626,0.9183815064941163
Enformer:ENCFF171MDW,2,TSS,0.6678554758749115,0.33277507701029563,0.6655501540205913,181,0.967814322276626,0.799112687122777
Enformer:ENCFF171MDW,3,AVE,0.5244348348232077,0.4760300246822696,0.9520600493645393,239,0.967814322276626,0.8347131130475146
Enformer:ENCFF171MDW,3,TSS,0.39595637732017824,0.6044933407792249,0.7919127546403565,239,0.967814322276626,0.8670961409482544
Enformer:ENCFF039JOT,1,AVE,0.5828506645313164,0.419094368056498,0.8381887361129959,90,0.967814322276626,0.8239196573255042
Enformer:ENCFF039JOT,1,TSS,0.5944767178265671,0.40745547403409366,0.8149109480681873,90,0.967814322276626,0.8216050611597709
Enformer:ENCFF039JOT,2,AVE,0.7606163625900932,0.23992288661362193,0.47984577322724387,181,0.967814322276626,0.799112687122777
Enformer:ENCFF039JOT,2,TSS,0.9358365818542466,0.06438161631469075,0.1287632326293815,181,0.971037774382709,0.799112687122777
Enformer:ENCFF039JOT,3,AVE,0.3123742199472963,0.6880388706876686,0.6247484398945926,239,0.967814322276626,0.8903569367823262
Enformer:ENCFF039JOT,3,TSS,0.20488084636718795,0.7954529824665291,0.4097616927343759,239,0.967814322276626,0.91170194620409994
Enformer:ENCFF583MDQ,1,AVE,0.419094368056498,0.5828506645313164,0.8381887361129959,90,0.967814322276626,0.8628325936975377
Enformer:ENCFF583MDQ,1,TSS,0.6783930638709437,0.3233938862676218,0.6467877725352436,90,0.967814322276626,0.799112687122777
Enformer:ENCFF583MDQ,2,AVE,0.804438437110339,0.19604138655077177,0.39208277310154355,181,0.967814322276626,0.799112687122777
Enformer:ENCFF583MDQ,2,TSS,0.7981451972045903,0.20234386920871492,0.40468773841742983,181,0.967814322276626,0.799112687122777
Enformer:ENCFF583MDQ,3,AVE,0.1071014811517722,0.8931136950880039,0.2142029623035444,239,0.967814322276626,0.9370237376108835
Enformer:ENCFF583MDQ,3,TSS,0.07209133445807643,0.9280688545363324,0.14418266891615286,239,0.967814322276626,0.9524917191293938
Enformer:ENCFF469XZI,1,AVE,0.5554570897788367,0.4465113887413189,0.8930227774826378,90,0.967814322276626,0.82576135016578045
Enformer:ENCFF469XZI,1,TSS,0.5886734250927333,0.4132653929283175,0.826530785856635,90,0.967814322276626,0.8231142413242825
Enformer:ENCFF469XZI,2,AVE,0.993380363211994,0.00665190628793666,0.01330381257587332,181,0.9986783918157913,0.799112687122777
Enformer:ENCFF469XZI,2,TSS,0.9979450593024632,0.00206624949099246,0.00413249898198492,181,1,0.584232043578118
Enformer:ENCFF469XZI,3,AVE,0.3105171614444513,0.6898948621909488,0.6210343228889026,239,0.967814322276626,0.8905907110561495
Enformer:ENCFF469XZI,3,TSS,0.14023997121760928,0.8600199987706039,0.28047994243521857,239,0.967814322276626,0.9297087403005623
Enformer:ENCFF440TNS,1,AVE,0.6688218123709997,0.3330216426350664,0.6660432852701328,90,0.967814322276626,0.799112687122777
Enformer:ENCFF440TNS,1,TSS,0.49602600033126154,0.5059608762738285,0.9920520006625232,90,0.967814322276626,0.8370966735919491
Enformer:ENCFF440TNS,2,AVE,0.8027559784391602,0.19772634052281085,0.3954526810456217,181,0.967814322276626,0.799112687122777
Enformer:ENCFF440TNS,2,TSS,0.7271203405438527,0.27345700314831495,0.5469140062966299,181,0.967814322276626,0.799112687122777
Enformer:ENCFF440TNS,3,AVE,0.5441525691571402,0.4563103223279169,0.9126206446558336,239,0.967814322276626,0.8273253951798564
Enformer:ENCFF440TNS,3,TSS,0.515830213718261,0.48463514703559746,0.9692702940711948,239,0.967814322276626,0.8351917230950598
Enformer:ENCFF195RAW,1,AVE,0.5218464295109368,0.4801378856602962,0.9602757713205924,90,0.967814322276626,0.8347460885831212
Enformer:ENCFF195RAW,1,TSS,0.7166053760426242,0.2850834318244227,0.5701668636488454,90,0.967814322276626,0.799112687122777
Enformer:ENCFF195RAW,2,AVE,0.9320482756747795,0.06817983304688921,0.13635966609377842,181,0.971037774382709,0.799112687122777
Enformer:ENCFF195RAW,2,TSS,0.8583298760514924,0.14206000048187045,0.2841200009637409,181,0.967814322276626,0.799112687122777
Enformer:ENCFF195RAW,3,AVE,0.3190154646376007,0.6814013491304151,0.6380309292752014,239,0.967814322276626,0.8885265582588207
Enformer:ENCFF195RAW,3,TSS,0.2748259926500901,0.7255632713722215,0.5496519853001802,239,0.967814322276626,0.8924758075255673
Enformer:ENCFF116XIJ,1,AVE,0.35436717899574455,0.6474842095682596,0.7087343579914891,90,0.967814322276626,0.8742618466054833
Enformer:ENCFF116XIJ,1,TSS,0.5357187323902017,0.4662607644358253,0.9325215288716506,90,0.967814322276626,0.8317908907784584
Enformer:ENCFF116XIJ,2,AVE,0.7907350760906764,0.20976456018254463,0.4195291203650893,181,0.967814322276626,0.799112687122777
Enformer:ENCFF116XIJ,2,TSS,0.7654396906625909,0.2350935661163193,0.4701871322326385,181,0.967814322276626,0.799112687122777
Enformer:ENCFF116XIJ,3,AVE,0.38416289546925886,0.6162862296451359,0.7683257909385177,239,0.967814322276626,0.8691014354512301
Enformer:ENCFF116XIJ,3,TSS,0.21740817724822917,0.7829349699574383,0.43481635449645833,239,0.967814322276626,0.9100713782341856
Enformer:ENCFF100QMI,1,AVE,0.5906100799163027,0.41132657490726665,0.8226531498145333,90,0.967814322276626,0.8231142413242825
Enformer:ENCFF100QMI,1,TSS,0.5158920561449363,0.48609358858914253,0.9721871771782852,90,0.967814322276626,0.8351917230950598
Enformer:ENCFF100QMI,2,AVE,0.6548364878885491,0.3458034545142992,0.6916069090285984,181,0.967814322276626,0.8030876941594915
Enformer:ENCFF100QMI,2,TSS,0.9011460787598224,0.09915636736218464,0.1983127347243693,181,0.967814322276626,0.799112687122777
Enformer:ENCFF100QMI,3,AVE,0.2398304895532901,0.760532127730744,0.4796609791065802,239,0.967814322276626,0.9022473793864774
