ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
ENCFF105MPH,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.08411684,0.1301182,0.86988179,0.26023642,0.7253102094387754,0.9720349964513193
ENCFF105MPH,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07154946,0.1692438,0.83075623,0.33848754,0.7253102094387754,0.9720349964513193
ENCFF105MPH,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1146836,0.9615958,0.03840417,0.07680834,0.99999661,0.32891418519774013
ENCFF105MPH,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.108379,0.9527025,0.04729747,0.09459494,0.99999661,0.32891418519774013
ENCFF424MMT,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.2150746,0.02088794,0.97911206,0.04177589,0.7253102094387754,0.9848344914069458
ENCFF424MMT,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.230229,0.01451684,0.98548316,0.02903368,0.7253102094387754,0.9889871001244445
ENCFF424MMT,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.03393124,0.32510659,0.67489341,0.65021317,0.7678772805648535,0.9720349964513193
ENCFF424MMT,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.0307747,0.34044084,0.65955916,0.68088169,0.7853174539714867,0.9720349964513193
ENCFF424MMT,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1361086,0.98226504,0.01773496,0.03546993,0.99999661,0.32891418519774013
ENCFF424MMT,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.0766632,0.88114086,0.11885914,0.23771828,0.99999661,0.5121830880152672
ENCFF107LDM,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.04278511,0.65557083,0.34442917,0.68885835,0.99999661,0.843515255813449
ENCFF107LDM,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.01488668,0.44462197,0.55537803,0.88924393,0.9108976198194947,0.9720349964513193
ENCFF107LDM,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.04233884,0.28572465,0.71427535,0.5714493,0.7386879070938215,0.9720349964513193
ENCFF107LDM,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.03887062,0.30169767,0.69830233,0.60339534,0.7486080646813187,0.9720349964513193
ENCFF107LDM,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.09673528,0.93203892,0.06796108,0.13592215,0.99999661,0.40171758806282715
ENCFF107LDM,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.04628029,0.76180062,0.23819938,0.47639877,0.99999661,0.7003309896354166
ENCFF185INW,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.0202998,0.5753095,0.42469046,0.84938092,0.99999661,0.9508410622865614
ENCFF185INW,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1830932,0.0420543,0.9579457,0.08410861,0.7253102094387754,0.9738706238523852
ENCFF185INW,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.0718557,0.1682094,0.8317906,0.3364188,0.7253102094387754,0.9720349964513193
ENCFF185INW,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.04277401,0.2837489,0.71625106,0.56749788,0.7386879070938215,0.9720349964513193
ENCFF185INW,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1322692,0.9794786,0.0205214,0.0410428,0.99999661,0.32891418519774013
ENCFF185INW,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1127137,0.9589757,0.04102432,0.08204864,0.99999661,0.32891418519774013
ENCFF481DWO,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.1013709,0.170879,0.829120995,0.34175801,0.7253102094387754,0.9720349964513193
ENCFF481DWO,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.08226784,0.2203951,0.779604904,0.44079019,0.7253102094387754,0.9720349964513193
ENCFF481DWO,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.03898847,0.3011484,0.698851552,0.6022969,0.7486080646813187,0.9720349964513193
ENCFF481DWO,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.05010001,0.2514997,0.748500255,0.50299949,0.7253102094387754,0.9720349964513193
ENCFF481DWO,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1199174,0.9679039,0.032096086,0.06419217,0.99999661,0.32891418519774013
ENCFF481DWO,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.06808265,0.8527339,0.147266125,0.29453225,0.99999661,0.5573239631
ENCFF898IWR,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.09670036,0.18228701,0.81771299,0.36457401,0.7253102094387754,0.9720349964513193
ENCFF898IWR,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1819166,0.04307751,0.95692249,0.08615502,0.7253102094387754,0.9738706238523852
ENCFF898IWR,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.04775978,0.26158875,0.73841125,0.52317751,0.7272701550364964,0.9720349964513193
ENCFF898IWR,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.03437301,0.32298297,0.67701703,0.64596593,0.76785211197479,0.9720349964513193
ENCFF898IWR,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1388285,0.98403889,0.01596111,0.03192222,0.99999661,0.32891418519774013
ENCFF898IWR,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.08328497,0.90025996,0.09974004,0.19948008,0.99999661,0.47917661770212766
ENCFF399SZY,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.1058596,0.1603482,0.83965175,0.3206965,0.7253102094387754,0.9720349964513193
ENCFF399SZY,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.05095368,0.3167017,0.6832983,0.63340341,0.7659749818201286,0.9720349964513193
ENCFF399SZY,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.07009281,0.1742191,0.82578087,0.34843826,0.7253102094387754,0.9720349964513193
ENCFF399SZY,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07241113,0.1663436,0.83365635,0.3326873,0.7253102094387754,0.9720349964513193
ENCFF399SZY,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1321835,0.9794124,0.02058758,0.04117516,0.99999661,0.32891418519774013
ENCFF399SZY,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.07882814,0.8876557,0.11234434,0.22468869,0.99999661,0.5074247660474308
ENCFF806TFL,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.03093807,0.38611053,0.613889466,0.772221068,0.8319060846755726,0.9720349964513193
ENCFF806TFL,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1424655,0.09020433,0.909795668,0.180408664,0.7253102094387754,0.9720349964513193
ENCFF806TFL,Posterior Probability of Top SNV,Correlation Test,2,TSS,-0.004759315,0.52535037,0.474649627,0.949299255,0.99999661,0.9720349964513193
ENCFF806TFL,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.001424329,0.49240873,0.507591266,0.984817467,0.9634627887241379,0.9720349964513193
ENCFF806TFL,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1927632,0.99861667,0.001383333,0.002766666,0.99999661,0.31235659140000005
ENCFF806TFL,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1462086,0.98810927,0.011890732,0.023781463,0.99999661,0.32891418519774013
ENCFF702MTT,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.1120963,0.1464242,0.85357579,0.29284842,0.7253102094387754,0.9720349964513193
ENCFF702MTT,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.05131792,0.3154872,0.68451283,0.63097434,0.7659749818201286,0.9720349964513193
ENCFF702MTT,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.05133611,0.2462543,0.75374573,0.49250853,0.7253102094387754,0.9720349964513193
ENCFF702MTT,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06182168,0.2041881,0.79581188,0.40837624,0.7253102094387754,0.9720349964513193
ENCFF702MTT,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1138697,0.9605303,0.03946975,0.07893949,0.99999661,0.32891418519774013
ENCFF702MTT,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.06716145,0.8494355,0.15056451,0.30112903,0.99999661,0.5591688545723684
ENCFF851GCH,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.009296391,0.46535071,0.53464929,0.93070142,0.9285630847349823,0.9720349964513193
ENCFF851GCH,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1619537,0.06362486,0.93637514,0.12724973,0.7253102094387754,0.9720349964513193
ENCFF851GCH,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.07145739,0.16955556,0.83044444,0.33911113,0.7253102094387754,0.9720349964513193
ENCFF851GCH,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.04591104,0.26970206,0.73029794,0.53940411,0.7328532465871122,0.9720349964513193
ENCFF851GCH,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1261528,0.97428284,0.02571716,0.05143431,0.99999661,0.32891418519774013
ENCFF851GCH,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.0719508,0.86605556,0.13394444,0.26788888,0.99999661,0.5442851331654677
ENCFF647IAI,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.09946454,0.17548,0.82452004,0.35095992,0.7253102094387754,0.9720349964513193
ENCFF647IAI,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.01221849,0.4545005,0.54549948,0.90900103,0.9193163235241502,0.9720349964513193
ENCFF647IAI,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.04978396,0.2528503,0.74714972,0.50570057,0.725867603990025,0.9720349964513193
ENCFF647IAI,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06187519,0.2039849,0.79601507,0.40796987,0.7253102094387754,0.9720349964513193
ENCFF647IAI,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1346188,0.9812244,0.01877559,0.03755118,0.99999661,0.32891418519774013
ENCFF647IAI,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1216614,0.9698068,0.03019322,0.06038645,0.99999661,0.32891418519774013
ENCFF951RXW,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.08162704,0.2221849,0.77781511,0.44436978,0.7253102094387754,0.9720349964513193
ENCFF951RXW,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1002381,0.1736036,0.82639637,0.34720725,0.7253102094387754,0.9720349964513193
ENCFF951RXW,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.08178193,0.1368733,0.86312666,0.27374668,0.7253102094387754,0.9720349964513193
ENCFF951RXW,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07148999,0.1694451,0.83055487,0.33889026,0.7253102094387754,0.9720349964513193
ENCFF951RXW,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1370409,0.982891,0.01710896,0.03421792,0.99999661,0.32891418519774013
ENCFF951RXW,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.10405,0.9456979,0.05430209,0.10860418,0.99999661,0.3424975397206704
ENCFF916XGL,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.08355819,0.2168158,0.78318423,0.43363155,0.7253102094387754,0.9720349964513193
ENCFF916XGL,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1033835,0.1661045,0.8338955,0.332209,0.7253102094387754,0.9720349964513193
ENCFF916XGL,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.09404086,0.1039759,0.8960241,0.2079518,0.7253102094387754,0.9720349964513193
ENCFF916XGL,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07653271,0.1529149,0.8470851,0.3058298,0.7253102094387754,0.9720349964513193
ENCFF916XGL,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.09718607,0.9329505,0.06704952,0.13409905,0.99999661,0.3992101216842105
ENCFF916XGL,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1061742,0.9492307,0.0507693,0.1015386,0.99999661,0.32891418519774013
ENCFF870HVW,Posterior Probability of Top SNV,Correlation Test,1,TSS,4.556619e-5,0.49983,0.50017004,0.99965991,0.9692463644425386,0.9720349964513193
ENCFF870HVW,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.04673137,0.3309198,0.66908018,0.66183964,0.7719182938016529,0.9720349964513193
ENCFF870HVW,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.09474968,0.1022649,0.89773515,0.2045297,0.7253102094387754,0.9720349964513193
ENCFF870HVW,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06397508,0.1961066,0.80389338,0.39221323,0.7253102094387754,0.9720349964513193
ENCFF870HVW,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1236721,0.9718842,0.02811578,0.05623155,0.99999661,0.32891418519774013
ENCFF870HVW,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.08151895,0.8953942,0.10460582,0.20921163,0.99999661,0.49208321158333335
ENCFF103EJS,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.1028984,0.1672475,0.832752541,0.33449492,0.7253102094387754,0.9720349964513193
ENCFF103EJS,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.119041,0.1318872,0.868112804,0.26377439,0.7253102094387754,0.9720349964513193
ENCFF103EJS,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.017490350000000002,0.4076104,0.592389585,0.81522083,0.8666518674199624,0.9720349964513193
ENCFF103EJS,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.04024665,0.2953127,0.704687302,0.5906254,0.7409067517777778,0.9720349964513193
ENCFF103EJS,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1232304,0.9714383,0.028561706,0.05712341,0.99999661,0.32891418519774013
ENCFF103EJS,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.08656604,0.9088599,0.091140077,0.18228015,0.99999661,0.4624325533928571
ENCFF373KCT,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.0167655,0.4376858,0.56231422,0.87537157,0.9012833685454545,0.9720349964513193
ENCFF373KCT,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.05207678,0.3129631,0.68703689,0.62592623,0.7659749818201286,0.9720349964513193
ENCFF373KCT,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.08941647,0.1156454,0.88435463,0.23129073,0.7253102094387754,0.9720349964513193
ENCFF373KCT,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06989544,0.1749003,0.82509974,0.34980053,0.7253102094387754,0.9720349964513193
ENCFF373KCT,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1491984,0.9894834,0.01051661,0.02103322,0.99999661,0.32891418519774013
ENCFF373KCT,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.04257318,0.74377,0.25623005,0.5124601,0.99999661,0.723209316125
ENCFF821PRO,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.05232842,0.31212799,0.68787201,0.62425599,0.7659749818201286,0.9720349964513193
ENCFF821PRO,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.0412594,0.34970611,0.65029389,0.69941222,0.7861296442460317,0.9720349964513193
ENCFF821PRO,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.04934985,0.25471144,0.74528856,0.50942288,0.725867603990025,0.9720349964513193
ENCFF821PRO,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06088774,0.20775336,0.79224664,0.41550672,0.7253102094387754,0.9720349964513193
ENCFF821PRO,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.05546785,0.80335714,0.19664286,0.39328573,0.99999661,0.6325065211965812
ENCFF821PRO,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.01895736,0.61468976,0.38531024,0.77062048,0.99999661,0.9006527142028985
ENCFF916YVI,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.04904439,0.32309967,0.67690033,0.64619934,0.76785211197479,0.9720349964513193
ENCFF916YVI,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1170758,0.1358978,0.8641022,0.27179561,0.7253102094387754,0.9720349964513193
ENCFF916YVI,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.09271093,0.10724159,0.89275841,0.21448318,0.7253102094387754,0.9720349964513193
ENCFF916YVI,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.08448083,0.12908615,0.87091385,0.2581723,0.7253102094387754,0.9720349964513193
ENCFF916YVI,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.08907118,0.91504878,0.08495122,0.16990245,0.99999661,0.44609268548837205
ENCFF916YVI,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.07573839,0.87827857,0.12172143,0.24344285,0.99999661,0.5185792244150944
ENCFF872HOJ,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.02345815,0.41314472,0.58685528,0.82628944,0.8734838743071163,0.9720349964513193
ENCFF872HOJ,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.06311846,0.27725556,0.72274444,0.55451113,0.737738701035294,0.9720349964513193
ENCFF872HOJ,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.08441106,0.12928353,0.87071647,0.25856707,0.7253102094387754,0.9720349964513193
ENCFF872HOJ,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07043725,0.17303441,0.82696559,0.34606883,0.7253102094387754,0.9720349964513193
ENCFF872HOJ,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1236953,0.9719075,0.0280925,0.05618501,0.99999661,0.32891418519774013
ENCFF872HOJ,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.05335051,0.79418814,0.20581186,0.41162371,0.99999661,0.6545396899718311
ENCFF683NGY,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.04905836,0.3230527,0.67694733,0.6461053,0.76785211197479,0.9720349964513193
ENCFF683NGY,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.083805,0.2161349,0.78386508,0.4322698,0.7253102094387754,0.9720349964513193
ENCFF683NGY,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.0669402,0.185299,0.81470096,0.3705981,0.7253102094387754,0.9720349964513193
ENCFF683NGY,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.05002442,0.2518224,0.74817761,0.5036448,0.7253102094387754,0.9720349964513193
ENCFF683NGY,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.09416624,0.9266615,0.07333851,0.146677,0.99999661,0.41491473230693066
ENCFF683NGY,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.0928315,0.9237429,0.07625706,0.1525141,0.99999661,0.4191871772815534
ENCFF641QFU,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.1312563,0.1087612,0.89123884,0.21752231,0.7253102094387754,0.9720349964513193
ENCFF641QFU,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1006984,0.1724933,0.82750674,0.34498652,0.7253102094387754,0.9720349964513193
ENCFF641QFU,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.03363984,0.3265104,0.67348958,0.65302084,0.7695829678496867,0.9720349964513193
ENCFF641QFU,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.03776469,0.3068735,0.6931265,0.613747,0.7575312433624455,0.9720349964513193
ENCFF641QFU,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1492669,0.9895132,0.01048677,0.02097355,0.99999661,0.32891418519774013
ENCFF641QFU,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.111552,0.9573642,0.0426358,0.0852716,0.99999661,0.32891418519774013
ENCFF732LDY,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.03245059,0.61929508,0.38070492,0.76140983,0.99999661,0.89544969725
ENCFF732LDY,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1337156,0.10447522,0.89552478,0.20895044,0.7253102094387754,0.9720349964513193
ENCFF732LDY,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.08272218,0.13412505,0.86587495,0.26825009,0.7253102094387754,0.9720349964513193
ENCFF732LDY,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.04730865,0.26355708,0.73644292,0.52711416,0.7272701550364964,0.9720349964513193
ENCFF732LDY,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1406902,0.98516398,0.01483602,0.02967203,0.99999661,0.32891418519774013
ENCFF732LDY,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1063902,0.94957937,0.05042063,0.10084127,0.99999661,0.32891418519774013
ENCFF564YOV,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.06841662,0.73915278,0.26084722,0.52169444,0.99999661,0.7307605741439206
ENCFF564YOV,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.05333119,0.69119035,0.30880965,0.6176193,0.99999661,0.7978171506864987
ENCFF564YOV,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.1120894,0.06650995,0.93349005,0.13301989,0.7253102094387754,0.9720349964513193
ENCFF564YOV,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.08051339,0.14064129,0.85935871,0.28128258,0.7253102094387754,0.9720349964513193
ENCFF564YOV,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.148179,0.9890312,0.0109688,0.0219376,0.99999661,0.32891418519774013
ENCFF564YOV,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1250416,0.97323031,0.02676969,0.05353938,0.99999661,0.32891418519774013
ENCFF027PQW,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.09400782,0.18907127,0.81092873,0.37814255,0.7253102094387754,0.9720349964513193
ENCFF027PQW,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1432255,0.08903564,0.91096436,0.17807128,0.7253102094387754,0.9720349964513193
ENCFF027PQW,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.06000166,0.21116938,0.78883062,0.42233875,0.7253102094387754,0.9720349964513193
ENCFF027PQW,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06429029,0.19494002,0.80505998,0.38988005,0.7253102094387754,0.9720349964513193
ENCFF027PQW,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.129929,0.97760578,0.02239422,0.04478843,0.99999661,0.32891418519774013
ENCFF027PQW,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.107294,0.95101838,0.04898162,0.09796325,0.99999661,0.32891418519774013
ENCFF249CGE,Posterior Probability of Top SNV,Correlation Test,1,TSS,-1.354394e-4,0.50050543,0.49949457,0.99898914,0.9692463644425386,0.9720349964513193
ENCFF249CGE,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.00282246,0.51053163,0.48946837,0.97893673,0.9802554596428572,0.9720349964513193
ENCFF249CGE,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.105621,0.07851932,0.92148068,0.15703864,0.7253102094387754,0.9720349964513193
ENCFF249CGE,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.08933393,0.11586171,0.88413829,0.23172342,0.7253102094387754,0.9720349964513193
ENCFF249CGE,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1489529,0.989376,0.010624,0.021248,0.99999661,0.32891418519774013
ENCFF249CGE,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1188201,0.96665707,0.03334293,0.06668585,0.99999661,0.32891418519774013
ENCFF357OHD,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.04090432,0.3509383,0.64906166,0.70187668,0.7861296442460317,0.9720349964513193
ENCFF357OHD,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1117414,0.1471945,0.85280554,0.29438893,0.7253102094387754,0.9720349964513193
ENCFF357OHD,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.08239097,0.1350888,0.86491117,0.27017766,0.7253102094387754,0.9720349964513193
ENCFF357OHD,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.00887804,0.4527895,0.54721046,0.90557908,0.9190759290843806,0.9720349964513193
ENCFF357OHD,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.09503394,0.9285128,0.07148724,0.14297449,0.99999661,0.41491473230693066
ENCFF357OHD,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.08719421,0.9104421,0.08955787,0.17911573,0.99999661,0.4616933115525114
ENCFF655JEP,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.09509242,0.81367973,0.18632027,0.37264055,0.99999661,0.613281588425656
ENCFF655JEP,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.06108483,0.71631718,0.28368282,0.56736564,0.99999661,0.7680525270503598
ENCFF655JEP,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.1289559,0.04180301,0.95819699,0.08360601,0.7253102094387754,0.9738706238523852
ENCFF655JEP,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.09815121,0.0943361,0.9056639,0.18867219,0.7253102094387754,0.9720349964513193
ENCFF655JEP,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1401659,0.98485421,0.01514579,0.03029158,0.99999661,0.32891418519774013
ENCFF655JEP,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1201319,0.96814315,0.03185685,0.06371371,0.99999661,0.32891418519774013
ENCFF335BBU,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.1431196,0.08919781,0.91080219,0.17839563,0.7253102094387754,0.9720349964513193
ENCFF335BBU,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1478293,0.08219153,0.91780847,0.16438305,0.7253102094387754,0.9720349964513193
ENCFF335BBU,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.03565811,0.31683819,0.68316181,0.63367638,0.7659749818201286,0.9720349964513193
ENCFF335BBU,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.03896472,0.30125906,0.69874094,0.60251811,0.7486080646813187,0.9720349964513193
ENCFF335BBU,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1372195,0.98300879,0.01699121,0.03398242,0.99999661,0.32891418519774013
ENCFF335BBU,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.09408855,0.92649396,0.07350604,0.14701207,0.99999661,0.41491473230693066
ENCFF388KAP,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.05793585,0.7062288,0.29377124,0.58754247,0.99999661,0.7713203022325581
ENCFF388KAP,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1238599,0.1223948,0.87760519,0.24478963,0.7253102094387754,0.9720349964513193
ENCFF388KAP,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.07995582,0.1423193,0.85768068,0.28463863,0.7253102094387754,0.9720349964513193
ENCFF388KAP,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.05029115,0.2506848,0.74931517,0.50136966,0.7253102094387754,0.9720349964513193
ENCFF388KAP,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1421682,0.9860083,0.01399175,0.02798349,0.99999661,0.32891418519774013
ENCFF388KAP,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.09375755,0.925777,0.07422299,0.14844598,0.99999661,0.41491473230693066
ENCFF239BIV,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.09668505,0.81767485,0.18232515,0.36465029,0.99999661,0.6123082543362832
ENCFF239BIV,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.07107963,0.74721053,0.25278947,0.50557895,0.99999661,0.7216835035516372
ENCFF239BIV,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.09141779,0.11048663,0.88951337,0.22097326,0.7253102094387754,0.9720349964513193
ENCFF239BIV,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07667381,0.15246818,0.84753182,0.30493637,0.7253102094387754,0.9720349964513193
ENCFF239BIV,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1159618,0.96322225,0.03677775,0.0735555,0.99999661,0.32891418519774013
ENCFF239BIV,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1021492,0.94237547,0.05762453,0.11524905,0.99999661,0.3594369854696133
