ANNOTATION,POTENTIAL_SET,TYPE,GREATER,LESS,TWO_SIDED,N_MATCH,N_NONMATCH,GREATER.ADJ,LESS.ADJ
Enformer:ENCFF171MDW,3,TSS,0.0958546404734846,0.9041479859134944,0.1917092809469692,1655,4900,0.12324168060876593,0.999999999910214
Enformer:ENCFF039JOT,1,AVE,2.441592139168213e-10,0.9999999997558556,4.883184278336426e-10,4492,3657,1.2404310939769334e-7,0.999999999910214
Enformer:ENCFF039JOT,1,TSS,2.2203299016336423e-9,0.999999997779798,4.4406598032672854e-9,4492,3657,2.564582543623008e-7,0.999999999910214
Enformer:ENCFF039JOT,2,AVE,0.01311203796524122,0.9868883823932476,0.02622407593048245,2515,4523,0.03482213361260783,0.999999999910214
Enformer:ENCFF039JOT,2,TSS,0.01818284041405158,0.9818177161261936,0.03636568082810316,2515,4523,0.04396447980710979,0.999999999910214
Enformer:ENCFF039JOT,3,AVE,0.16256096095003292,0.8374428342870576,0.32512192190006584,1655,4900,0.1812626644221606,0.999999999910214
Enformer:ENCFF039JOT,3,TSS,0.08530659232326991,0.9146958162905998,0.17061318464653982,1655,4900,0.1144824564432995,0.999999999910214
Enformer:ENCFF583MDQ,1,AVE,4.688751509899145e-6,0.9999953114561246,9.37750301979829e-6,4492,3657,1.7467088036726242e-5,0.999999999910214
Enformer:ENCFF583MDQ,1,TSS,5.963841267824954e-6,0.9999940364199856,1.1927682535649907e-5,4492,3657,2.1676269223440698e-5,0.999999999910214
Enformer:ENCFF583MDQ,2,AVE,0.01728990294393799,0.9827106302162768,0.03457980588787598,2515,4523,0.04234719209163214,0.999999999910214
Enformer:ENCFF583MDQ,2,TSS,0.04074009635546799,0.9592609938434864,0.08148019271093598,2515,4523,0.07184956340140078,0.999999999910214
Enformer:ENCFF583MDQ,3,AVE,0.1097659872446166,0.8902369112174324,0.21953197448923317,1655,4900,0.13580821605895937,0.999999999910214
Enformer:ENCFF583MDQ,3,TSS,0.0771539476453457,0.9228482853026846,0.1543078952906914,1655,4900,0.10735285476051781,0.999999999910214
Enformer:ENCFF469XZI,1,AVE,1.110679328341219e-6,0.9999988893729292,2.221358656682438e-6,4492,3657,5.405623855531941e-6,0.999999999910214
Enformer:ENCFF469XZI,1,TSS,9.222403094212328e-7,0.9999990778034012,1.8444806188424656e-6,4492,3657,4.627524384441053e-6,0.999999999910214
Enformer:ENCFF469XZI,2,AVE,0.02405486646763621,0.975945838818138,0.04810973293527243,2515,4523,0.05238533310486031,0.999999999910214
Enformer:ENCFF469XZI,2,TSS,0.04591412140272069,0.9540870793319748,0.09182824280544138,2515,4523,0.07713572395657076,0.999999999910214
Enformer:ENCFF469XZI,3,AVE,0.11007036937992994,0.8899325346499263,0.22014073875985987,1655,4900,0.1358213263077699,0.999999999910214
Enformer:ENCFF469XZI,3,TSS,0.07661312126151332,0.9233890997017868,0.15322624252302663,1655,4900,0.10673130161001977,0.999999999910214
Enformer:ENCFF440TNS,1,AVE,1.0326458823115436e-9,0.9999999989674148,2.0652917646230872e-09,4492,3657,1.9517007175688173e-7,0.999999999910214
Enformer:ENCFF440TNS,1,TSS,2.2263252089186586e-7,0.9999997773786036,4.452650417837317e-7,4492,3657,1.651708447572223e-6,0.999999999910214
Enformer:ENCFF440TNS,2,AVE,0.02412741021713761,0.9758732968719626,0.04825482043427522,2515,4523,0.05241471874757481,0.999999999910214
Enformer:ENCFF440TNS,2,TSS,0.05330181315654327,0.9466995394275612,0.10660362631308654,2515,4523,0.08501301845220825,0.999999999910214
Enformer:ENCFF440TNS,3,AVE,0.0568738807855053,0.9431278824942868,0.1137477615710106,1655,4900,0.08932823241166962,0.999999999910214
Enformer:ENCFF440TNS,3,TSS,0.06207938902325485,0.9379224995627542,0.1241587780465097,1655,4900,0.09438125694751383,0.999999999910214
Enformer:ENCFF195RAW,1,AVE,5.418293443260409e-7,0.9999994581968656,1.0836586886520815e-6,4492,3657,3.1032044265945976e-6,0.999999999910214
Enformer:ENCFF195RAW,1,TSS,3.5500321862109976e-6,0.9999964501269648,7.100064372421995e-6,4492,3657,1.3692981289670991e-5,0.999999999910214
Enformer:ENCFF195RAW,2,AVE,0.03822070029771683,0.961780334782438,0.07644140059543367,2515,4523,0.06923685964474582,0.999999999910214
Enformer:ENCFF195RAW,2,TSS,0.03490036473252296,0.9651005961499468,0.06980072946504592,2515,4523,0.06574254751940373,0.999999999910214
Enformer:ENCFF195RAW,3,AVE,0.07888820017615383,0.9211140706732366,0.15777640035230767,1655,4900,0.10850029833180733,0.999999999910214
Enformer:ENCFF195RAW,3,TSS,0.06046906527990103,0.93953278498184,0.12093813055980206,1655,4900,0.09283624914196696,0.999999999910214
Enformer:ENCFF116XIJ,1,AVE,4.0103648109426975e-9,0.9999999959898624,8.020729621885395e-9,4492,3657,3.592884900024822e-7,0.999999999910214
Enformer:ENCFF116XIJ,1,TSS,8.55572865154658e-8,0.9999999144471308,1.711145730309316e-7,4492,3657,9.426531796696334e-7,0.999999999910214
Enformer:ENCFF116XIJ,2,AVE,0.03153087611348785,0.968470007736008,0.0630617522269757,2515,4523,0.061436449334527875,0.999999999910214
Enformer:ENCFF116XIJ,2,TSS,0.02227470852458644,0.9777259525674762,0.04454941704917289,2515,4523,0.05011809418031949,0.999999999910214
Enformer:ENCFF116XIJ,3,AVE,0.02515452030300322,0.9748463866399212,0.05030904060600644,1655,4900,0.053418026261433806,0.999999999910214
Enformer:ENCFF116XIJ,3,TSS,0.04920337822010835,0.9507981936004188,0.09840675644021672,1655,4900,0.08086468246609112,0.999999999910214
Enformer:ENCFF100QMI,1,AVE,6.438567060988806e-8,0.9999999356176849,1.287713412197761e-7,4492,3657,8.049368317233763e-7,0.999999999910214
Enformer:ENCFF100QMI,1,TSS,3.457109191983133e-7,0.9999996543060848,6.914218383966265e-7,4492,3657,2.1801223731681558e-6,0.999999999910214
Enformer:ENCFF100QMI,2,AVE,0.00356056201216562,0.9964395710265652,0.00712112402433124,2515,4523,0.010912641410258953,0.999999999910214
Enformer:ENCFF100QMI,2,TSS,0.03200101948558133,0.9679998751525464,0.06400203897116266,2515,4523,0.06192688753694407,0.999999999910214
Enformer:ENCFF100QMI,3,AVE,0.05796999590640531,0.942031793993904,0.11593999181281062,1655,4900,0.09019226242103373,0.999999999910214
Enformer:ENCFF100QMI,3,TSS,0.05189446828047366,0.9481071717086672,0.10378893656094731,1655,4900,0.08387216958214944,0.999999999910214
Enformer:ENCFF109XHK,1,AVE,2.1425220166596586e-5,0.9999785756621326,4.285044033319317e-5,4492,3657,7.16702055130399e-5,0.999999999910214
Enformer:ENCFF109XHK,1,TSS,3.673789286096844e-5,0.9999632635775764,7.347578572193688e-5,4492,3657,1.1971485777108681e-4,0.999999999910214
Enformer:ENCFF109XHK,2,AVE,0.0331899207845854,0.9668110012227792,0.0663798415691708,2515,4523,0.06314994994919437,0.999999999910214
Enformer:ENCFF109XHK,2,TSS,0.05673373207239141,0.9432676888065076,0.1134674641447828,2515,4523,0.08932823241166962,0.999999999910214
Enformer:ENCFF109XHK,3,AVE,0.08445712039236833,0.91554527021739,0.16891424078473666,1655,4900,0.11354720784463636,0.999999999910214
Enformer:ENCFF109XHK,3,TSS,0.05229654970600256,0.9477051004251182,0.10459309941200512,1655,4900,0.08387216958214944,0.999999999910214
Enformer:ENCFF417WYL,1,AVE,2.297507548163625e-5,0.9999770258672436,4.59501509632725e-5,4492,3657,7.640391670432701e-5,0.999999999910214
Enformer:ENCFF417WYL,1,TSS,3.618868783663482e-6,0.9999963812933136,7.237737567326964e-6,4492,3657,1.3911176951438604e-5,0.999999999910214
Enformer:ENCFF417WYL,2,AVE,0.09276484969121553,0.9072372202507858,0.18552969938243105,2515,4523,0.12066630144722934,0.999999999910214
Enformer:ENCFF417WYL,2,TSS,0.08439521873958562,0.915606710586248,0.16879043747917125,2515,4523,0.11354720784463636,0.999999999910214
Enformer:ENCFF417WYL,3,AVE,0.16864255733826408,0.8313613292614035,0.33728511467652816,1655,4900,0.186394405479134,0.999999999910214
Enformer:ENCFF417WYL,3,TSS,0.11528796648539912,0.8847150351996578,0.23057593297079823,1655,4900,0.1411313255428475,0.999999999910214
Enformer:ENCFF061ZIL,1,AVE,6.298093694118269e-8,0.9999999370223478,1.2596187388236538e-7,4492,3657,8.049368317233763e-7,0.999999999910214
Enformer:ENCFF061ZIL,1,TSS,3.489611340092038e-7,0.9999996510560236,6.979222680184075e-7,4492,3657,2.186308983239984e-6,0.999999999910214
Enformer:ENCFF061ZIL,2,AVE,0.02907711768189373,0.9709237087133116,0.05815423536378747,2515,4523,0.058555428467045874,0.999999999910214
Enformer:ENCFF061ZIL,2,TSS,0.02680973539138692,0.9731910369850344,0.05361947078277385,2515,4523,0.05569989169349644,0.999999999910214
Enformer:ENCFF061ZIL,3,AVE,0.05235376466845152,0.9476478867835196,0.10470752933690304,1655,4900,0.08387216958214944,0.999999999910214
Enformer:ENCFF061ZIL,3,TSS,0.03378632749997971,0.9662148312141254,0.06757265499995943,1655,4900,0.0640697247240418,0.999999999910214
Enformer:ENCFF256TBW,1,AVE,1.00818228320557e-6,0.9999989918653333,2.01636456641114e-6,4492,3657,4.970776996326593e-6,0.999999999910214
Enformer:ENCFF256TBW,1,TSS,9.69819187029458e-7,0.9999990302266886,1.939638374058916e-6,4492,3657,4.844823603926896e-6,0.999999999910214
Enformer:ENCFF256TBW,2,AVE,0.03052897503756278,0.9694718854470572,0.06105795007512556,2515,4523,0.05996461016043519,0.999999999910214
Enformer:ENCFF256TBW,2,TSS,0.06696040260664206,0.9330412146331468,0.13392080521328412,2515,4523,0.09835893336260633,0.999999999910214
Enformer:ENCFF256TBW,3,AVE,0.02964278831439352,0.9703582516909434,0.05928557662878704,1655,4900,0.05932686068120858,0.999999999910214
Enformer:ENCFF256TBW,3,TSS,0.03592381076489226,0.9640774077993596,0.07184762152978452,1655,4900,0.06678295312686529,0.999999999910214
Enformer:ENCFF308NKV,1,AVE,2.074112751245174e-7,0.9999997925991144,4.148225502490348e-7,4492,3657,1.5785529261154548e-6,0.999999999910214
Enformer:ENCFF308NKV,1,TSS,4.767584027062843e-7,0.9999995232647704,9.535168054125684e-7,4492,3657,2.8454948877311918e-6,0.999999999910214
Enformer:ENCFF308NKV,2,AVE,0.05557938929581966,0.9444220087370196,0.11115877859163932,2515,4523,0.08803091717947537,0.999999999910214
Enformer:ENCFF308NKV,2,TSS,0.04049919420819142,0.9595018907554932,0.08099838841638284,2515,4523,0.07164756042447593,0.999999999910214
Enformer:ENCFF308NKV,3,AVE,0.03772697153522877,0.9622742969509026,0.07545394307045755,1655,4900,0.06878197061245889,0.999999999910214
Enformer:ENCFF308NKV,3,TSS,0.04180109451695792,0.9582002841737712,0.08360218903391585,1655,4900,0.07303920058895266,0.999999999910214
Enformer:ENCFF118ZGB,1,AVE,2.776232914572832e-6,0.9999972238928736,5.552465829145664e-6,4492,3657,1.1176471136117384e-5,0.999999999910214
Enformer:ENCFF118ZGB,1,TSS,3.386980914091085e-7,0.99999966131858,6.773961828182169e-7,4492,3657,2.169964043265136e-6,0.999999999910214
Enformer:ENCFF118ZGB,2,AVE,0.07788230965299543,0.922119506212252,0.15576461930599086,2515,4523,0.10819015182032525,0.999999999910214
Enformer:ENCFF118ZGB,2,TSS,0.12490107633260912,0.8751014881226786,0.24980215266521827,2515,4523,0.1481567160681786,0.999999999910214
Enformer:ENCFF118ZGB,3,AVE,0.04395903653940414,0.9560423993914527,0.08791807307880828,1655,4900,0.07530008206321077,0.999999999910214
Enformer:ENCFF118ZGB,3,TSS,0.04615321747960004,0.9538482758092915,0.09230643495920007,1655,4900,0.0774227050619326,0.999999999910214
Enformer:ENCFF977NLF,1,AVE,2.440300519471013e-7,0.999999755982102,4.880601038942026e-7,4492,3657,1.733662378140057e-6,0.999999999910214
Enformer:ENCFF977NLF,1,TSS,1.398248970511462e-7,0.9999998601822038,2.796497941022924e-7,4492,3657,1.2726996356711173e-6,0.999999999910214
Enformer:ENCFF977NLF,2,AVE,0.02733692476126637,0.9726638602132752,0.05467384952253274,2515,4523,0.056414266270163584,0.999999999910214
Enformer:ENCFF977NLF,2,TSS,0.04582106998208107,0.9541801287396848,0.09164213996416214,2515,4523,0.07709361032593462,0.999999999910214
Enformer:ENCFF977NLF,3,AVE,0.13460264962194893,0.8654006953730262,0.26920529924389786,1655,4900,0.15575449456254092,0.999999999910214
Enformer:ENCFF977NLF,3,TSS,0.07819929747287524,0.9218029582518936,0.15639859494575048,1655,4900,0.10827595034705802,0.999999999910214
Enformer:ENCFF322MQW,1,AVE,3.751734981819033e-7,0.9999996248448996,7.503469963638065e-7,4492,3657,2.299712145612315e-6,0.999999999910214
Enformer:ENCFF322MQW,1,TSS,5.647171056630573e-8,0.999999943531245,1.1294342113261146e-7,4492,3657,7.790073155146143e-7,0.999999999910214
Enformer:ENCFF322MQW,2,AVE,0.03619911236783939,0.963801877708726,0.07239822473567879,2515,4523,0.06696540526122327,0.999999999910214
Enformer:ENCFF322MQW,2,TSS,0.04457622535232915,0.9554249470964128,0.08915245070465831,2515,4523,0.07544692470080784,0.999999999910214
Enformer:ENCFF322MQW,3,AVE,0.064446487608259,0.9355554568792964,0.128892975216518,1655,4900,0.09628763761233954,0.999999999910214
Enformer:ENCFF322MQW,3,TSS,0.06626998112507038,0.9337320057719114,0.13253996225014075,1655,4900,0.09771177565648374,0.999999999910214
Enformer:ENCFF348NRU,1,AVE,5.896505229416627e-7,0.9999994103779104,1.1793010458833253e-6,4492,3657,3.343318465079227e-6,0.999999999910214
Enformer:ENCFF348NRU,1,TSS,2.6990544740745803e-6,0.999997301067966,5.398108948149161e-6,4492,3657,1.097035044301281e-5,0.999999999910214
Enformer:ENCFF348NRU,2,AVE,0.01399924875266699,0.986001196023964,0.02799849750533399,2515,4523,0.03657868222471052,0.999999999910214
Enformer:ENCFF348NRU,2,TSS,0.03114413543010319,0.9688567393827142,0.06228827086020639,2515,4523,0.060892154444374166,0.999999999910214
Enformer:ENCFF348NRU,3,AVE,0.06938109767025659,0.930620961243547,0.13876219534051318,1655,4900,0.10061146388500124,0.999999999910214
Enformer:ENCFF348NRU,3,TSS,0.06112327639391583,0.9388785895671254,0.12224655278783168,1655,4900,0.09341481863975816,0.999999999910214
Enformer:ENCFF167VDA,1,AVE,1.4730126535917594e-7,0.9999998527062016,2.946025307183519e-7,4492,3657,1.3049971477914493e-6,0.999999999910214
Enformer:ENCFF167VDA,1,TSS,8.509662930430399e-7,0.9999991490741658,1.7019325860860795e-6,4492,3657,4.426586129866088e-6,0.999999999910214
Enformer:ENCFF167VDA,2,AVE,0.00345934642115243,0.996540783210164,0.00691869284230487,2515,4523,0.010631162172322102,0.999999999910214
Enformer:ENCFF167VDA,2,TSS,0.00954394734541389,0.9904563715708912,0.01908789469082778,2515,4523,0.026855673175432637,0.999999999910214
Enformer:ENCFF167VDA,3,AVE,0.16747916006595218,0.8325247092580622,0.33495832013190435,1655,4900,0.1854700854636619,0.999999999910214
Enformer:ENCFF167VDA,3,TSS,0.12982040856700572,0.8701828540361968,0.25964081713401144,1655,4900,0.15200093340497312,0.999999999910214
Enformer:ENCFF482UOW,1,AVE,1.0673240413061076e-5,0.9999893272145872,2.134648082612215e-5,4492,3657,3.724139885665003e-5,0.999999999910214
Enformer:ENCFF482UOW,1,TSS,2.281627703000142e-5,0.9999771846595148,4.563255406000284e-5,4492,3657,7.609899456476945e-5,0.999999999910214
Enformer:ENCFF482UOW,2,AVE,0.00750718364666894,0.9924930746952256,0.01501436729333789,2515,4523,0.02188469474375984,0.999999999910214
Enformer:ENCFF482UOW,2,TSS,0.03468274036676236,0.9653182155478864,0.06936548073352472,2515,4523,0.06545625427215011,0.999999999910214
Enformer:ENCFF482UOW,3,AVE,0.09730357249971062,0.9026990830840828,0.19460714499942125,1655,4900,0.12482155114781884,0.999999999910214
Enformer:ENCFF482UOW,3,TSS,0.0661607708217686,0.9338412135386572,0.1323215416435372,1655,4900,0.09769051316651771,0.999999999910214
Enformer:ENCFF945XXY,1,AVE,1.8926744229531197e-6,0.9999981074127228,3.7853488459062393e-6,4492,3657,8.191957235224571e-6,0.999999999910214
Enformer:ENCFF945XXY,1,TSS,3.0426912493187754e-6,0.999996957446068,6.085382498637551e-6,4492,3657,1.2149337594110885e-5,0.999999999910214
Enformer:ENCFF945XXY,2,AVE,0.0163945259450811,0.9836059834748396,0.0327890518901622,2515,4523,0.041040601372454674,0.999999999910214
Enformer:ENCFF945XXY,2,TSS,0.03967804087253863,0.9603230261578056,0.07935608174507726,2515,4523,0.07052491904303888,0.999999999910214
Enformer:ENCFF945XXY,3,AVE,0.0215994490104631,0.9784013487500886,0.0431988980209262,1655,4900,0.04913032302433458,0.999999999910214
Enformer:ENCFF945XXY,3,TSS,0.10394118139742718,0.896061605150291,0.20788236279485436,1655,4900,0.13038639347863099,0.999999999910214
Enformer:ENCFF086FEO,1,AVE,1.6387292960946414e-7,0.999999836135347,3.277458592189283e-7,4492,3657,1.346607986790814e-6,0.999999999910214
Enformer:ENCFF086FEO,1,TSS,7.316532133537915e-7,0.9999992683817768,1.463306426707583e-6,4492,3657,3.988917038188459e-6,0.999999999910214
Enformer:ENCFF086FEO,2,AVE,0.01815086030816622,0.9818496953845068,0.03630172061633244,2515,4523,0.04396447980710979,0.999999999910214
Enformer:ENCFF086FEO,2,TSS,0.02999777666065789,0.97000307135608,0.05999555332131579,2515,4523,0.05962917783318277,0.999999999910214
Enformer:ENCFF086FEO,3,AVE,0.0925718688505424,0.9074306908834922,0.1851437377010848,1655,4900,0.12066630144722934,0.999999999910214
Enformer:ENCFF086FEO,3,TSS,0.0748192313869535,0.9251829498503568,0.149638462773907,1655,4900,0.10515311721759318,0.999999999910214
Enformer:ENCFF972SJN,1,AVE,7.6465585612072e-7,0.9999992353806504,1.52931171224144e-6,4492,3657,4.0901874567966816e-6,0.999999999910214
Enformer:ENCFF972SJN,1,TSS,3.426573717040163e-6,0.9999965735801324,6.853147434080326e-6,4492,3657,1.3261892816121314e-5,0.999999999910214
Enformer:ENCFF972SJN,2,AVE,0.03820920105629224,0.961791833745228,0.07641840211258448,2515,4523,0.06923685964474582,0.999999999910214
Enformer:ENCFF972SJN,2,TSS,0.1026341953014031,0.8973680339873826,0.2052683906028062,2515,4523,0.12960710186168276,0.999999999910214
Enformer:ENCFF972SJN,3,AVE,0.08590906302711529,0.9140933584774747,0.17181812605423058,1655,4900,0.11511810290658446,0.999999999910214
Enformer:ENCFF972SJN,3,TSS,0.12358644105625136,0.8764167116286647,0.2471728821125027,1655,4900,0.14721326066994647,0.999999999910214
Enformer:ENCFF578TBN,1,AVE,6.551321676135723e-8,0.9999999344901956,1.310264335227145e-7,4492,3657,8.075216066019467e-7,0.999999999910214
Enformer:ENCFF578TBN,1,TSS,4.839802030303166e-7,0.9999995160433084,9.679604060606332e-7,4492,3657,2.8734740850072197e-6,0.999999999910214
Enformer:ENCFF578TBN,2,AVE,0.01707358776810816,0.9829269396621284,0.03414717553621632,2515,4523,0.04199880375061747,0.999999999910214
Enformer:ENCFF578TBN,2,TSS,0.04885022070465136,0.951151041118258,0.09770044140930272,2515,4523,0.080634862123835,0.999999999910214
Enformer:ENCFF578TBN,3,AVE,0.09099879640220888,0.9090037311244608,0.18199759280441777,1655,4900,0.11943592027789916,0.999999999910214
Enformer:ENCFF578TBN,3,TSS,0.11547181914128224,0.8845311861497094,0.23094363828256445,1655,4900,0.1411313255428475,0.999999999910214
Enformer:ENCFF293CPQ,1,AVE,1.982506878034569e-6,0.9999980175842296,3.965013756069138e-6,4492,3657,8.451739848463163e-6,0.999999999910214
Enformer:ENCFF293CPQ,1,TSS,5.926725617399572e-7,0.999999407356011,1.1853451234799145e-6,4492,3657,3.3437347513090123e-6,0.999999999910214
Enformer:ENCFF293CPQ,2,AVE,0.0523424389162777,0.9476588942866456,0.1046848778325554,2515,4523,0.08387216958214944,0.999999999910214
Enformer:ENCFF293CPQ,2,TSS,0.07264483173402603,0.9273568901426968,0.14528966346805203,2515,4523,0.10362168451117675,0.999999999910214
Enformer:ENCFF293CPQ,3,AVE,0.08450956209953535,0.9154928297867014,0.1690191241990707,1655,4900,0.11354720784463636,0.999999999910214
Enformer:ENCFF293CPQ,3,TSS,0.04166272017255248,0.9583386548206388,0.08332544034510496,1655,4900,0.07302244926688486,0.999999999910214
Enformer:ENCFF782WWH,1,AVE,6.386979138157896e-7,0.9999993613327904,1.2773958276315792e-6,4492,3657,3.5678986909709626e-6,0.999999999910214
Enformer:ENCFF782WWH,1,TSS,2.729745717434097e-7,0.9999997270389694,5.459491434868194e-7,4492,3657,1.88902244151615e-6,0.999999999910214
Enformer:ENCFF782WWH,2,AVE,0.0097246712583183,0.9902756529372844,0.01944934251663661,2515,4523,0.027229079523291237,0.999999999910214
Enformer:ENCFF782WWH,2,TSS,0.02102938428470656,0.978971245469536,0.04205876856941312,2515,4523,0.048384948905921196,0.999999999910214
Enformer:ENCFF782WWH,3,AVE,0.07108264657390324,0.928919450851048,0.1421652931478065,1655,4900,0.10216441218606627,0.999999999910214
Enformer:ENCFF782WWH,3,TSS,0.04417450680653763,0.9558269347477056,0.08834901361307526,1655,4900,0.07530008206321077,0.999999999910214
Enformer:ENCFF170NTY,1,AVE,1.179001085094314e-5,0.9999882104893372,2.358002170188628e-5,4492,3657,4.078339952931363e-5,0.999999999910214
Enformer:ENCFF170NTY,1,TSS,8.565267888043008e-7,0.999999143513924,1.7130535776086017e-6,4492,3657,4.4351661118907635e-6,0.999999999910214
Enformer:ENCFF170NTY,2,AVE,0.00337703732448098,0.9966230895290056,0.00675407464896196,2515,4523,0.010406413929243019,0.999999999910214
Enformer:ENCFF170NTY,2,TSS,0.00470040979565447,0.9952997607708336,0.00940081959130895,2515,4523,0.014252044674524518,0.999999999910214
Enformer:ENCFF170NTY,3,AVE,0.19340078451859533,0.8066034505966064,0.38680156903719065,1655,4900,0.20927145958405258,0.999999999910214
Enformer:ENCFF170NTY,3,TSS,0.12153324670347172,0.878469869247205,0.24306649340694345,1655,4900,0.14583989604416606,0.999999999910214
Enformer:ENCFF766HMR,1,AVE,1.930638857889291e-6,0.9999980694499626,3.861277715778583e-6,4492,3657,8.292971457751728e-6,0.999999999910214
Enformer:ENCFF766HMR,1,TSS,9.726291492226196e-6,0.9999902741249708,1.945258298445239e-5,4492,3657,3.4360169944500024e-5,0.999999999910214
Enformer:ENCFF766HMR,2,AVE,0.07076673516156243,0.9292349524223836,0.14153347032312483,2515,4523,0.10207088458399295,0.999999999910214
Enformer:ENCFF766HMR,2,TSS,0.11949649623964542,0.8805059897355929,0.23899299247929084,2515,4523,0.14430515778790984,0.999999999910214
Enformer:ENCFF766HMR,3,AVE,0.04437343958323368,0.9556280072503625,0.08874687916646737,1655,4900,0.07534001691883456,0.999999999910214
Enformer:ENCFF766HMR,3,TSS,0.07492359792446163,0.925078585708038,0.14984719584892325,1655,4900,0.10515311721759318,0.999999999910214
Enformer:ENCFF983EKB,1,AVE,2.779334092050355e-6,0.9999972207918324,5.55866818410071e-6,4492,3657,1.1176471136117384e-5,0.999999999910214
Enformer:ENCFF983EKB,1,TSS,1.7956647450180665e-6,0.9999982044181148,3.591329490036133e-6,4492,3657,7.83186084942495e-6,0.999999999910214
Enformer:ENCFF983EKB,2,AVE,0.06294003886251644,0.9370615025162528,0.12588007772503287,2515,4523,0.09482465293081796,0.999999999910214
Enformer:ENCFF983EKB,2,TSS,0.05203836224043418,0.9479629648390636,0.10407672448086835,2515,4523,0.08387216958214944,0.999999999910214
Enformer:ENCFF983EKB,3,AVE,0.08914774827371018,0.9108547411224154,0.17829549654742036,1655,4900,0.11755063551440388,0.999999999910214
Enformer:ENCFF983EKB,3,TSS,0.18030753186332324,0.8196965234242705,0.3606150637266465,1655,4900,0.19717332799711526,0.999999999910214
Enformer:ENCFF109ZHE,1,AVE,2.4365432461252337e-6,0.9999975635677648,4.873086492250467e-6,4492,3657,1.0084087741262828e-5,0.999999999910214
Enformer:ENCFF109ZHE,1,TSS,2.6288171955450656e-6,0.9999973713021878,5.257634391090131e-6,4492,3657,1.0801009781696031e-5,0.999999999910214
Enformer:ENCFF109ZHE,2,AVE,0.00725756658760444,0.992742684174617,0.01451513317520889,2515,4523,0.021266357907864172,0.999999999910214
Enformer:ENCFF109ZHE,2,TSS,0.02578019266987591,0.9742205547788336,0.05156038533975182,2515,4523,0.05423884691584282,0.999999999910214
Enformer:ENCFF109ZHE,3,AVE,0.06267725064193837,0.9373246520476246,0.1253545012838767,1655,4900,0.09476800297061082,0.999999999910214
Enformer:ENCFF109ZHE,3,TSS,0.0696327824760105,0.9303692819051652,0.139265564952021,1655,4900,0.10084747806870487,0.999999999910214
Enformer:ENCFF950RYY,1,AVE,3.741170127019826e-7,0.9999996259013352,7.482340254039651e-7,4492,3657,2.299712145612315e-6,0.999999999910214
Enformer:ENCFF950RYY,1,TSS,3.3178646008984897e-7,0.9999996682298832,6.635729201796979e-7,4492,3657,2.1377604871698225e-6,0.999999999910214
Enformer:ENCFF950RYY,2,AVE,0.03750763457046578,0.9624933846752765,0.07501526914093157,2515,4523,0.06860267355307773,0.999999999910214
Enformer:ENCFF950RYY,2,TSS,0.01833391768127961,0.9816666427966926,0.03666783536255923,2515,4523,0.04400733160252779,0.999999999910214
Enformer:ENCFF950RYY,3,AVE,0.07073718859332469,0.9292649008545616,0.14147437718664935,1655,4900,0.10207088458399295,0.999999999910214
Enformer:ENCFF950RYY,3,TSS,0.09825140428502244,0.9017512703287026,0.1965028085700449,1655,4900,0.12575292602620253,0.999999999910214
Enformer:ENCFF300YPA,1,AVE,8.129709257141209e-7,0.9999991870677962,1.6259418514282417e-6,4492,3657,4.268097359999135e-6,0.999999999910214
Enformer:ENCFF300YPA,1,TSS,1.3393271530840972e-6,0.999998660735393,2.6786543061681944e-6,4492,3657,6.191018738146211e-6,0.999999999910214
Enformer:ENCFF300YPA,2,AVE,0.05681900638930513,0.943182416205343,0.11363801277861028,2515,4523,0.08932823241166962,0.999999999910214
Enformer:ENCFF300YPA,2,TSS,0.03177662911752491,0.968224260357152,0.06355325823504983,2515,4523,0.06159777336627905,0.999999999910214
Enformer:ENCFF300YPA,3,AVE,0.128281918326539,0.8717213173072056,0.25656383665307797,1655,4900,0.1507478708624821,0.999999999910214
Enformer:ENCFF300YPA,3,TSS,0.1578861254633346,0.8421175980705269,0.3157722509266692,1655,4900,0.17674517894908334,0.999999999910214
Enformer:ENCFF595QZS,1,AVE,2.162730473319819e-6,0.9999978373685602,4.325460946639638e-6,4492,3657,9.049949655884408e-6,0.999999999910214
Enformer:ENCFF595QZS,1,TSS,5.4702539427963126e-6,0.9999945299866244,1.0940507885592623e-5,4492,3657,2.0075300877446662e-5,0.999999999910214
Enformer:ENCFF595QZS,2,AVE,0.0746329965033271,0.9253687613286518,0.1492659930066542,2515,4523,0.10515311721759318,0.999999999910214
Enformer:ENCFF595QZS,2,TSS,0.05747062187998385,0.9425308135750108,0.1149412437599677,2515,4523,0.09014064344661367,0.999999999910214
Enformer:ENCFF595QZS,3,AVE,0.1281298743678268,0.8718733588223784,0.2562597487356536,1655,4900,0.15072539163186266,0.999999999910214
Enformer:ENCFF595QZS,3,TSS,0.1870828122572048,0.812921337314683,0.3741656245144096,1655,4900,0.20301618095662224,0.999999999910214
Enformer:ENCFF899KXS,1,AVE,7.306214877955596e-8,0.9999999269416432,1.4612429755911193e-7,4492,3657,8.541492444950151e-7,0.999999999910214
Enformer:ENCFF899KXS,1,TSS,2.6487981666536112e-8,0.9999999735134382,5.2975963333072223e-8,4492,3657,5.555148574034316e-7,0.999999999910214
