ANNOTATION,POTENTIAL_SET,TYPE,GREATER,LESS,TWO_SIDED,N_MATCH,N_NONMATCH,GREATER.ADJ,LESS.ADJ
Enformer:ENCFF440TNS,3,AVE,0.01677978826606693,0.983220993128456,0.03355957653213386,1655,3919,0.023176954803556513,1
Enformer:ENCFF440TNS,3,TSS,0.01430290190487975,0.9856977793304104,0.02860580380975951,1655,3919,0.02037624467353472,1
Enformer:ENCFF195RAW,1,AVE,1.6178052145625243e-11,0.9999999999838232,3.2356104291250486e-11,4492,2833,5.6448957332735465e-11,1
Enformer:ENCFF195RAW,1,TSS,2.2415193986685155e-11,0.9999999999775864,4.483038797337031e-11,4492,2833,7.726088140091478e-11,1
Enformer:ENCFF195RAW,2,AVE,1.4691610796342103e-4,0.9998530923447136,2.938322159268421e-4,2515,3641,2.8974411553133817e-4,1
Enformer:ENCFF195RAW,2,TSS,7.664059315830693e-5,0.9999233639945156,1.5328118631661387e-4,2515,3641,1.6713544738753856e-4,1
Enformer:ENCFF195RAW,3,AVE,0.03913456748802924,0.9608670189737678,0.07826913497605847,1655,3919,0.0461796040909731,1
Enformer:ENCFF195RAW,3,TSS,0.02127883393901365,0.9787221223071296,0.0425576678780273,1655,3919,0.028025781285530172,1
Enformer:ENCFF116XIJ,1,AVE,8.739588335461399e-14,0.9999999999999126,1.7479176670922801e-13,4492,2833,7.947994169649553e-13,1
Enformer:ENCFF116XIJ,1,TSS,6.490294757710032e-14,0.999999999999935,1.2980589515420064e-13,4492,2833,6.571423442181407e-13,1
Enformer:ENCFF116XIJ,2,AVE,1.7847962582622976e-4,0.9998215305150188,3.569592516524595e-4,2515,3641,3.44210706950586e-4,1
Enformer:ENCFF116XIJ,2,TSS,3.109107587309499e-4,0.99968910625935,6.218215174618998e-4,2515,3641,5.641164806414354e-4,1
Enformer:ENCFF116XIJ,3,AVE,0.00885364477840441,0.991146804274073,0.01770728955680883,1655,3919,0.013315693870968965,1
Enformer:ENCFF116XIJ,3,TSS,0.00978920416309591,0.9902112860821004,0.01957840832619183,1655,3919,0.014625767484783612,1
Enformer:ENCFF100QMI,1,AVE,4.746914287925212e-14,0.9999999999999524,9.493828575850423e-14,4492,2833,5.573934637520995e-13,1
Enformer:ENCFF100QMI,1,TSS,4.1906872034026717e-14,0.999999999999958,8.381374406805343e-14,4492,2833,5.280265876287366e-13,1
Enformer:ENCFF100QMI,2,AVE,9.623125873818316e-5,0.9999037744235332,1.924625174763663e-4,2515,3641,2.0096914808305657e-4,1
Enformer:ENCFF100QMI,2,TSS,6.001003354745e-4,0.99939993097481294,0.001200200670949,2515,3641,0.0010156922095941538,1
Enformer:ENCFF100QMI,3,AVE,0.01066297433185703,0.9893375538694568,0.02132594866371407,1655,3919,0.01579660972177449,1
Enformer:ENCFF100QMI,3,TSS,0.0154422047604003,0.9845585229125932,0.03088440952080061,1655,3919,0.021619086664560416,1
Enformer:ENCFF109XHK,1,AVE,3.390887617075733e-12,0.9999999999966094,6.7817752341514645e-12,4492,2833,1.3492163360575021e-11,1
Enformer:ENCFF109XHK,1,TSS,1.1781253115736546e-11,0.9999999999882196,2.3562506231473088e-11,4492,2833,4.2412511216651567e-11,1
Enformer:ENCFF109XHK,2,AVE,5.884685189319849e-4,0.9994115622311156,0.00117693703786396,2515,3641,9.974937226739475e-4,1
Enformer:ENCFF109XHK,2,TSS,8.75720999645361e-4,0.999124323358254,0.00175144199929072,2515,3641,0.0014413172911434534,1
Enformer:ENCFF109XHK,3,AVE,0.0188984527538773,0.9811024119872128,0.0377969055077546,1655,3919,0.02548257481914014,1
Enformer:ENCFF109XHK,3,TSS,0.01480394358091039,0.985196758230281,0.02960788716182078,1655,3919,0.02088018908053779,1
Enformer:ENCFF417WYL,1,AVE,2.640359198265372e-11,0.9999999999735985,5.280718396530744e-11,4492,2833,8.991493485984779e-11,1
Enformer:ENCFF417WYL,1,TSS,3.8543186280136836e-13,0.9999999999996146,7.708637256027367e-13,4492,2833,2.2995959788605554e-12,1
Enformer:ENCFF417WYL,2,AVE,0.00170028279461252,0.9982997986116312,0.00340056558922504,2515,3641,0.0027266646208857982,1
Enformer:ENCFF417WYL,2,TSS,0.00277920805012124,0.997220919049832,0.00555841610024249,2515,3641,0.004401706604521629,1
Enformer:ENCFF417WYL,3,AVE,0.06440642690359367,0.935595932414566,0.12881285380718735,1655,3919,0.06989175895567007,1
Enformer:ENCFF417WYL,3,TSS,0.05929233891815579,0.9407098728480956,0.1185846778363116,1655,3919,0.06490107368068403,1
Enformer:ENCFF061ZIL,1,AVE,8.132035522773637e-13,0.9999999999991868,1.6264071045547273e-12,4492,2833,4.098545903477913e-12,1
Enformer:ENCFF061ZIL,1,TSS,3.8732172130720114e-13,0.9999999999996128,7.746434426144024e-13,4492,2833,2.2995959788605554e-12,1
Enformer:ENCFF061ZIL,2,AVE,8.371660774640996e-5,0.9999162883768776,1.674332154928199e-4,2515,3641,1.801111839801456e-4,1
Enformer:ENCFF061ZIL,2,TSS,5.397940695243957e-5,0.999946023889706,1.0795881390487912e-4,2515,3641,1.2569332132251842e-4,1
Enformer:ENCFF061ZIL,3,AVE,0.01259106094928323,0.9874095492572234,0.02518212189856647,1655,3919,0.018212070301641813,1
Enformer:ENCFF061ZIL,3,TSS,0.01067037305721275,0.989330155463265,0.0213407461144255,1655,3919,0.01579660972177449,1
Enformer:ENCFF256TBW,1,AVE,9.246198706353022e-13,0.9999999999990754,1.8492397412706044e-12,4492,2833,4.578685298255165e-12,1
Enformer:ENCFF256TBW,1,TSS,3.242033282938953e-12,0.9999999999967584,6.484066565877906e-12,4492,2833,1.3177296569364776e-11,1
Enformer:ENCFF256TBW,2,AVE,6.973297590655431e-5,0.9999302712209924,1.3946595181310863e-4,2515,3641,1.5535794632226443e-4,1
Enformer:ENCFF256TBW,2,TSS,9.945924884064444e-5,0.999900546612186,1.989184976812889e-4,2515,3641,2.073286547523728e-4,1
Enformer:ENCFF256TBW,3,AVE,0.01129595509641071,0.9887046003047674,0.02259191019282143,1655,3919,0.01659276305612661,1
Enformer:ENCFF256TBW,3,TSS,0.0162758998763028,0.9837248613578652,0.0325517997526056,1655,3919,0.022563411319960116,1
Enformer:ENCFF308NKV,1,AVE,1.791470501261441e-13,0.9999999999998208,3.582941002522882e-13,4492,2833,1.3148548250387244e-12,1
Enformer:ENCFF308NKV,1,TSS,2.385764261588203e-13,0.9999999999997614,4.771528523176406e-13,4492,2833,1.6381596668205834e-12,1
Enformer:ENCFF308NKV,2,AVE,3.404671519968587e-4,0.9996595513647172,6.809343039937174e-4,2515,3641,6.03265234944434e-4,1
Enformer:ENCFF308NKV,2,TSS,3.164048882997955e-4,0.9996836124088836,6.32809776599591e-4,2515,3641,5.704342501303149e-4,1
Enformer:ENCFF308NKV,3,AVE,0.01812116140081248,0.9818796729600942,0.03624232280162497,1655,3919,0.02469879450543432,1
Enformer:ENCFF308NKV,3,TSS,0.01517838579064041,0.9848223311633256,0.03035677158128082,1655,3919,0.0213023384734978,1
Enformer:ENCFF118ZGB,1,AVE,3.360695087116938e-12,0.9999999999966396,6.721390174233876e-12,4492,2833,1.3419113481657067e-11,1
Enformer:ENCFF118ZGB,1,TSS,1.1645165671152584e-11,0.9999999999883558,2.329033134230517e-11,4492,2833,4.2056107869703916e-11,1
Enformer:ENCFF118ZGB,2,AVE,3.0687250358935026e-4,0.999693144309218,6.137450071787005e-4,2515,3641,5.576817613306462e-4,1
Enformer:ENCFF118ZGB,2,TSS,7.83993563109336e-4,0.9992160465023012,0.00156798712621867,2515,3641,0.001300282379248231,1
Enformer:ENCFF118ZGB,3,AVE,0.025630690971196,0.9743704274175364,0.05126138194239201,1655,3919,0.03254782033744263,1
Enformer:ENCFF118ZGB,3,TSS,0.01815715759860908,0.9818436781402908,0.03631431519721816,1655,3919,0.02470316764813247,1
Enformer:ENCFF977NLF,1,AVE,5.599782860087289e-12,0.9999999999944008,1.1199565720174575e-11,4492,2833,2.1309240816573778e-11,1
Enformer:ENCFF977NLF,1,TSS,4.633421758569205e-13,0.9999999999995368,9.26684351713841e-13,4492,2833,2.6403518965916976e-12,1
Enformer:ENCFF977NLF,2,AVE,1.7937954495961624e-5,0.999982063207302,3.587590899192325e-5,2515,3641,5.0475534487395736e-5,1
Enformer:ENCFF977NLF,2,TSS,2.623661763270444e-5,0.9999737650487592,5.247323526540888e-5,2515,3641,7.050313837793088e-5,1
Enformer:ENCFF977NLF,3,AVE,0.04696334557532144,0.9530384927036216,0.09392669115064288,1655,3919,0.05351060902823648,1
Enformer:ENCFF977NLF,3,TSS,0.02001238149359966,0.9799885263592606,0.04002476298719933,1655,3919,0.026761840346393884,1
Enformer:ENCFF322MQW,1,AVE,1.584359414131947e-11,0.9999999999841576,3.168718828263894e-11,4492,2833,5.545257949461814e-11,1
Enformer:ENCFF322MQW,1,TSS,1.213909280965649e-12,0.9999999999987862,2.427818561931298e-12,4492,2833,5.783920691659857e-12,1
Enformer:ENCFF322MQW,2,AVE,4.4614677090458106e-5,0.999955388076894,8.922935418091621e-5,2515,3641,1.0856876356347531e-4,1
Enformer:ENCFF322MQW,2,TSS,2.5286980344408223e-4,0.9997471442350142,5.057396068881645e-4,2515,3641,4.7086101330967036e-4,1
Enformer:ENCFF322MQW,3,AVE,0.01440437607655059,0.9855963093186216,0.02880875215310119,1655,3919,0.020494092795348105,1
Enformer:ENCFF322MQW,3,TSS,0.01505976929864058,0.9849409428383284,0.03011953859728116,1655,3919,0.021162054999576727,1
Enformer:ENCFF348NRU,1,AVE,4.91525235721096e-14,0.9999999999999508,9.83050471442192e-14,4492,2833,5.687649156201254e-13,1
Enformer:ENCFF348NRU,1,TSS,1.7117201978786144e-12,0.9999999999982884,3.4234403957572287e-12,4492,2833,7.582385564040425e-12,1
Enformer:ENCFF348NRU,2,AVE,2.1457943656595107e-5,0.9999785434335472,4.291588731319021e-5,2515,3641,5.877610653763008e-5,1
Enformer:ENCFF348NRU,2,TSS,3.350993556380114e-4,0.9996649188911269,6.701987112760228e-4,2515,3641,5.956154691120767e-4,1
Enformer:ENCFF348NRU,3,AVE,0.01894513778818147,0.9810557288054328,0.03789027557636294,1655,3919,0.025515185572206396,1
Enformer:ENCFF348NRU,3,TSS,0.02145593034170385,0.9785450326688708,0.04291186068340771,1655,3919,0.028160908573486305,1
Enformer:ENCFF167VDA,1,AVE,9.880136134907871e-14,0.9999999999999012,1.9760272269815741e-13,4492,2833,8.618518751527326e-13,1
Enformer:ENCFF167VDA,1,TSS,2.307208634946088e-13,0.9999999999997692,4.614417269892176e-13,4492,2833,1.6051377865207754e-12,1
Enformer:ENCFF167VDA,2,AVE,1.800883951639551e-5,0.9999819923266746,3.601767903279102e-5,2515,3641,5.0549564385129967e-5,1
Enformer:ENCFF167VDA,2,TSS,1.345601309383065e-4,0.9998654476526544,2.69120261876613e-4,2515,3641,2.705517526312758e-4,1
Enformer:ENCFF167VDA,3,AVE,0.02142897891787905,0.9785719830699964,0.0428579578357581,1655,3919,0.028158125252462154,1
Enformer:ENCFF167VDA,3,TSS,0.0288741223484396,0.97112711287734,0.0577482446968792,1655,3919,0.03598159861882473,1
Enformer:ENCFF482UOW,1,AVE,1.2135133680867064e-11,0.9999999999878658,2.4270267361734127e-11,4492,2833,4.341085676373265e-11,1
Enformer:ENCFF482UOW,1,TSS,5.6487916482434714e-12,0.9999999999943516,1.1297583296486944e-11,4492,2833,2.1423845247853166e-11,1
Enformer:ENCFF482UOW,2,AVE,4.02201319946389e-5,0.9999597823647834,8.04402639892778e-5,2515,3641,9.941074781696436e-5,1
Enformer:ENCFF482UOW,2,TSS,3.2174274185256025e-4,0.9996782748260948,6.434854837051205e-4,2515,3641,5.773042235139293e-4,1
Enformer:ENCFF482UOW,3,AVE,0.024222779382757,0.9757782873019354,0.048445558765514,1655,3919,0.031038002056549645,1
Enformer:ENCFF482UOW,3,TSS,0.01592536831313099,0.9840753788191372,0.03185073662626199,1655,3919,0.02220678077625943,1
Enformer:ENCFF945XXY,1,AVE,6.2749074859915385e-12,0.9999999999937256,1.254981497198308e-11,4492,2833,2.356206983150465e-11,1
Enformer:ENCFF945XXY,1,TSS,3.2670985374702363e-11,0.9999999999673316,6.534197074940473e-11,4492,2833,1.0993738105315276e-10,1
Enformer:ENCFF945XXY,2,AVE,4.6816238426981094e-5,0.9999531866435768,9.36324768539622e-5,2515,3641,1.1319747201747667e-4,1
Enformer:ENCFF945XXY,2,TSS,1.604092677064842e-4,0.9998395999082136,3.208185354129684e-4,2515,3641,3.13211205653332e-4,1
Enformer:ENCFF945XXY,3,AVE,0.00642304766908349,0.9935772907903958,0.01284609533816699,1655,3919,0.009842886563163077,1
Enformer:ENCFF945XXY,3,TSS,0.05004308914650587,0.9499588449147808,0.10008617829301174,1655,3919,0.0561314174996416,1
Enformer:ENCFF086FEO,1,AVE,5.25626035557076e-14,0.9999999999999476,1.051252071114152e-13,4492,2833,5.88178267792152e-13,1
Enformer:ENCFF086FEO,1,TSS,2.1195053472707623e-14,0.9999999999999788,4.239010694541525e-14,4492,2833,3.3941825417563205e-13,1
Enformer:ENCFF086FEO,2,AVE,5.235491626547811e-5,0.9999476482866004,1.0470983253095625e-4,2515,3641,1.2391400045208643e-4,1
Enformer:ENCFF086FEO,2,TSS,2.7440560028842907e-4,0.9997256095487772,5.488112005768581e-4,2515,3641,5.053153298486165e-4,1
Enformer:ENCFF086FEO,3,AVE,0.02029734662947222,0.9797035721363276,0.04059469325894445,1655,3919,0.026983811345628956,1
Enformer:ENCFF086FEO,3,TSS,0.0107190950997234,0.9892814355216804,0.02143819019944681,1655,3919,0.015848049339095612,1
Enformer:ENCFF972SJN,1,AVE,1.2276978972919646e-13,0.9999999999998772,2.455395794583929e-13,4492,2833,1.023683393771388e-12,1
Enformer:ENCFF972SJN,1,TSS,7.085050918394623e-14,0.9999999999999292,1.4170101836789246e-13,4492,2833,6.926248052982331e-13,1
Enformer:ENCFF972SJN,2,AVE,1.1263323535338576e-4,0.9998873733521112,2.252664707067715e-4,2515,3641,2.2951516899812646e-4,1
Enformer:ENCFF972SJN,2,TSS,9.744954040816864e-4,0.9990255535303968,0.00194899080816337,2515,3641,0.0015923311069576836,1
Enformer:ENCFF972SJN,3,AVE,0.01266789585615603,0.9873327175972084,0.02533579171231207,1655,3919,0.018270529635557513,1
Enformer:ENCFF972SJN,3,TSS,0.02597571929162374,0.9740254116359692,0.05195143858324749,1655,3919,0.032802300308130646,1
Enformer:ENCFF578TBN,1,AVE,4.068349082708198e-16,0.9999999999999996,8.136698165416397e-16,4492,2833,4.194098054355543e-14,1
Enformer:ENCFF578TBN,1,TSS,7.343343611587468e-16,0.9999999999999992,1.4686687223174936e-15,4492,2833,5.948108325385848e-14,1
Enformer:ENCFF578TBN,2,AVE,3.302995761281395e-4,0.99966971842698,6.60599152256279e-4,2515,3641,5.904627983066106e-4,1
Enformer:ENCFF578TBN,2,TSS,6.257517737391506e-4,0.9993742807706548,0.0012515035474783,2515,3641,0.0010559561181848166,1
Enformer:ENCFF578TBN,3,AVE,0.00813018798389015,0.991870228666706,0.01626037596778031,1655,3919,0.012309256573740227,1
Enformer:ENCFF578TBN,3,TSS,0.01613968689064624,0.9838610688201114,0.03227937378129249,1655,3919,0.022456938569316364,1
Enformer:ENCFF293CPQ,1,AVE,1.30160676046753e-12,0.9999999999986984,2.60321352093506e-12,4492,2833,6.0492707638122095e-12,1
Enformer:ENCFF293CPQ,1,TSS,1.1493951382711005e-12,0.9999999999988508,2.298790276542201e-12,4492,2833,5.520852822699075e-12,1
Enformer:ENCFF293CPQ,2,AVE,5.069634986458298e-4,0.9994930632909445,0.00101392699729165,2515,3641,8.645061766381519e-4,1
Enformer:ENCFF293CPQ,2,TSS,8.216420601834843e-4,0.9991783997729212,0.00164328412036696,2515,3641,0.0013582246300992292,1
Enformer:ENCFF293CPQ,3,AVE,0.05787687595179958,0.9421252941636876,0.11575375190359916,1655,3919,0.06365894988296869,1
Enformer:ENCFF293CPQ,3,TSS,0.03368810035700876,0.9663133029040628,0.06737620071401752,1655,3919,0.04090182634352028,1
Enformer:ENCFF782WWH,1,AVE,1.7610339317918036e-12,0.9999999999982392,3.522067863583607e-12,4492,2833,7.770476570629981e-12,1
Enformer:ENCFF782WWH,1,TSS,7.999540236701667e-14,0.99999999999992,1.5999080473403335e-13,4492,2833,7.559565523683075e-13,1
Enformer:ENCFF782WWH,2,AVE,9.615979720868806e-6,0.9999903846624164,1.9231959441737612e-5,2515,3641,2.8250054413122346e-5,1
Enformer:ENCFF782WWH,2,TSS,1.3782987295825073e-4,0.9998621780880064,2.7565974591650146e-4,2515,3641,2.751744294624231e-4,1
Enformer:ENCFF782WWH,3,AVE,0.02215679106073034,0.9778441984119708,0.04431358212146068,1655,3919,0.028913464974531882,1
Enformer:ENCFF782WWH,3,TSS,0.01064661202175462,0.9893539154735594,0.02129322404350924,1655,3919,0.01579660972177449,1
Enformer:ENCFF170NTY,1,AVE,5.113786054479191e-13,0.9999999999994886,1.0227572108958385e-12,4492,2833,2.842663424401668e-12,1
Enformer:ENCFF170NTY,1,TSS,2.2188764539902866e-15,0.9999999999999978,4.437752907980573e-15,4492,2833,1.1182917971257278e-13,1
Enformer:ENCFF170NTY,2,AVE,3.8813848542083626e-5,0.9999611885656964,7.762769708416725e-5,2515,3641,9.716314403250073e-5,1
Enformer:ENCFF170NTY,2,TSS,5.347264469140573e-5,0.9999465306226611,1.0694528938281146e-4,2515,3641,1.2515594585879884e-4,1
Enformer:ENCFF170NTY,3,AVE,0.0455083782825442,0.9544934141211698,0.0910167565650884,1655,3919,0.05225137354993102,1
Enformer:ENCFF170NTY,3,TSS,0.02582060328257877,0.974180521991726,0.05164120656515755,1655,3919,0.03271571410328975,1
Enformer:ENCFF766HMR,1,AVE,1.1901661074580576e-11,0.9999999999880992,2.380332214916115e-11,4492,2833,4.271039132460245e-11,1
Enformer:ENCFF766HMR,1,TSS,3.350065603977913e-12,0.9999999999966502,6.700131207955826e-12,4492,2833,1.3419113481657067e-11,1
Enformer:ENCFF766HMR,2,AVE,4.0676448819915016e-4,0.9995932573554152,8.135289763983003e-4,2515,3641,7.096475840274404e-4,1
Enformer:ENCFF766HMR,2,TSS,7.06333690737818e-4,0.999293702704236,0.00141266738147563,2515,3641,0.0011813899783136956,1
Enformer:ENCFF766HMR,3,AVE,0.01119305834941726,0.9888074926512904,0.02238611669883452,1655,3919,0.01650575834621479,1
Enformer:ENCFF766HMR,3,TSS,0.02106182296919748,0.9789391251381768,0.04212364593839496,1655,3919,0.02783695483341485,1
Enformer:ENCFF983EKB,1,AVE,1.5399268338514003e-10,0.9999999998460188,3.0798536677028006e-10,4492,2833,5.032498644344346e-10,1
Enformer:ENCFF983EKB,1,TSS,1.0817690706217488e-11,0.9999999999891832,2.1635381412434976e-11,4492,2833,3.937824692457836e-11,1
Enformer:ENCFF983EKB,2,AVE,0.0046345710530224,0.9953656300760728,0.00926914210604481,2515,3641,0.007209332749145956,1
Enformer:ENCFF983EKB,2,TSS,0.00213502909650146,0.997865071023687,0.00427005819300293,2515,3641,0.003395684425571747,1
Enformer:ENCFF983EKB,3,AVE,0.03105719022710355,0.9689441220745288,0.0621143804542071,1655,3919,0.03827293550603716,1
Enformer:ENCFF983EKB,3,TSS,0.04941810113567814,0.9505838137880646,0.09883620227135628,1655,3919,0.05565057267910527,1
Enformer:ENCFF109ZHE,1,AVE,2.792403104955261e-13,0.9999999999997208,5.584806209910522e-13,4492,2833,1.8303960237105584e-12,1
Enformer:ENCFF109ZHE,1,TSS,4.589992862633974e-13,0.999999999999541,9.179985725267945e-13,4492,2833,2.628814094054003e-12,1
Enformer:ENCFF109ZHE,2,AVE,2.0005611469037255e-5,0.9999799956770966,4.001122293807451e-5,2515,3641,5.560383187717707e-5,1
Enformer:ENCFF109ZHE,2,TSS,2.8735030122741304e-4,0.9997126655128112,5.747006024548261e-4,2515,3641,5.264220381129021e-4,1
Enformer:ENCFF109ZHE,3,AVE,0.01745637553134348,0.98254443264516,0.03491275106268696,1655,3919,0.02396553250913257,1
Enformer:ENCFF109ZHE,3,TSS,0.02571524838869402,0.974285873087844,0.05143049677738805,1655,3919,0.0326186707749206,1
Enformer:ENCFF950RYY,1,AVE,5.643479110335323e-13,0.9999999999994356,1.1286958220670646e-12,4492,2833,3.0330356924740552e-12,1
Enformer:ENCFF950RYY,1,TSS,1.489378759960481e-13,0.9999999999998512,2.978757519920962e-13,4492,2833,1.1728857734688788e-12,1
Enformer:ENCFF950RYY,2,AVE,7.276702618457398e-5,0.9999272373424756,1.4553405236914795e-4,2515,3641,1.596089123661642e-4,1
Enformer:ENCFF950RYY,2,TSS,1.1379495702058484e-4,0.9998862116941984,2.2758991404116968e-4,2515,3641,2.3110043011051218e-4,1
Enformer:ENCFF950RYY,3,AVE,0.03108410370463864,0.9689172095378216,0.06216820740927729,1655,3919,0.03827293550603716,1
Enformer:ENCFF950RYY,3,TSS,0.04334580514086105,0.9566559183780932,0.0866916102817221,1655,3919,0.05005513546816338,1
Enformer:ENCFF300YPA,1,AVE,1.0697623490364313e-11,0.9999999999893032,2.1395246980728625e-11,4492,2833,3.91325968970101e-11,1
Enformer:ENCFF300YPA,1,TSS,7.362477878673327e-13,0.9999999999992638,1.4724955757346653e-12,4492,2833,3.76083329478178e-12,1
Enformer:ENCFF300YPA,2,AVE,6.284640424098128e-4,0.9993715686331625,0.00125692808481962,2515,3641,0.0010589572423368911,1
Enformer:ENCFF300YPA,2,TSS,6.995856030286125e-4,0.9993004504701728,0.00139917120605722,2515,3641,0.001171831719105534,1
Enformer:ENCFF300YPA,3,AVE,0.05799098945109406,0.9420111841164226,0.11598197890218812,1655,3919,0.06367876575207819,1
Enformer:ENCFF300YPA,3,TSS,0.04616277959628294,0.9538390334914518,0.09232555919256588,1655,3919,0.05277075812720247,1
Enformer:ENCFF595QZS,1,AVE,6.818037595192037e-13,0.9999999999993182,1.3636075190384074e-12,4492,2833,3.5794697374758197e-12,1
Enformer:ENCFF595QZS,1,TSS,1.5996287842790406e-13,0.99999999999984,3.199257568558081e-13,4492,2833,1.2256615144408324e-12,1
Enformer:ENCFF595QZS,2,AVE,0.00174253759216464,0.9982575456559578,0.00348507518432928,2515,3641,0.002783151590865777,1
Enformer:ENCFF595QZS,2,TSS,0.00184715446221804,0.9981529333251564,0.00369430892443609,2515,3641,0.0029419566856113168,1
Enformer:ENCFF595QZS,3,AVE,0.03507359853842294,0.9649278521567848,0.07014719707684589,1655,3919,0.04222235747619067,1
Enformer:ENCFF595QZS,3,TSS,0.03788217104642824,0.9621193739764432,0.07576434209285648,1655,3919,0.045029750489150554,1
Enformer:ENCFF899KXS,1,AVE,6.945054599587992e-14,0.9999999999999304,1.3890109199175985e-13,4492,2833,6.84842775298503e-13,1
Enformer:ENCFF899KXS,1,TSS,1.0282479859317424e-15,0.999999999999999,2.056495971863485e-15,4492,2833,6.859018917921153e-14,1
Enformer:ENCFF899KXS,2,AVE,2.392371627417076e-4,0.9997607761690388,4.784743254834152e-4,2515,3641,4.49908694111271e-4,1
Enformer:ENCFF899KXS,2,TSS,5.650741897419288e-4,0.9994349554278592,0.00113014837948385,2515,3641,9.592726514481246e-4,1
Enformer:ENCFF899KXS,3,AVE,0.03340631235933159,0.9665950812326636,0.06681262471866319,1655,3919,0.040690395505351265,1
Enformer:ENCFF899KXS,3,TSS,0.04614827663004239,0.9538535360001902,0.0922965532600848,1655,3919,0.05277075812720247,1
Enformer:ENCFF554YCY,1,AVE,1.6967042951892736e-11,0.9999999999830342,3.3934085903785465e-11,4492,2833,5.902032732345509e-11,1
Enformer:ENCFF554YCY,1,TSS,9.301715388309548e-12,0.999999999990699,1.8603430776619096e-11,4492,2833,3.413639239593213e-11,1
Enformer:ENCFF554YCY,2,AVE,9.47158695737176e-5,0.9999052897283972,1.894317391474352e-4,2515,3641,1.9853566746135998e-4,1
Enformer:ENCFF554YCY,2,TSS,3.971492330099771e-4,0.9996028721316564,7.942984660199543e-4,2515,3641,6.960853635754467e-4,1
Enformer:ENCFF554YCY,3,AVE,0.03978599580360054,0.9602156120414606,0.07957199160720108,1655,3919,0.04668393813915725,1
Enformer:ENCFF554YCY,3,TSS,0.01743456694303676,0.9825662403712478,0.03486913388607353,1655,3919,0.023964604743519618,1
Enformer:ENCFF483PQP,1,AVE,1.0617770435187756e-14,0.9999999999999892,2.1235540870375513e-14,4492,2833,2.1891912133641665e-13,1
Enformer:ENCFF483PQP,1,TSS,9.030935788771418e-15,0.999999999999991,1.8061871577542835e-14,4492,2833,2.090016568258528e-13,1
Enformer:ENCFF483PQP,2,AVE,6.28423037974392e-5,0.9999371615011746,1.256846075948784e-4,2515,3641,1.425263450125921e-4,1
Enformer:ENCFF483PQP,2,TSS,1.5318764032746902e-4,0.9998468211485404,3.0637528065493804e-4,2515,3641,3.010654837631714e-4,1
Enformer:ENCFF483PQP,3,AVE,0.01816793811158949,0.981832898084669,0.03633587622317898,1655,3919,0.02470316764813247,1
Enformer:ENCFF483PQP,3,TSS,0.0062821061488345,0.993718225715012,0.012564212297669,1655,3919,0.009639930139077569,1
Enformer:ENCFF935KTD,1,AVE,3.4409050643707933e-13,0.999999999999656,6.881810128741588e-13,4492,2833,2.120644751628521e-12,1
Enformer:ENCFF935KTD,1,TSS,7.873509769514308e-12,0.9999999999921272,1.5747019539028616e-11,4492,2833,2.917830091055302e-11,1
Enformer:ENCFF935KTD,2,AVE,8.653102799653929e-5,0.9999134741139454,1.730620559930786e-4,2515,3641,1.8376391445940675e-4,1
Enformer:ENCFF935KTD,2,TSS,2.126322112187135e-4,0.9997873797308816,4.25264422437427e-4,2515,3641,4.045720260436596e-4,1
Enformer:ENCFF935KTD,3,AVE,0.03132797607564374,0.9686733456287296,0.06265595215128748,1655,3919,0.03848962607776815,1
Enformer:ENCFF935KTD,3,TSS,0.05227466610266047,0.9477273364461852,0.10454933220532096,1655,3919,0.058288565742789546,1
Enformer:ENCFF725QBH,1,AVE,2.745586065806051e-14,0.9999999999999726,5.4911721316121034e-14,4492,2833,4.2074251332757595e-13,1
Enformer:ENCFF725QBH,1,TSS,3.1030942207299903e-15,0.9999999999999968,6.206188441459981e-15,4492,2833,1.2678085521565945e-13,1
Enformer:ENCFF725QBH,2,AVE,5.18179535818203e-4,0.9994818478010672,0.0010363590716364,2515,3641,8.823056961228861e-4,1
Enformer:ENCFF725QBH,2,TSS,7.769512172690318e-4,0.9992230885166248,0.00155390243453806,2515,3641,0.001291880763025047,1
Enformer:ENCFF725QBH,3,AVE,0.07213205836723521,0.9278705165360412,0.14426411673447043,1655,3919,0.07760697740839159,1
Enformer:ENCFF725QBH,3,TSS,0.03488685063929589,0.965114593593971,0.06977370127859178,1655,3919,0.04204217707222268,1
Enformer:ENCFF985ZEV,1,AVE,3.836152880269663e-13,0.9999999999996164,7.672305760539326e-13,4492,2833,2.2995959788605554e-12,1
Enformer:ENCFF985ZEV,1,TSS,1.8363803489246697e-12,0.9999999999981638,3.6727606978493395e-12,4492,2833,8.040368014210715e-12,1
Enformer:ENCFF985ZEV,2,AVE,0.0021701912069168,0.9978299104042632,0.0043403824138336,2515,3641,0.0034419536064946164,1
Enformer:ENCFF985ZEV,2,TSS,0.00320299550934772,0.9967971489295756,0.00640599101869545,2515,3641,0.005051734224757044,1
Enformer:ENCFF985ZEV,3,AVE,0.09297781062189286,0.907025307110998,0.18595562124378573,1655,3919,0.09853910022918366,1
Enformer:ENCFF985ZEV,3,TSS,0.11713327542781551,0.8828704099335848,0.23426655085563103,1655,3919,0.12253610178518708,1
Enformer:ENCFF039XKQ,1,AVE,1.7727248625867505e-12,0.9999999999982274,3.545449725173501e-12,4492,2833,7.791744163462694e-12,1
