ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
ENCFF107LDM,Maximum AF Diff,Correlation Test,1,AVE,0.01772092,0.2373853,0.76261474,0.47477051,0.9998962,0.8685974531117824
ENCFF107LDM,Maximum AF Diff,Correlation Test,2,TSS,-0.03682407,0.9200417,0.07995828,0.15991656,0.9998962,0.5010258953204421
ENCFF107LDM,Maximum AF Diff,Correlation Test,2,AVE,-0.02341686,0.8142051,0.18579488,0.37158975,0.9998962,0.5949007789155125
ENCFF107LDM,Maximum AF Diff,Correlation Test,3,TSS,-0.05172313,0.9683558,0.03164421,0.06328843,0.9998962,0.41137472999999997
ENCFF107LDM,Maximum AF Diff,Correlation Test,3,AVE,-0.0557603,0.9773757,0.02262435,0.04524869,0.9998962,0.41115720387209304
ENCFF185INW,Maximum AF Diff,Correlation Test,1,TSS,-0.007467978,0.618364,0.3816359714,0.7632719428,0.9998962,0.6984308796980583
ENCFF185INW,Maximum AF Diff,Correlation Test,1,AVE,-0.01437982,0.7190314,0.2809685632,0.5619371265,0.9998962,0.6513092666557377
ENCFF185INW,Maximum AF Diff,Correlation Test,2,TSS,-0.007458892,0.6120125,0.3879874642,0.7759749284,0.9998962,0.7054884598234726
ENCFF185INW,Maximum AF Diff,Correlation Test,2,AVE,0.001384496,0.4789377,0.5210623198,0.9578753603,0.9998962,0.7750991366429496
ENCFF185INW,Maximum AF Diff,Correlation Test,3,TSS,-0.05218114,0.9695091,0.0304909113,0.0609818225,0.9998962,0.41115720387209304
ENCFF185INW,Maximum AF Diff,Correlation Test,3,AVE,-0.04191073,0.9337726,0.0662274369,0.1324548737,0.9998962,0.49183011026582274
ENCFF481DWO,Maximum AF Diff,Correlation Test,1,TSS,0.001507151,0.4757659,0.52423409,0.951531819,0.9998962,0.7750991366429496
ENCFF481DWO,Maximum AF Diff,Correlation Test,1,AVE,0.01094144,0.329505,0.670495006,0.659009988,0.9998962,0.8302142192748092
ENCFF481DWO,Maximum AF Diff,Correlation Test,2,TSS,-0.02937808,0.8688658,0.131134202,0.262268404,0.9998962,0.5793468064921875
ENCFF481DWO,Maximum AF Diff,Correlation Test,2,AVE,0.001887486,0.4712971,0.52870285400000006,0.942594292,0.9998962,0.7750991366429496
ENCFF481DWO,Maximum AF Diff,Correlation Test,3,TSS,-0.03985214,0.923718,0.076282046,0.152564093,0.9998962,0.5010258953204421
ENCFF481DWO,Maximum AF Diff,Correlation Test,3,AVE,-0.03618549,0.9029978,0.097002159,0.194004318,0.9998962,0.5295031957323943
ENCFF898IWR,Maximum AF Diff,Correlation Test,1,TSS,0.01011634,0.3416363,0.658363682,0.683272636,0.9998962,0.8302142192748092
ENCFF898IWR,Maximum AF Diff,Correlation Test,1,AVE,0.01370839,0.2901714,0.709828582,0.580342837,0.9998962,0.8513426577327677
ENCFF898IWR,Maximum AF Diff,Correlation Test,2,TSS,-0.01447155,0.7095715,0.29042847,0.58085694,0.9998962,0.6577237792934363
ENCFF898IWR,Maximum AF Diff,Correlation Test,2,AVE,0.007109891,0.3930982,0.606901776,0.786196448,0.9998962,0.8071814443078731
ENCFF898IWR,Maximum AF Diff,Correlation Test,3,TSS,-0.04445736,0.9447553,0.05524474,0.110489481,0.9998962,0.4560715397080292
ENCFF898IWR,Maximum AF Diff,Correlation Test,3,AVE,-0.03895375,0.9189824,0.081017578,0.162035157,0.9998962,0.5034663775714286
ENCFF399SZY,Maximum AF Diff,Correlation Test,1,TSS,-0.01055089,0.6647742,0.335225841,0.670451681,0.9998962,0.6770364753053573
ENCFF399SZY,Maximum AF Diff,Correlation Test,1,AVE,-0.01550397,0.7341165,0.265883474,0.531766948,0.9998962,0.6457916030744681
ENCFF399SZY,Maximum AF Diff,Correlation Test,2,TSS,0.01419983,0.2939902,0.706009827,0.587980347,0.9998962,0.8510443744267517
ENCFF399SZY,Maximum AF Diff,Correlation Test,2,AVE,0.02210684,0.1994741,0.800525948,0.398948104,0.9998962,0.8848765834365234
ENCFF399SZY,Maximum AF Diff,Correlation Test,3,TSS,-0.05516682,0.9762039,0.023796145,0.047592289,0.9998962,0.41115720387209304
ENCFF399SZY,Maximum AF Diff,Correlation Test,3,AVE,-0.04955808,0.9624067,0.037593316,0.075186633,0.9998962,0.4242789468595042
ENCFF806TFL,Maximum AF Diff,Correlation Test,1,TSS,-0.02359496,0.82937918,0.170620821,0.34124164,0.9998962,0.5865414849574468
ENCFF806TFL,Maximum AF Diff,Correlation Test,1,AVE,-0.02223815,0.81513341,0.184866593,0.36973319,0.9998962,0.5949007789155125
ENCFF806TFL,Maximum AF Diff,Correlation Test,2,TSS,-0.008141226,0.62194808,0.378051915,0.75610383,0.9998962,0.6984308796980583
ENCFF806TFL,Maximum AF Diff,Correlation Test,2,AVE,-0.009763841,0.64524318,0.354756824,0.70951365,0.9998962,0.6837195591669506
ENCFF806TFL,Maximum AF Diff,Correlation Test,3,TSS,-0.05512475,0.97611889,0.023881112,0.04776222,0.9998962,0.41115720387209304
ENCFF806TFL,Maximum AF Diff,Correlation Test,3,AVE,-0.03910936,0.91981814,0.080181863,0.16036373,0.9998962,0.5010258953204421
ENCFF702MTT,Maximum AF Diff,Correlation Test,1,TSS,-0.005196662,0.58300313,0.4169968697,0.8339937394,0.9998962,0.7211367884261468
ENCFF702MTT,Maximum AF Diff,Correlation Test,1,AVE,2.146599e-4,0.49654632,0.5034536834,0.9930926331,0.9998962,0.7720114644192255
ENCFF702MTT,Maximum AF Diff,Correlation Test,2,TSS,-0.01969071,0.77376194,0.226238064,0.452476128,0.9998962,0.6136097131510792
ENCFF702MTT,Maximum AF Diff,Correlation Test,2,AVE,0.005389435,0.41854625,0.5814537476,0.8370925048,0.9998962,0.797120228528
ENCFF702MTT,Maximum AF Diff,Correlation Test,3,TSS,-0.05676904,0.97925585,0.0207441466,0.0414882933,0.9998962,0.41115720387209304
ENCFF702MTT,Maximum AF Diff,Correlation Test,3,AVE,-0.05028335,0.9644937,0.0355062996,0.0710125992,0.9998962,0.4183085921625
ENCFF851GCH,Maximum AF Diff,Correlation Test,1,TSS,0.005692247,0.40921313,0.590786872,0.818426255,0.9998962,0.8011750026762591
ENCFF851GCH,Maximum AF Diff,Correlation Test,1,AVE,0.01507038,0.271653,0.728347001,0.543305998,0.9998962,0.8568109117025907
ENCFF851GCH,Maximum AF Diff,Correlation Test,2,TSS,-0.01976766,0.77464441,0.225355594,0.450711189,0.9998962,0.613181133
ENCFF851GCH,Maximum AF Diff,Correlation Test,2,AVE,0.005859631,0.41155264,0.588447357,0.823105286,0.9998962,0.7994762970828331
ENCFF851GCH,Maximum AF Diff,Correlation Test,3,TSS,-0.04886978,0.96033457,0.039665434,0.079330867,0.9998962,0.4242789468595042
ENCFF851GCH,Maximum AF Diff,Correlation Test,3,AVE,-0.04399763,0.94288665,0.057113347,0.114226694,0.9998962,0.45685824509366196
ENCFF647IAI,Maximum AF Diff,Correlation Test,1,TSS,-0.04481737,0.96472695,0.035273047,0.070546095,0.9998962,0.4183085921625
ENCFF647IAI,Maximum AF Diff,Correlation Test,1,AVE,-0.04616009,0.96874244,0.031257564,0.062515128,0.9998962,0.41115720387209304
ENCFF647IAI,Maximum AF Diff,Correlation Test,2,TSS,0.00205769,0.46871395,0.531286046,0.937427907,0.9998962,0.775852376988402
ENCFF647IAI,Maximum AF Diff,Correlation Test,2,AVE,-8.52907e-4,0.512979,0.487020998,0.974041997,0.9998962,0.7670764584944751
ENCFF647IAI,Maximum AF Diff,Correlation Test,3,TSS,-0.01487022,0.70319057,0.296809427,0.593618855,0.9998962,0.6577237792934363
ENCFF647IAI,Maximum AF Diff,Correlation Test,3,AVE,-0.01425079,0.69545381,0.304546193,0.609092386,0.9998962,0.6593681170210325
ENCFF951RXW,Maximum AF Diff,Correlation Test,1,TSS,-0.008399374,0.6326016,0.367398352,0.734796704,0.9998962,0.6961699137396986
ENCFF951RXW,Maximum AF Diff,Correlation Test,1,AVE,-0.002890381,0.5463992,0.453600801,0.907201603,0.9998962,0.7415113527489177
ENCFF951RXW,Maximum AF Diff,Correlation Test,2,TSS,-0.003513046,0.5533093,0.446690728,0.893381456,0.9998962,0.737528778639416
ENCFF951RXW,Maximum AF Diff,Correlation Test,2,AVE,0.02080287,0.2136744,0.786325623,0.427348754,0.9998962,0.8770555025769231
ENCFF951RXW,Maximum AF Diff,Correlation Test,3,TSS,-0.04736482,0.9554803,0.044519683,0.089039367,0.9998962,0.4242789468595042
ENCFF951RXW,Maximum AF Diff,Correlation Test,3,AVE,-0.03574893,0.9002792,0.099720761,0.199441521,0.9998962,0.5295031957323943
ENCFF916XGL,Maximum AF Diff,Correlation Test,1,TSS,-0.04557694,0.96704746,0.032952537,0.065905074,0.9998962,0.41410354829999996
ENCFF916XGL,Maximum AF Diff,Correlation Test,1,AVE,-0.04616314,0.96875109,0.031248912,0.062497825,0.9998962,0.41115720387209304
ENCFF916XGL,Maximum AF Diff,Correlation Test,2,TSS,0.01367458,0.30093146,0.699068536,0.601862928,0.9998962,0.846516610509636
ENCFF916XGL,Maximum AF Diff,Correlation Test,2,AVE,0.03218198,0.10970594,0.890294057,0.219411886,0.9998962,0.9220902733214287
ENCFF916XGL,Maximum AF Diff,Correlation Test,3,TSS,-0.06493375,0.99016013,0.009839871,0.019679742,0.9998962,0.3731704218387097
ENCFF916XGL,Maximum AF Diff,Correlation Test,3,AVE,-0.05977075,0.98408736,0.015912635,0.031825271,0.9998962,0.4020123377234042
ENCFF870HVW,Maximum AF Diff,Correlation Test,1,TSS,-0.02167714,0.8090333,0.190966711,0.381933421,0.9998962,0.5966390887872929
ENCFF870HVW,Maximum AF Diff,Correlation Test,1,AVE,-0.03274161,0.9067192,0.093280784,0.186561568,0.9998962,0.5295031957323943
ENCFF870HVW,Maximum AF Diff,Correlation Test,2,TSS,6.801621e-4,0.4896491,0.510350943,0.979298113,0.9998962,0.7720114644192255
ENCFF870HVW,Maximum AF Diff,Correlation Test,2,AVE,0.009512498,0.3583324,0.641667563,0.716664875,0.9998962,0.8302142192748092
ENCFF870HVW,Maximum AF Diff,Correlation Test,3,TSS,-0.05406285,0.9738884,0.026111573,0.052223146,0.9998962,0.41115720387209304
ENCFF870HVW,Maximum AF Diff,Correlation Test,3,AVE,-0.04825491,0.9584059,0.041594057,0.083188114,0.9998962,0.4242789468595042
ENCFF103EJS,Maximum AF Diff,Correlation Test,1,TSS,-0.01995249,0.7895214,0.21047858,0.42095716,0.9998962,0.6050053359015151
ENCFF103EJS,Maximum AF Diff,Correlation Test,1,AVE,-0.006195383,0.5986528,0.40134723,0.80269445,0.9998962,0.7188968989090909
ENCFF103EJS,Maximum AF Diff,Correlation Test,2,TSS,0.006651713,0.3998357,0.60016431,0.79967138,0.9998962,0.8042540021765402
ENCFF103EJS,Maximum AF Diff,Correlation Test,2,AVE,0.02761395,0.1460099,0.85399009,0.29201982,0.9998962,0.908919240056338
ENCFF103EJS,Maximum AF Diff,Correlation Test,3,TSS,-0.05406969,0.9739033,0.02609668,0.05219337,0.9998962,0.41115720387209304
ENCFF103EJS,Maximum AF Diff,Correlation Test,3,AVE,-0.035817,0.9007068,0.09929323,0.19858647,0.9998962,0.5295031957323943
ENCFF373KCT,Maximum AF Diff,Correlation Test,1,TSS,-0.009997881,0.6566081,0.343391896,0.686783792,0.9998962,0.6791035408695653
ENCFF373KCT,Maximum AF Diff,Correlation Test,1,AVE,-0.002460942,0.53953,0.460470014,0.920940028,0.9998962,0.74611975047851
ENCFF373KCT,Maximum AF Diff,Correlation Test,2,TSS,-6.998613e-4,0.5106507,0.4893493379,0.978698676,0.9998962,0.7670764584944751
ENCFF373KCT,Maximum AF Diff,Correlation Test,2,AVE,0.008640454,0.3708329,0.6291671199,0.74166576,0.9998962,0.8269678902439024
ENCFF373KCT,Maximum AF Diff,Correlation Test,3,TSS,-0.03488156,0.8947137,0.1052863051,0.21057261,0.9998962,0.5412673230368181
ENCFF373KCT,Maximum AF Diff,Correlation Test,3,AVE,-0.04758535,0.9562202,0.0437798264,0.087559653,0.9998962,0.4242789468595042
ENCFF821PRO,Maximum AF Diff,Correlation Test,1,TSS,-0.02944189,0.8825135,0.117486529,0.234973059,0.9998962,0.5496245549256198
ENCFF821PRO,Maximum AF Diff,Correlation Test,1,AVE,-0.04025561,0.9478295,0.052170535,0.104341069,0.9998962,0.44897685256666664
ENCFF821PRO,Maximum AF Diff,Correlation Test,2,TSS,0.03355852,0.1001579,0.899842115,0.20031577,0.9998962,0.9277314786371924
ENCFF821PRO,Maximum AF Diff,Correlation Test,2,AVE,0.02761687,0.1459843,0.854015679,0.291968641,0.9998962,0.908919240056338
ENCFF821PRO,Maximum AF Diff,Correlation Test,3,TSS,-0.07457684,0.9963154,0.003684631,0.007369262,0.9998962,0.3731704218387097
ENCFF821PRO,Maximum AF Diff,Correlation Test,3,AVE,-0.06132562,0.9861865,0.01381346,0.02762692,0.9998962,0.38104934780487804
ENCFF916YVI,Maximum AF Diff,Correlation Test,1,TSS,0.003656188,0.4413868,0.558613219,0.882773561,0.9998962,0.7873751824472051
ENCFF916YVI,Maximum AF Diff,Correlation Test,1,AVE,0.004872096,0.4221124,0.577887562,0.844224876,0.9998962,0.7955957350036497
ENCFF916YVI,Maximum AF Diff,Correlation Test,2,TSS,0.01769487,0.2497965,0.750203477,0.499593046,0.9998962,0.8627187153593909
ENCFF916YVI,Maximum AF Diff,Correlation Test,2,AVE,0.02592518,0.1612733,0.838726663,0.322546674,0.9998962,0.9017108895941065
ENCFF916YVI,Maximum AF Diff,Correlation Test,3,TSS,-0.02214005,0.7865539,0.213446077,0.426892154,0.9998962,0.6050235955058394
ENCFF916YVI,Maximum AF Diff,Correlation Test,3,AVE,-0.02020436,0.7657868,0.23421323,0.46842646,0.9998962,0.614605946937355
ENCFF872HOJ,Maximum AF Diff,Correlation Test,1,TSS,-0.01014673,0.6588134,0.341186574,0.68237315,0.9998962,0.6791035408695653
ENCFF872HOJ,Maximum AF Diff,Correlation Test,1,AVE,-0.0138795,0.7121872,0.287812771,0.57562554,0.9998962,0.6577237792934363
ENCFF872HOJ,Maximum AF Diff,Correlation Test,2,TSS,0.01441466,0.2911726,0.70882741,0.58234518,0.9998962,0.8510443744267517
ENCFF872HOJ,Maximum AF Diff,Correlation Test,2,AVE,0.02361602,0.1837673,0.816232663,0.36753467,0.9998962,0.8928038122369439
ENCFF872HOJ,Maximum AF Diff,Correlation Test,3,TSS,-0.04149739,0.9318406,0.068159385,0.13631877,0.9998962,0.49183011026582274
ENCFF872HOJ,Maximum AF Diff,Correlation Test,3,AVE,-0.05763076,0.9807557,0.019244302,0.0384886,0.9998962,0.41115720387209304
ENCFF683NGY,Maximum AF Diff,Correlation Test,1,TSS,-0.02067668,0.7978531,0.20214689,0.40429378,0.9998962,0.6012879271893506
ENCFF683NGY,Maximum AF Diff,Correlation Test,1,AVE,-0.01925578,0.781319,0.218681023,0.43736205,0.9998962,0.6050235955058394
ENCFF683NGY,Maximum AF Diff,Correlation Test,2,TSS,0.01601953,0.2705335,0.729466539,0.54106692,0.9998962,0.8568109117025907
ENCFF683NGY,Maximum AF Diff,Correlation Test,2,AVE,1.785813e-4,0.497282,0.502717996,0.99456401,0.9998962,0.7720114644192255
ENCFF683NGY,Maximum AF Diff,Correlation Test,3,TSS,-0.008470088,0.6194083,0.380591734,0.76118347,0.9998962,0.6984308796980583
ENCFF683NGY,Maximum AF Diff,Correlation Test,3,AVE,-0.006755825,0.5957701,0.40422985,0.8084597,0.9998962,0.7188968989090909
ENCFF641QFU,Maximum AF Diff,Correlation Test,1,TSS,0.009102163,0.3567734,0.643226612,0.713546777,0.9998962,0.8302142192748092
ENCFF641QFU,Maximum AF Diff,Correlation Test,1,AVE,0.009132967,0.3563101,0.643689856,0.712620288,0.9998962,0.8302142192748092
ENCFF641QFU,Maximum AF Diff,Correlation Test,2,TSS,-0.01547129,0.7224988,0.277501207,0.555002414,0.9998962,0.6502597649503105
ENCFF641QFU,Maximum AF Diff,Correlation Test,2,AVE,0.01299355,0.3100397,0.689960342,0.620079316,0.9998962,0.841796274867314
ENCFF641QFU,Maximum AF Diff,Correlation Test,3,TSS,-0.03099684,0.8670359,0.132964117,0.265928234,0.9998962,0.5825242318695653
ENCFF641QFU,Maximum AF Diff,Correlation Test,3,AVE,-0.03719251,0.9090609,0.090939117,0.181878235,0.9998962,0.5295031957323943
ENCFF732LDY,Maximum AF Diff,Correlation Test,1,TSS,-0.01603199,0.7410578,0.258942184,0.517884369,0.9998962,0.6390847964090909
ENCFF732LDY,Maximum AF Diff,Correlation Test,1,AVE,-0.01473828,0.7238862,0.276113781,0.552227563,0.9998962,0.6502597649503105
ENCFF732LDY,Maximum AF Diff,Correlation Test,2,TSS,-0.01431573,0.7075315,0.292468486,0.584936972,0.9998962,0.6577237792934363
ENCFF732LDY,Maximum AF Diff,Correlation Test,2,AVE,-0.003275088,0.5497178,0.45028225,0.900564499,0.9998962,0.7415113527489177
ENCFF732LDY,Maximum AF Diff,Correlation Test,3,TSS,-0.04021003,0.9255447,0.074455308,0.148910616,0.9998962,0.5010258953204421
ENCFF732LDY,Maximum AF Diff,Correlation Test,3,AVE,-0.03716924,0.9089241,0.091075937,0.182151873,0.9998962,0.5295031957323943
ENCFF564YOV,Maximum AF Diff,Correlation Test,1,TSS,0.00373903,0.44006864,0.5599313599,0.88013728,0.9998962,0.7873751824472051
ENCFF564YOV,Maximum AF Diff,Correlation Test,1,AVE,0.006528683,0.39615819,0.6038418116,0.792316377,0.9998962,0.8071814443078731
ENCFF564YOV,Maximum AF Diff,Correlation Test,2,TSS,-0.008873775,0.6325257,0.3674743046,0.734948609,0.9998962,0.6961699137396986
ENCFF564YOV,Maximum AF Diff,Correlation Test,2,AVE,0.003717283,0.44361165,0.5563883533,0.887223293,0.9998962,0.7873751824472051
ENCFF564YOV,Maximum AF Diff,Correlation Test,3,TSS,-0.02847367,0.84658404,0.1534159618,0.306831924,0.9998962,0.5825242318695653
ENCFF564YOV,Maximum AF Diff,Correlation Test,3,AVE,-0.03020892,0.86086112,0.1391388826,0.278277765,0.9998962,0.5825242318695653
ENCFF027PQW,Maximum AF Diff,Correlation Test,1,TSS,-0.0148412,0.72527244,0.274727559,0.549455119,0.9998962,0.6502597649503105
ENCFF027PQW,Maximum AF Diff,Correlation Test,1,AVE,-0.03041292,0.89005743,0.109942573,0.219885146,0.9998962,0.543641683451695
ENCFF027PQW,Maximum AF Diff,Correlation Test,2,TSS,0.001359228,0.47932173,0.520678267,0.958643466,0.9998962,0.7750991366429496
ENCFF027PQW,Maximum AF Diff,Correlation Test,2,AVE,0.01909329,0.23315531,0.766844692,0.466310616,0.9998962,0.871358612439759
ENCFF027PQW,Maximum AF Diff,Correlation Test,3,TSS,-0.03006997,0.85975235,0.140247651,0.280495301,0.9998962,0.5825242318695653
ENCFF027PQW,Maximum AF Diff,Correlation Test,3,AVE,-0.01147068,0.65968428,0.340315715,0.68063143,0.9998962,0.6788308177513228
ENCFF249CGE,Maximum AF Diff,Correlation Test,1,TSS,-0.004235001,0.5678087,0.432191345,0.86438269,0.9998962,0.7289628097198211
ENCFF249CGE,Maximum AF Diff,Correlation Test,1,AVE,-0.002044162,0.5328519,0.4671480506,0.934296101,0.9998962,0.7483632368677053
ENCFF249CGE,Maximum AF Diff,Correlation Test,2,TSS,-0.002406284,0.5365724,0.463427559,0.926855118,0.9998962,0.7468408245446808
ENCFF249CGE,Maximum AF Diff,Correlation Test,2,AVE,0.008169128,0.3776473,0.6223527129,0.755294574,0.9998962,0.8203740306409091
ENCFF249CGE,Maximum AF Diff,Correlation Test,3,TSS,-0.02661992,0.8302967,0.1697032751,0.33940655,0.9998962,0.5858830682012195
ENCFF249CGE,Maximum AF Diff,Correlation Test,3,AVE,-0.02447459,0.8101157,0.1898843335,0.379768667,0.9998962,0.5949007789155125
ENCFF357OHD,Maximum AF Diff,Correlation Test,1,TSS,0.002956234,0.4525486,0.547451393,0.90509721,0.9998962,0.786335937238938
ENCFF357OHD,Maximum AF Diff,Correlation Test,1,AVE,0.006140812,0.4021985,0.597801492,0.80439702,0.9998962,0.8042540021765402
ENCFF357OHD,Maximum AF Diff,Correlation Test,2,TSS,0.02881515,0.1357629,0.864237108,0.27152578,0.9998962,0.9111354972972973
ENCFF357OHD,Maximum AF Diff,Correlation Test,2,AVE,0.02986872,0.1271897,0.872810264,0.25437947,0.9998962,0.9134036100304991
ENCFF357OHD,Maximum AF Diff,Correlation Test,3,TSS,-0.06835181,0.9929647,0.007035326,0.01407065,0.9998962,0.3731704218387097
ENCFF357OHD,Maximum AF Diff,Correlation Test,3,AVE,-0.05422402,0.9742377,0.025762253,0.05152451,0.9998962,0.41115720387209304
ENCFF655JEP,Maximum AF Diff,Correlation Test,1,TSS,0.001173798,0.4811215,0.5188785427,0.9622429146,0.9998962,0.7750991366429496
ENCFF655JEP,Maximum AF Diff,Correlation Test,1,AVE,0.00633948,0.3991016,0.6008983731,0.7982032538,0.9998962,0.8042793609184615
ENCFF655JEP,Maximum AF Diff,Correlation Test,2,TSS,-0.00979838,0.6457335,0.3542664636,0.7085329272,0.9998962,0.6837195591669506
ENCFF655JEP,Maximum AF Diff,Correlation Test,2,AVE,0.001099814,0.4832657,0.5167343232,0.9665313536,0.9998962,0.7740748603168212
ENCFF655JEP,Maximum AF Diff,Correlation Test,3,TSS,-0.02486558,0.8138996,0.1861004314,0.3722008628,0.9998962,0.5949007789155125
ENCFF655JEP,Maximum AF Diff,Correlation Test,3,AVE,-0.02870214,0.8485174,0.1514826108,0.3029652215,0.9998962,0.5825242318695653
ENCFF335BBU,Maximum AF Diff,Correlation Test,1,TSS,-0.006136299,0.5977311,0.40226892400000003,0.804537847,0.9998962,0.7188968989090909
ENCFF335BBU,Maximum AF Diff,Correlation Test,1,AVE,0.005914526,0.4057334,0.594266634,0.811466732,0.9998962,0.8039659845143541
ENCFF335BBU,Maximum AF Diff,Correlation Test,2,TSS,-0.01365146,0.6987613,0.301238654,0.602477308,0.9998962,0.6577237792934363
ENCFF335BBU,Maximum AF Diff,Correlation Test,2,AVE,0.002706857,0.4588745,0.541125469,0.917749061,0.9998962,0.7836272796914213
ENCFF335BBU,Maximum AF Diff,Correlation Test,3,TSS,-0.04651973,0.9525516,0.047448436,0.094896873,0.9998962,0.4327756541612903
ENCFF335BBU,Maximum AF Diff,Correlation Test,3,AVE,-0.03274818,0.8800781,0.11992191,0.23984382,0.9998962,0.5558675418442622
ENCFF388KAP,Maximum AF Diff,Correlation Test,1,TSS,-0.009027842,0.64210807,0.3578919337,0.7157838675,0.9998962,0.6883941785964286
ENCFF388KAP,Maximum AF Diff,Correlation Test,1,AVE,-0.003613678,0.55793657,0.4420634325,0.8841268651,0.9998962,0.7352555031727942
ENCFF388KAP,Maximum AF Diff,Correlation Test,2,TSS,-0.01143894,0.66873453,0.3312654731,0.6625309462,0.9998962,0.6755920033255814
ENCFF388KAP,Maximum AF Diff,Correlation Test,2,AVE,-3.911534e-4,0.50595315,0.4940468457,0.9880936914,0.9998962,0.767763809625
ENCFF388KAP,Maximum AF Diff,Correlation Test,3,TSS,-0.04666354,0.95306057,0.0469394279,0.0938788558,0.9998962,0.4316137638609756
ENCFF388KAP,Maximum AF Diff,Correlation Test,3,AVE,-0.03562928,0.89952456,0.1004754445,0.200950889,0.9998962,0.531017419296729
ENCFF239BIV,Maximum AF Diff,Correlation Test,1,TSS,0.01951949,0.2155549,0.78444511,0.43110979,0.9998962,0.8760204668173742
ENCFF239BIV,Maximum AF Diff,Correlation Test,1,AVE,0.01078672,0.3317668,0.66823322,0.66353355,0.9998962,0.8302142192748092
ENCFF239BIV,Maximum AF Diff,Correlation Test,2,TSS,0.0102199,0.3483017,0.65169831,0.69660337,0.9998962,0.8302142192748092
ENCFF239BIV,Maximum AF Diff,Correlation Test,2,AVE,0.004135422,0.4373185,0.56268146,0.87463708,0.9998962,0.787614766410891
ENCFF239BIV,Maximum AF Diff,Correlation Test,3,TSS,-0.0109342,0.6526001,0.34739987,0.69479973,0.9998962,0.680951911559792
ENCFF239BIV,Maximum AF Diff,Correlation Test,3,AVE,-0.01228833,0.6703731,0.32962693,0.65925385,0.9998962,0.6755920033255814
ENCFF878TJY,Maximum AF Diff,Correlation Test,1,TSS,0.02579915,0.14901896,0.850981043,0.298037914,0.9998962,0.9088381110793202
ENCFF878TJY,Maximum AF Diff,Correlation Test,1,AVE,0.01534189,0.26803297,0.731967035,0.53606593,0.9998962,0.8569924602329193
ENCFF878TJY,Maximum AF Diff,Correlation Test,2,TSS,0.018211,0.2435822,0.756417798,0.487164404,0.9998962,0.8667766256717325
ENCFF878TJY,Maximum AF Diff,Correlation Test,2,AVE,0.01648453,0.26469274,0.735307259,0.529385482,0.9998962,0.8582378843436532
ENCFF878TJY,Maximum AF Diff,Correlation Test,3,TSS,-0.02037523,0.76766378,0.232336223,0.464672447,0.9998962,0.614605946937355
ENCFF878TJY,Maximum AF Diff,Correlation Test,3,AVE,-0.01959473,0.7590222,0.240977798,0.481955596,0.9998962,0.6220957722656036
ENCFF720RCP,Maximum AF Diff,Correlation Test,1,TSS,-0.01201645,0.68603406,0.313965937,0.627931874,0.9998962,0.6650613180783583
ENCFF720RCP,Maximum AF Diff,Correlation Test,1,AVE,0.005402791,0.41375525,0.586244753,0.827510495,0.9998962,0.7988467658349397
ENCFF720RCP,Maximum AF Diff,Correlation Test,2,TSS,0.03999281,0.06345801,0.93654199,0.12691602,0.9998962,0.9465853357372654
ENCFF720RCP,Maximum AF Diff,Correlation Test,2,AVE,0.03797489,0.07362646,0.926373545,0.14725291,0.9998962,0.9405103046633753
ENCFF720RCP,Maximum AF Diff,Correlation Test,3,TSS,-0.02191245,0.7841692,0.215830805,0.431661609,0.9998962,0.6050235955058394
ENCFF720RCP,Maximum AF Diff,Correlation Test,3,AVE,-0.001600711,0.52290119,0.477098805,0.954197611,0.9998962,0.7570248864285714
ENCFF087OWB,Maximum AF Diff,Correlation Test,1,TSS,0.01036684,0.33793529,0.662064709,0.67587058,0.9998962,0.8302142192748092
ENCFF087OWB,Maximum AF Diff,Correlation Test,1,AVE,0.002611773,0.4580559,0.541944096,0.91611181,0.9998962,0.7838091720920717
ENCFF087OWB,Maximum AF Diff,Correlation Test,2,TSS,0.04202413,0.05436012,0.945639884,0.10872023,0.9998962,0.9506832967146668
ENCFF087OWB,Maximum AF Diff,Correlation Test,2,AVE,0.03670582,0.08063148,0.919368515,0.16126297,0.9998962,0.937736241597836
ENCFF087OWB,Maximum AF Diff,Correlation Test,3,TSS,-0.015578409999999999,0.71192409,0.288075913,0.57615183,0.9998962,0.6577237792934363
ENCFF087OWB,Maximum AF Diff,Correlation Test,3,AVE,-0.01038035,0.6452305,0.354769499,0.709539,0.9998962,0.6837195591669506
ENCFF636KMF,Maximum AF Diff,Correlation Test,1,TSS,-0.03581533,0.92575588,0.0742441241,0.1484882483,0.9998962,0.5010258953204421
ENCFF636KMF,Maximum AF Diff,Correlation Test,1,AVE,-0.03992928,0.9464086,0.0535914015,0.1071828029,0.9998962,0.44897685256666664
ENCFF636KMF,Maximum AF Diff,Correlation Test,2,TSS,0.0381561,0.07266531,0.9273346879,0.1453306243,0.9998962,0.94064173274878915
ENCFF636KMF,Maximum AF Diff,Correlation Test,2,AVE,0.0354449,0.08807827,0.9119217296,0.1761565407,0.9998962,0.9359196698526316
ENCFF636KMF,Maximum AF Diff,Correlation Test,3,TSS,-0.01254788,0.67373763,0.3262623677,0.6525247354,0.9998962,0.6755920033255814
